22:30:43 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/nwLH-Recovery/0/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
22:30:46 [ultranest] [INFO] Sampling 1600 live points from prior ...
22:31:46 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
22:31:46 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
22:31:46 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
22:31:47 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-75340.13, Lmax=-91.79
22:31:47 [ultranest] [DEBUG] iteration=1, ncalls=1602, regioncalls=80, ndraw=40, logz=-75347.51, remainder_fraction=100.0000%, Lmin=-71889.08, Lmax=-91.79
22:31:47 [ultranest] [DEBUG] iteration=2, ncalls=1603, regioncalls=120, ndraw=40, logz=-71896.46, remainder_fraction=100.0000%, Lmin=-62275.26, Lmax=-91.79
22:31:47 [ultranest] [DEBUG] iteration=3, ncalls=1604, regioncalls=160, ndraw=40, logz=-62282.64, remainder_fraction=100.0000%, Lmin=-57663.99, Lmax=-91.79
22:31:48 [ultranest] [DEBUG] iteration=5, ncalls=1606, regioncalls=240, ndraw=40, logz=-48804.30, remainder_fraction=100.0000%, Lmin=-48062.99, Lmax=-91.79
22:31:48 [ultranest] [DEBUG] iteration=6, ncalls=1607, regioncalls=280, ndraw=40, logz=-48070.37, remainder_fraction=100.0000%, Lmin=-45726.74, Lmax=-91.79
22:31:48 [ultranest] [DEBUG] iteration=7, ncalls=1608, regioncalls=320, ndraw=40, logz=-45734.13, remainder_fraction=100.0000%, Lmin=-45653.38, Lmax=-91.79
22:31:48 [ultranest] [DEBUG] iteration=8, ncalls=1609, regioncalls=360, ndraw=40, logz=-45660.76, remainder_fraction=100.0000%, Lmin=-44713.00, Lmax=-91.79
22:31:49 [ultranest] [DEBUG] iteration=9, ncalls=1610, regioncalls=400, ndraw=40, logz=-44720.38, remainder_fraction=100.0000%, Lmin=-44422.75, Lmax=-91.79
22:31:49 [ultranest] [DEBUG] iteration=10, ncalls=1611, regioncalls=440, ndraw=40, logz=-44430.13, remainder_fraction=100.0000%, Lmin=-44066.19, Lmax=-91.79
22:31:49 [ultranest] [DEBUG] iteration=11, ncalls=1612, regioncalls=480, ndraw=40, logz=-44073.57, remainder_fraction=100.0000%, Lmin=-40792.01, Lmax=-91.79
22:31:49 [ultranest] [DEBUG] iteration=12, ncalls=1613, regioncalls=520, ndraw=40, logz=-40799.39, remainder_fraction=100.0000%, Lmin=-39611.31, Lmax=-91.79
22:31:49 [ultranest] [DEBUG] iteration=13, ncalls=1614, regioncalls=560, ndraw=40, logz=-39618.70, remainder_fraction=100.0000%, Lmin=-38920.86, Lmax=-91.79
22:31:50 [ultranest] [DEBUG] iteration=14, ncalls=1615, regioncalls=600, ndraw=40, logz=-38928.25, remainder_fraction=100.0000%, Lmin=-38427.76, Lmax=-91.79
22:31:50 [ultranest] [DEBUG] iteration=15, ncalls=1616, regioncalls=640, ndraw=40, logz=-38435.14, remainder_fraction=100.0000%, Lmin=-38281.23, Lmax=-91.79
22:31:50 [ultranest] [DEBUG] iteration=16, ncalls=1617, regioncalls=680, ndraw=40, logz=-38288.62, remainder_fraction=100.0000%, Lmin=-37563.06, Lmax=-91.79
22:31:50 [ultranest] [DEBUG] iteration=17, ncalls=1618, regioncalls=720, ndraw=40, logz=-37570.45, remainder_fraction=100.0000%, Lmin=-36381.24, Lmax=-91.79
22:31:50 [ultranest] [DEBUG] iteration=18, ncalls=1619, regioncalls=760, ndraw=40, logz=-36388.63, remainder_fraction=100.0000%, Lmin=-36029.42, Lmax=-91.79
