Om Ob h ns s8 Mnu w scale_factor
1.912655438841709410e-01 4.516151623981232155e-02 8.815638526077445025e-01 8.472966021024339600e-01 7.295469719879729142e-01 9.605082457469826807e-01 -1.142656891043443368e+00 1.714133975327736437e+01
2.546658490597446534e-01 6.833689794919325933e-02 5.470322916154589654e-01 9.322843598001859799e-01 7.090746009378717796e-01 3.424259724762370172e-01 -7.885739431694058776e-01 1.712951616402375166e+01
1.908585072137681249e-01 3.086680325794346341e-02 7.803870334354099381e-01 8.252712329931983781e-01 7.439388780354164732e-01 6.902394978015502502e-01 -1.251899389574392174e+00 1.745446158487005661e+01
1.809004006532325681e-01 3.857742084917609865e-02 7.159881177553835130e-01 8.865181356622696685e-01 7.448130212828472096e-01 3.084091016404083563e-01 -1.093472899114515284e+00 1.718727331488155841e+01
2.237224391823963154e-01 6.514600094667372110e-02 8.121370094805707707e-01 8.064362492111736280e-01 7.380692405108217891e-01 3.076394553727991865e-01 -1.144356057176988184e+00 1.743025363585207899e+01
2.275144378754843655e-01 6.826960632295620002e-02 7.840473930664882962e-01 8.519953094501395707e-01 7.119495557513009221e-01 5.307789030092636695e-01 -9.008428970830557603e-01 1.719367569358246683e+01
1.991607900024706668e-01 5.913326631241919151e-02 8.403936342586140196e-01 8.514698720332929405e-01 7.248977365402607953e-01 2.920663546950050260e-01 -1.134285944840853100e+00 1.733560079248507080e+01
2.338690390243550743e-01 6.837090223729538896e-02 8.162539851646155586e-01 8.194304028197900713e-01 7.184037823270000844e-01 6.594664532528714540e-01 -1.041817531874456693e+00 1.731937041659318410e+01
2.256926559820062739e-01 6.446400357400343395e-02 8.358428932591313032e-01 8.133963667191684843e-01 7.133802001037151674e-01 7.609623755862887640e-01 -9.008225016520668982e-01 1.715984445283291038e+01
1.919909727662447718e-01 3.224002105581223743e-02 6.047475258006307364e-01 8.908703776874263847e-01 7.758838406019759049e-01 1.445429967606612354e-01 -1.258430228182810362e+00 1.737670524866452482e+01
2.354882447622426156e-01 3.221651801744242205e-02 5.376092495920707925e-01 8.784634809367327657e-01 7.571915266155814228e-01 4.536247838593868709e-01 -1.179457776359810861e+00 1.736094923235620868e+01
2.170226916951808471e-01 5.689737364941628572e-02 5.849205166827229352e-01 9.397202238351763937e-01 7.093694498921486735e-01 3.198095763617426202e-01 -1.055194161476479486e+00 1.723252155963860233e+01
2.322560851951324667e-01 4.091909556893604666e-02 6.090360501577110064e-01 8.732040445379127824e-01 7.277890926187419174e-01 5.773007835732016924e-01 -9.466073405923969286e-01 1.719922288686880307e+01
2.094709223509628460e-01 6.201743434067673311e-02 8.740476637254843695e-01 8.442907438154628741e-01 7.257998956413279634e-01 5.166816271079311962e-01 -1.263733180399353007e+00 1.760250524302628250e+01
2.283541307948836474e-01 4.861719620368460532e-02 7.377595334625548507e-01 8.391094817513088389e-01 7.177287208251530437e-01 8.893126994887811110e-01 -1.265640393560086618e+00 1.759700442716449587e+01
2.361748813998974517e-01 3.590701618515527993e-02 6.754999595772686050e-01 8.266577275888722376e-01 7.325581306506790957e-01 9.302809997222636351e-01 -1.159269603817265404e+00 1.747480722210269377e+01
2.097153615076855493e-01 6.212260095239778568e-02 8.754901236325126623e-01 8.307839482481401694e-01 7.142514289481174394e-01 5.500195209130503970e-01 -1.145177884994203366e+00 1.728645504602228300e+01
2.441004847505822417e-01 4.877171285546494373e-02 6.176909548557043550e-01 8.614774342021125353e-01 7.264558479748337572e-01 6.894050585173057133e-01 -1.041666791710074147e+00 1.721487726848527089e+01
2.033379428291043345e-01 5.679356949220468187e-02 7.908890551012863757e-01 8.351964419451052279e-01 7.350095356480690345e-01 1.306920718482310062e-01 -9.294384318125987754e-01 1.708376527367349951e+01
2.091001259082153618e-01 6.112746933039459041e-02 8.907966212880211732e-01 8.185774595944430576e-01 7.213844887887557178e-01 5.182381121540311497e-01 -1.126630057939133067e+00 1.738066307688785983e+01
1.883118014079122049e-01 3.538047677458590334e-02 6.745824587284363627e-01 8.321110180388732180e-01 7.796737933941577658e-01 2.943989029166005356e-02 -1.215661641255101344e+00 1.753762511901896914e+01
2.066982612545893161e-01 5.416497381539063516e-02 8.198041483964986220e-01 8.648781325656935692e-01 7.084410366743971732e-01 8.079033189742739207e-01 -1.116895127358719098e+00 1.727852312032724313e+01
1.897319600528108441e-01 5.419560983954654909e-02 8.972435076525302478e-01 8.693737037082767127e-01 7.059139157448923729e-01 7.659011660302007529e-01 -1.069083247954216720e+00 1.719112665613935320e+01
2.052593724120753138e-01 3.552506286359170123e-02 7.582398664495526575e-01 8.228042432490515479e-01 7.614538783354269924e-01 7.071246623267397613e-01 -1.062491926236226236e+00 1.709304670374656610e+01
2.312905912846588974e-01 6.119792384079877912e-02 7.959770303965416627e-01 8.369050308852122866e-01 7.236161786714727651e-01 8.215585861959314729e-01 -1.110551167647254367e+00 1.728767421256323900e+01
1.948524426578321922e-01 5.594036080610623879e-02 8.596896809705849574e-01 8.482307732721354743e-01 7.274108552338014455e-01 2.665593188678698766e-01 -1.154102652206231205e+00 1.738141944727899357e+01
2.080203947757191529e-01 5.329097826087303424e-02 7.712244845585860542e-01 8.808981149614787398e-01 7.117631997923419274e-01 7.193988019706991643e-01 -1.066813819626102333e+00 1.724947568450082613e+01
1.729386768274671637e-01 3.125740640218226812e-02 6.737388586138723934e-01 8.771314986815336168e-01 7.826304949796318855e-01 8.590783277851415933e-02 -1.110331693682188536e+00 1.716177126908698725e+01
2.705117222835572433e-01 6.290810941723198879e-02 6.474725244138956892e-01 8.271549019975770189e-01 7.129653684572356820e-01 7.729883770378385144e-01 -7.345651779200894627e-01 1.716938558676780247e+01
2.475032499355795113e-01 3.734661326001098569e-02 5.409599295282644382e-01 8.607394933857541730e-01 7.439260440038710787e-01 4.526782188756138248e-01 -1.179196194869879921e+00 1.748056186591856687e+01
2.317605070471247253e-01 6.698383696550769262e-02 8.688340736448625368e-01 8.083961806597826927e-01 7.239294507035265447e-01 7.200963837903258113e-01 -1.053157327275327626e+00 1.746282577550119797e+01
1.996253576058110157e-01 4.565949091141942306e-02 7.678050117167127819e-01 8.596459239407254760e-01 7.210027206279410183e-01 7.142834606902899175e-01 -1.132138489824037197e+00 1.726757684181589880e+01
2.274768913423791117e-01 3.216114551822857326e-02 6.889661982490370429e-01 8.055529585967335926e-01 7.436454211257265134e-01 8.142910481116483190e-01 -1.135581624076596796e+00 1.734101326416856281e+01
2.066525633565204356e-01 5.234251524391179966e-02 8.304251312395152240e-01 8.190941016816141174e-01 7.157426813645421104e-01 6.955305039773260756e-01 -1.257436004499385751e+00 1.749091218559654592e+01
2.006051367805631869e-01 6.165832334091290307e-02 8.574986384373173287e-01 8.590671888947797319e-01 7.168449416499877991e-01 4.678939856488138482e-01 -1.158880364028015197e+00 1.726991188248866749e+01
2.225811108290958185e-01 6.426199224633810658e-02 8.558267913441466312e-01 8.037386189841033701e-01 7.221250949203845693e-01 5.156994573157571704e-01 -9.579599358177566248e-01 1.727756096316107204e+01
2.122494077900007603e-01 4.998271233504242295e-02 8.559274095949782613e-01 8.115110879213559558e-01 7.291604353207871148e-01 9.870720075326775422e-01 -1.264235194398935169e+00 1.756541784520330296e+01
1.876771787425436933e-01 5.004571006910658870e-02 8.384461581922819651e-01 8.673772898798889353e-01 7.271808931127522468e-01 5.138098913277584501e-01 -9.368683592564235330e-01 1.697652298801070714e+01
1.758943712570721629e-01 4.362479353630401707e-02 6.874463192754385332e-01 9.044517167029705318e-01 7.617507787261770247e-01 2.099881375887457935e-02 -1.195127977188292112e+00 1.728255809024420842e+01
1.772405541621241420e-01 4.276290248186379039e-02 8.083773600392809566e-01 8.927156835849721084e-01 7.365033923021715445e-01 5.592177091078323059e-01 -1.286444233191208486e+00 1.742621202048696105e+01
