Om Ob h ns s8 Mnu w scale_factor
1.454968162555735911e-01 3.455800196652705769e-02 6.967765075613159276e-01 8.005428686775976077e-01 6.493450018573414528e-01 7.629830026621928774e-01 -7.277448141635490808e-01 2.024201677231747354e+01
1.253177507972813576e-01 3.279260548631342254e-02 7.170864434905093177e-01 8.246892528671615485e-01 6.602241298240516532e-01 4.899035558281628622e-01 -7.302957284890920775e-01 2.025344573890630784e+01
1.236673238806578340e-01 3.090554241922149198e-02 6.926521939708258913e-01 8.086780574254989196e-01 6.773278678526665209e-01 3.007713056358146675e-01 -8.782408220389625875e-01 2.074742716864080450e+01
1.219299243619181572e-01 3.148727350756801158e-02 7.308766135162640953e-01 8.353860430411429450e-01 6.505693436593337209e-01 5.683314953046501028e-01 -7.543305627407671521e-01 2.041366001425569721e+01
1.188774941010481978e-01 3.091889802372456766e-02 7.513068958589893542e-01 8.102272713135807436e-01 6.749099361521986307e-01 4.009762108124341196e-01 -7.270214821535555538e-01 2.013961580847362853e+01
1.390677863423968041e-01 3.436751143530680092e-02 6.921699401900490711e-01 8.029058010524455780e-01 6.584393463708902994e-01 5.616412167902985475e-01 -7.764047139283184462e-01 2.028169102310742744e+01
1.346404742886726513e-01 3.522927826346507196e-02 7.232372244217697421e-01 8.124291616564008889e-01 6.472795737607957012e-01 5.817756389854826793e-01 -7.374852279027845903e-01 2.047532101430049778e+01
1.387421375282267277e-01 3.340197584235818362e-02 6.646977116739783975e-01 8.017922703716982014e-01 6.506863224567934756e-01 5.399488025496382848e-01 -7.359969262064035567e-01 2.039323541357873282e+01
1.281427290738485214e-01 3.336613037800009729e-02 7.456685281617565497e-01 8.040514991675927758e-01 6.621379568188032749e-01 5.343979250123153113e-01 -7.412449847044337847e-01 2.021631493930044599e+01
1.293225358611297116e-01 3.336961969250808874e-02 7.242088519069926900e-01 8.153716671186199694e-01 6.592489266189698327e-01 5.979208228788817081e-01 -8.029673025261196972e-01 2.036961431709053016e+01
1.194724218790727543e-01 3.142686709176566867e-02 7.681874081203781124e-01 8.002653761238138763e-01 6.619009795015865505e-01 4.789804793072102718e-01 -7.311711497700418283e-01 2.044304162215526333e+01
1.157148777121907307e-01 3.065292261019682968e-02 7.465138994985806020e-01 8.219791737356128003e-01 6.686589891996566060e-01 4.016152261894870845e-01 -7.669245081873531378e-01 2.040519458190784974e+01
1.363102164708532016e-01 3.108527507683407284e-02 6.546373048938011197e-01 8.068575683704660717e-01 6.669885148369901762e-01 4.325183673831819453e-01 -7.903570663101566751e-01 2.050860084887552048e+01
1.351028392136428558e-01 3.373608017521387281e-02 7.416633259149438828e-01 8.120942680492317933e-01 6.426968826188010908e-01 8.457837573335357240e-01 -7.791217469704049270e-01 2.053173637164708865e+01
1.357336371409922082e-01 3.380861470365504468e-02 6.726204790892478247e-01 8.138545134713081053e-01 6.476767175890227879e-01 5.238194131232964956e-01 -7.030822416894970672e-01 2.044008900851356714e+01
