15:13:56 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/nwLH-Recovery/9/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
15:13:56 [ultranest] [INFO] Sampling 1600 live points from prior ...
15:14:08 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
15:14:08 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
15:14:08 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
15:14:08 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-50220.88, Lmax=-49.05
15:14:09 [ultranest] [DEBUG] iteration=11, ncalls=1612, regioncalls=480, ndraw=40, logz=-29967.83, remainder_fraction=100.0000%, Lmin=-28734.03, Lmax=-49.05
15:14:09 [ultranest] [DEBUG] iteration=22, ncalls=1623, regioncalls=920, ndraw=40, logz=-20433.24, remainder_fraction=100.0000%, Lmin=-20155.62, Lmax=-49.05
15:14:09 [ultranest] [DEBUG] iteration=33, ncalls=1634, regioncalls=1360, ndraw=40, logz=-15120.70, remainder_fraction=100.0000%, Lmin=-15074.94, Lmax=-49.05
15:14:09 [ultranest] [DEBUG] iteration=44, ncalls=1645, regioncalls=1800, ndraw=40, logz=-12789.29, remainder_fraction=100.0000%, Lmin=-12169.57, Lmax=-49.05
15:14:09 [ultranest] [DEBUG] iteration=54, ncalls=1656, regioncalls=2240, ndraw=40, logz=-10390.78, remainder_fraction=100.0000%, Lmin=-9973.57, Lmax=-49.05
15:14:09 [ultranest] [DEBUG] iteration=65, ncalls=1667, regioncalls=2680, ndraw=40, logz=-7525.09, remainder_fraction=100.0000%, Lmin=-7505.40, Lmax=-49.05
15:14:09 [ultranest] [DEBUG] iteration=75, ncalls=1678, regioncalls=3120, ndraw=40, logz=-6463.72, remainder_fraction=100.0000%, Lmin=-6392.03, Lmax=-49.05
15:14:09 [ultranest] [DEBUG] iteration=85, ncalls=1689, regioncalls=3560, ndraw=40, logz=-5724.65, remainder_fraction=100.0000%, Lmin=-5656.65, Lmax=-49.05
15:14:09 [ultranest] [DEBUG] iteration=96, ncalls=1700, regioncalls=4000, ndraw=40, logz=-4938.38, remainder_fraction=100.0000%, Lmin=-4925.37, Lmax=-49.05
15:14:09 [ultranest] [DEBUG] iteration=106, ncalls=1711, regioncalls=4440, ndraw=40, logz=-4367.21, remainder_fraction=100.0000%, Lmin=-4274.35, Lmax=-49.05
15:14:10 [ultranest] [DEBUG] iteration=117, ncalls=1722, regioncalls=4880, ndraw=40, logz=-3897.43, remainder_fraction=100.0000%, Lmin=-3783.78, Lmax=-49.05
15:14:10 [ultranest] [DEBUG] iteration=127, ncalls=1733, regioncalls=5320, ndraw=40, logz=-3467.10, remainder_fraction=100.0000%, Lmin=-3404.27, Lmax=-49.05
15:14:10 [ultranest] [DEBUG] iteration=137, ncalls=1744, regioncalls=5760, ndraw=40, logz=-3317.21, remainder_fraction=100.0000%, Lmin=-3306.29, Lmax=-49.05
15:14:10 [ultranest] [DEBUG] iteration=148, ncalls=1755, regioncalls=6200, ndraw=40, logz=-3125.36, remainder_fraction=100.0000%, Lmin=-3112.16, Lmax=-49.05
15:14:10 [ultranest] [DEBUG] iteration=158, ncalls=1767, regioncalls=6680, ndraw=40, logz=-2956.82, remainder_fraction=100.0000%, Lmin=-2909.99, Lmax=-49.05
15:14:10 [ultranest] [DEBUG] iteration=160, ncalls=1769, regioncalls=6760, ndraw=40, logz=-2913.38, remainder_fraction=100.0000%, Lmin=-2900.03, Lmax=-49.05
15:14:10 [ultranest] [DEBUG] iteration=170, ncalls=1781, regioncalls=7240, ndraw=40, logz=-2811.90, remainder_fraction=100.0000%, Lmin=-2803.72, Lmax=-49.05
15:14:10 [ultranest] [DEBUG] iteration=181, ncalls=1792, regioncalls=7680, ndraw=40, logz=-2731.82, remainder_fraction=100.0000%, Lmin=-2710.03, Lmax=-49.05
15:14:10 [ultranest] [DEBUG] iteration=191, ncalls=1803, regioncalls=8120, ndraw=40, logz=-2642.79, remainder_fraction=100.0000%, Lmin=-2621.00, Lmax=-49.05
15:14:10 [ultranest] [DEBUG] iteration=201, ncalls=1814, regioncalls=8560, ndraw=40, logz=-2490.63, remainder_fraction=100.0000%, Lmin=-2475.71, Lmax=-49.05
15:14:11 [ultranest] [DEBUG] iteration=210, ncalls=1824, regioncalls=8960, ndraw=40, logz=-2422.49, remainder_fraction=100.0000%, Lmin=-2384.58, Lmax=-49.05
15:14:11 [ultranest] [DEBUG] iteration=219, ncalls=1835, regioncalls=9400, ndraw=40, logz=-2357.16, remainder_fraction=100.0000%, Lmin=-2341.61, Lmax=-49.05
15:14:11 [ultranest] [DEBUG] iteration=229, ncalls=1845, regioncalls=9800, ndraw=40, logz=-2275.26, remainder_fraction=100.0000%, Lmin=-2266.13, Lmax=-49.05
15:14:11 [ultranest] [DEBUG] iteration=239, ncalls=1856, regioncalls=10240, ndraw=40, logz=-2167.28, remainder_fraction=100.0000%, Lmin=-2140.25, Lmax=-49.05
15:14:11 [ultranest] [DEBUG] iteration=247, ncalls=1868, regioncalls=10720, ndraw=40, logz=-2119.03, remainder_fraction=100.0000%, Lmin=-2108.06, Lmax=-49.05
15:14:11 [ultranest] [DEBUG] iteration=256, ncalls=1878, regioncalls=11120, ndraw=40, logz=-2044.83, remainder_fraction=100.0000%, Lmin=-2032.79, Lmax=-49.05
15:14:11 [ultranest] [DEBUG] iteration=266, ncalls=1889, regioncalls=11560, ndraw=40, logz=-1980.28, remainder_fraction=100.0000%, Lmin=-1966.80, Lmax=-49.05
15:14:11 [ultranest] [DEBUG] iteration=276, ncalls=1901, regioncalls=12040, ndraw=40, logz=-1943.68, remainder_fraction=100.0000%, Lmin=-1935.10, Lmax=-49.05
15:14:11 [ultranest] [DEBUG] iteration=286, ncalls=1912, regioncalls=12480, ndraw=40, logz=-1909.17, remainder_fraction=100.0000%, Lmin=-1895.08, Lmax=-49.05
15:14:12 [ultranest] [DEBUG] iteration=294, ncalls=1924, regioncalls=12960, ndraw=40, logz=-1865.31, remainder_fraction=100.0000%, Lmin=-1850.53, Lmax=-49.05
15:14:12 [ultranest] [DEBUG] iteration=302, ncalls=1935, regioncalls=13400, ndraw=40, logz=-1829.71, remainder_fraction=100.0000%, Lmin=-1814.49, Lmax=-49.05
15:14:12 [ultranest] [DEBUG] iteration=312, ncalls=1945, regioncalls=13800, ndraw=40, logz=-1773.16, remainder_fraction=100.0000%, Lmin=-1765.16, Lmax=-49.05
15:14:12 [ultranest] [DEBUG] iteration=320, ncalls=1954, regioncalls=14160, ndraw=40, logz=-1757.74, remainder_fraction=100.0000%, Lmin=-1749.24, Lmax=-49.05
15:14:12 [ultranest] [DEBUG] iteration=329, ncalls=1964, regioncalls=14560, ndraw=40, logz=-1725.11, remainder_fraction=100.0000%, Lmin=-1716.77, Lmax=-49.05
15:14:12 [ultranest] [DEBUG] iteration=339, ncalls=1975, regioncalls=15000, ndraw=40, logz=-1682.05, remainder_fraction=100.0000%, Lmin=-1671.24, Lmax=-49.05
15:14:12 [ultranest] [DEBUG] iteration=349, ncalls=1985, regioncalls=15400, ndraw=40, logz=-1651.47, remainder_fraction=100.0000%, Lmin=-1643.33, Lmax=-49.05
15:14:12 [ultranest] [DEBUG] iteration=358, ncalls=1995, regioncalls=15800, ndraw=40, logz=-1630.41, remainder_fraction=100.0000%, Lmin=-1620.17, Lmax=-49.05
15:14:12 [ultranest] [DEBUG] iteration=366, ncalls=2006, regioncalls=16240, ndraw=40, logz=-1581.37, remainder_fraction=100.0000%, Lmin=-1573.17, Lmax=-49.05
15:14:13 [ultranest] [DEBUG] iteration=375, ncalls=2017, regioncalls=16680, ndraw=40, logz=-1553.90, remainder_fraction=100.0000%, Lmin=-1546.10, Lmax=-49.05
15:14:13 [ultranest] [DEBUG] iteration=382, ncalls=2029, regioncalls=17160, ndraw=40, logz=-1540.21, remainder_fraction=100.0000%, Lmin=-1530.61, Lmax=-49.05
15:14:13 [ultranest] [DEBUG] iteration=390, ncalls=2040, regioncalls=17600, ndraw=40, logz=-1522.37, remainder_fraction=100.0000%, Lmin=-1514.28, Lmax=-49.05
15:14:13 [ultranest] [DEBUG] iteration=400, ncalls=2051, regioncalls=18040, ndraw=40, logz=-1491.40, remainder_fraction=100.0000%, Lmin=-1481.87, Lmax=-49.05
15:14:13 [ultranest] [DEBUG] iteration=407, ncalls=2064, regioncalls=18560, ndraw=40, logz=-1468.47, remainder_fraction=100.0000%, Lmin=-1459.46, Lmax=-49.05
15:14:13 [ultranest] [DEBUG] iteration=418, ncalls=2075, regioncalls=19000, ndraw=40, logz=-1453.53, remainder_fraction=100.0000%, Lmin=-1445.13, Lmax=-49.05
15:14:13 [ultranest] [DEBUG] iteration=427, ncalls=2087, regioncalls=19480, ndraw=40, logz=-1430.77, remainder_fraction=100.0000%, Lmin=-1422.86, Lmax=-49.05
15:14:13 [ultranest] [DEBUG] iteration=437, ncalls=2099, regioncalls=19960, ndraw=40, logz=-1410.98, remainder_fraction=100.0000%, Lmin=-1394.74, Lmax=-49.05
15:14:13 [ultranest] [DEBUG] iteration=446, ncalls=2111, regioncalls=20440, ndraw=40, logz=-1390.79, remainder_fraction=100.0000%, Lmin=-1378.74, Lmax=-49.05
15:14:14 [ultranest] [DEBUG] iteration=453, ncalls=2124, regioncalls=20960, ndraw=40, logz=-1371.74, remainder_fraction=100.0000%, Lmin=-1359.27, Lmax=-49.05
15:14:14 [ultranest] [DEBUG] iteration=462, ncalls=2136, regioncalls=21440, ndraw=40, logz=-1357.88, remainder_fraction=100.0000%, Lmin=-1350.43, Lmax=-49.05
15:14:14 [ultranest] [DEBUG] iteration=469, ncalls=2149, regioncalls=21960, ndraw=40, logz=-1348.78, remainder_fraction=100.0000%, Lmin=-1340.75, Lmax=-49.05
15:14:14 [ultranest] [DEBUG] iteration=477, ncalls=2162, regioncalls=22480, ndraw=40, logz=-1327.67, remainder_fraction=100.0000%, Lmin=-1319.46, Lmax=-49.05
