Om Ob h ns s8 Mnu w scale_factor
1.704624543993758790e-01 5.443047262948912113e-02 7.769918075777204614e-01 1.146956618266825156e+00 7.579377424951194708e-01 2.686295409832903380e-01 -1.107593937468445366e+00 1.515155800160190580e+01
2.239383601517655475e-01 6.039018445806461355e-02 5.876695455879564767e-01 1.149636244085737946e+00 7.429376217467139609e-01 4.577205144366663925e-01 -1.036070362170928849e+00 1.522827897588802060e+01
2.520142068151619563e-01 5.698787451672705784e-02 5.715465949894632525e-01 1.150664345135176792e+00 7.151610499854513803e-01 9.945830232729626630e-01 -8.116216902936173039e-01 1.511197610759373333e+01
2.138916020039591526e-01 6.139406189293952071e-02 7.659130862479599511e-01 1.119510536570610171e+00 7.349329516624333314e-01 9.317594050166768671e-01 -1.157207341991754568e+00 1.533350791053571882e+01
2.419551587973136630e-01 6.975024376164430662e-02 6.318549356506540926e-01 1.136611366084934183e+00 7.221140846602240870e-01 6.186325685159961285e-01 -8.651602139716604301e-01 1.524374771959596764e+01
2.625717077508130659e-01 4.354253860996258607e-02 5.175178107418622053e-01 1.123950893463395051e+00 7.315350510546192453e-01 9.228250467204626162e-01 -7.926681303542288948e-01 1.510550039405653422e+01
1.975057601255466311e-01 5.299995729126136257e-02 7.296330325121784810e-01 1.150919950621376975e+00 7.267198128705877336e-01 7.982319195705165349e-01 -1.044812840276745591e+00 1.520088945308162920e+01
1.890193016392169023e-01 6.008268495814679533e-02 7.804273530829572980e-01 1.150607180015439379e+00 7.271422202649685529e-01 4.909508817599233521e-01 -8.523055895744622301e-01 1.506714737411403782e+01
1.405932916424949275e-01 3.173139980940228172e-02 8.425364308165327332e-01 1.168554902347846536e+00 7.700279966830370082e-01 6.686848163590568550e-01 -9.657523782558921077e-01 1.505824448919188896e+01
2.199585189025754506e-01 5.596753717874801415e-02 5.870498074453470716e-01 1.148017716207404781e+00 7.390836250518035833e-01 5.410015289656530113e-01 -1.201082566969804200e+00 1.532596569090170746e+01
2.006030827433219477e-01 6.430646332911119090e-02 8.939642050216136671e-01 1.088615338337328931e+00 7.273214200428035348e-01 8.573413862265328866e-01 -8.134760829445455421e-01 1.511538290223426095e+01
