09:43:29 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/nwLH-Recovery/46/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
09:43:29 [ultranest] [INFO] Sampling 1600 live points from prior ...
09:43:42 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
09:43:42 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
09:43:42 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
09:43:43 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-30545.79, Lmax=-94.22
09:43:43 [ultranest] [DEBUG] iteration=9, ncalls=1610, regioncalls=400, ndraw=40, logz=-19438.99, remainder_fraction=100.0000%, Lmin=-18541.97, Lmax=-94.22
09:43:43 [ultranest] [DEBUG] iteration=18, ncalls=1620, regioncalls=800, ndraw=40, logz=-12278.22, remainder_fraction=100.0000%, Lmin=-11797.03, Lmax=-94.22
09:43:43 [ultranest] [DEBUG] iteration=27, ncalls=1630, regioncalls=1200, ndraw=40, logz=-9887.78, remainder_fraction=100.0000%, Lmin=-9051.10, Lmax=-94.22
09:43:43 [ultranest] [DEBUG] iteration=36, ncalls=1639, regioncalls=1560, ndraw=40, logz=-7153.68, remainder_fraction=100.0000%, Lmin=-6797.69, Lmax=-94.22
09:43:43 [ultranest] [DEBUG] iteration=45, ncalls=1648, regioncalls=1920, ndraw=40, logz=-6153.88, remainder_fraction=100.0000%, Lmin=-6113.90, Lmax=-94.22
09:43:43 [ultranest] [DEBUG] iteration=54, ncalls=1657, regioncalls=2280, ndraw=40, logz=-5612.76, remainder_fraction=100.0000%, Lmin=-5590.18, Lmax=-94.22
09:43:44 [ultranest] [DEBUG] iteration=63, ncalls=1666, regioncalls=2640, ndraw=40, logz=-4778.64, remainder_fraction=100.0000%, Lmin=-4763.20, Lmax=-94.22
09:43:44 [ultranest] [DEBUG] iteration=71, ncalls=1676, regioncalls=3040, ndraw=40, logz=-4672.69, remainder_fraction=100.0000%, Lmin=-4544.77, Lmax=-94.22
09:43:44 [ultranest] [DEBUG] iteration=80, ncalls=1687, regioncalls=3480, ndraw=40, logz=-4158.26, remainder_fraction=100.0000%, Lmin=-4107.45, Lmax=-94.22
09:43:44 [ultranest] [DEBUG] iteration=89, ncalls=1696, regioncalls=3840, ndraw=40, logz=-3791.17, remainder_fraction=100.0000%, Lmin=-3754.11, Lmax=-94.22
09:43:44 [ultranest] [DEBUG] iteration=98, ncalls=1705, regioncalls=4200, ndraw=40, logz=-3443.10, remainder_fraction=100.0000%, Lmin=-3415.03, Lmax=-94.22
09:43:44 [ultranest] [DEBUG] iteration=107, ncalls=1714, regioncalls=4560, ndraw=40, logz=-3211.68, remainder_fraction=100.0000%, Lmin=-3202.99, Lmax=-94.22
09:43:44 [ultranest] [DEBUG] iteration=116, ncalls=1724, regioncalls=4960, ndraw=40, logz=-3064.92, remainder_fraction=100.0000%, Lmin=-3030.96, Lmax=-94.22
09:43:44 [ultranest] [DEBUG] iteration=125, ncalls=1733, regioncalls=5320, ndraw=40, logz=-2871.39, remainder_fraction=100.0000%, Lmin=-2852.13, Lmax=-94.22
09:43:44 [ultranest] [DEBUG] iteration=134, ncalls=1742, regioncalls=5680, ndraw=40, logz=-2692.87, remainder_fraction=100.0000%, Lmin=-2653.33, Lmax=-94.22
09:43:44 [ultranest] [DEBUG] iteration=143, ncalls=1752, regioncalls=6080, ndraw=40, logz=-2618.42, remainder_fraction=100.0000%, Lmin=-2604.62, Lmax=-94.22
09:43:45 [ultranest] [DEBUG] iteration=152, ncalls=1762, regioncalls=6480, ndraw=40, logz=-2561.36, remainder_fraction=100.0000%, Lmin=-2550.00, Lmax=-94.22
09:43:45 [ultranest] [DEBUG] iteration=160, ncalls=1770, regioncalls=6800, ndraw=40, logz=-2446.48, remainder_fraction=100.0000%, Lmin=-2433.25, Lmax=-94.22
09:43:45 [ultranest] [DEBUG] iteration=169, ncalls=1779, regioncalls=7160, ndraw=40, logz=-2373.34, remainder_fraction=100.0000%, Lmin=-2347.48, Lmax=-94.22
09:43:45 [ultranest] [DEBUG] iteration=178, ncalls=1788, regioncalls=7520, ndraw=40, logz=-2301.57, remainder_fraction=100.0000%, Lmin=-2290.99, Lmax=-94.22
