logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 1.600000000000000000e+03 -2.718032902624488270e+04 -2.718770709763683408e+04 3.874999999999999972e-02
-2.718770709763683408e+04 nan -6.250000000000000130e-04 1.600000000000000000e+03 -2.693213399566419321e+04 -2.693951269205614517e+04 1.481249999999999956e+00
-2.693951269205614517e+04 nan -1.250000000000000026e-03 1.600000000000000000e+03 -2.433363877698025681e+04 -2.434101809837220935e+04 1.724999999999999867e-01
-2.434101809837220935e+04 nan -1.874999999999999931e-03 1.600000000000000000e+03 -2.305862077565119398e+04 -2.306600072204314711e+04 1.413750000000000062e+00
-2.306600072204314711e+04 nan -2.500000000000000052e-03 1.600000000000000000e+03 -2.207431277431419585e+04 -2.208169334570614592e+04 1.206250000000000044e+00
-2.208169334570614592e+04 nan -3.125000000000000173e-03 1.600000000000000000e+03 -2.099419737234894274e+04 -2.100157856874089339e+04 5.625000000000000139e-02
-2.100157856874089339e+04 nan -3.750000000000000295e-03 1.600000000000000000e+03 -2.061048057666694513e+04 -2.061786239805889636e+04 1.918749999999999956e+00
-2.061786239805889636e+04 nan -4.375000000000000416e-03 1.600000000000000000e+03 -2.053094489782058736e+04 -2.053832734421253917e+04 1.840000000000000080e+00
-2.053832734421253917e+04 1.248632273835955999e+02 -5.000000000000000104e-03 1.600000000000000000e+03 -2.017606083178429617e+04 -2.018344390317624857e+04 1.832500000000000018e+00
-2.018344390317624857e+04 1.320687750420539146e+02 -5.624999999999999792e-03 1.600000000000000000e+03 -1.991307705891391743e+04 -1.992046075530587041e+04 1.228750000000000009e+00
-1.992046075530587041e+04 2.244147634042411710e+02 -6.249999999999999480e-03 1.600000000000000000e+03 -1.897562715794183532e+04 -1.898301147933378888e+04 9.899999999999999911e-01
-1.898301147933378888e+04 4.022831796658007875e+02 -6.874999999999999167e-03 1.600000000000000000e+03 -1.840560684150663292e+04 -1.841299178789858342e+04 2.837500000000000022e-01
-1.841299178789858342e+04 2.130255395281102722e+02 -7.499999999999998855e-03 1.600000000000000000e+03 -1.814583928481039766e+04 -1.815322485620234875e+04 3.712500000000000244e-01
-1.815322485620234875e+04 2.773601632553504714e+02 -8.124999999999998543e-03 1.600000000000000000e+03 -1.789631505024037688e+04 -1.790370124663232855e+04 3.325000000000000178e-01
-1.790370124663232855e+04 1.509880469082751517e+02 -8.749999999999999098e-03 1.600000000000000000e+03 -1.788632384765924144e+04 -1.789371066905119369e+04 2.149999999999999967e-01
-1.789371062322251601e+04 4.886569414502579534e+00 -9.374999999999999653e-03 1.600000000000000000e+03 -1.775510024203090870e+04 -1.776248768842286154e+04 1.741249999999999964e+00
