Om Ob h ns s8 Mnu w scale_factor
3.240216895183555268e-01 6.091092145541929237e-02 6.845881053352430579e-01 9.680374890467516868e-01 7.852291444614133420e-01 1.720877917634356935e-01 -9.346073728775510236e-01 1.476376033079046302e+01
3.263663870973479986e-01 4.333171219401282109e-02 8.155487175986608772e-01 8.494138865255042026e-01 8.572691508330663179e-01 2.049597548575590733e-01 -9.331906097920702470e-01 1.479072950362247418e+01
3.558978571640680766e-01 3.589324457119217465e-02 7.164564938289393892e-01 8.851402305417234162e-01 8.451710916192750611e-01 9.402654651633801652e-01 -1.019753647084495896e+00 1.465550247800361738e+01
3.065428592350011305e-01 4.639009961802201959e-02 8.207715797178560813e-01 8.973543580283096510e-01 8.500605373263259157e-01 3.672552935753150560e-01 -1.298803150572879428e+00 1.482450331534153065e+01
3.926322953568412988e-01 4.927907968365192320e-02 5.226974157729357140e-01 1.009193687376185533e+00 7.937353556228665674e-01 6.585795317922030767e-01 -7.217174692206820286e-01 1.457107836143209312e+01
3.384775662276400254e-01 3.223522836368887534e-02 8.051101704092122890e-01 8.350518579550709752e-01 8.490383346462865299e-01 8.168390828917322377e-01 -1.142678299572924328e+00 1.500301102321620839e+01
4.385329606269976477e-01 5.704023496946809130e-02 6.003023460309849790e-01 8.972794630393281512e-01 8.362829956413051491e-01 8.163159090287185338e-01 -1.056845934615069371e+00 1.489681459095490368e+01
2.974676266536084857e-01 3.039679365652740717e-02 6.243610958092786767e-01 9.992285295936498279e-01 8.305921931431173855e-01 2.403735055558708367e-01 -9.996630180696817192e-01 1.479404902931939958e+01
3.862912993187979094e-01 6.156903920128307950e-02 6.917948863525106296e-01 8.807894575298356177e-01 8.243642254180419959e-01 6.532102785245003096e-01 -1.187586163334568790e+00 1.474552362377793457e+01
3.656697811984338520e-01 3.554467775295508392e-02 6.022910641144137989e-01 9.330400918273390465e-01 8.200626465648153118e-01 6.169994840347291509e-01 -1.288281347565662482e+00 1.488248558918091291e+01
4.024230438891892581e-01 4.987703506288203303e-02 5.331385089321887261e-01 9.600216819448375016e-01 8.282755888587434168e-01 2.601722661977262652e-01 -7.335540749578176589e-01 1.479209733432660911e+01
3.250476326263179727e-01 3.003669809186253203e-02 6.979968098869845372e-01 9.415521648357894069e-01 8.046433032965194521e-01 8.198605800613497641e-01 -7.694434382845768416e-01 1.469305891277566722e+01
