logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -5.562626610533671919e+04 -5.563225881962341373e+04 1.760000000000000009e+00
-5.563225881962341373e+04 nan -2.500000000000000052e-03 4.000000000000000000e+02 -3.527691671499658696e+04 -3.528291192928327655e+04 9.500000000000000111e-02
-3.528291192928327655e+04 nan -5.000000000000000104e-03 4.000000000000000000e+02 -2.825061308412839935e+04 -2.825661079841509127e+04 2.999999999999999889e-02
-2.825661079841509127e+04 nan -7.499999999999999722e-03 4.000000000000000000e+02 -2.525973922326988759e+04 -2.526573943755657820e+04 5.250000000000000222e-01
-2.526573943755657820e+04 3.622285071598604645e+03 -1.000000000000000021e-02 4.000000000000000000e+02 -2.214267922630651810e+04 -2.214868194059321104e+04 1.054999999999999938e+00
-2.214868194059321104e+04 3.909729110783583565e+03 -1.250000000000000069e-02 4.000000000000000000e+02 -2.110585098239338549e+04 -2.111185619668007712e+04 4.349999999999999978e-01
-2.111185619668007712e+04 1.161100477890942557e+03 -1.500000000000000118e-02 4.000000000000000000e+02 -1.496221568610441682e+04 -1.496822340039110895e+04 5.500000000000000444e-01
-1.496822340039110895e+04 2.820466523799826518e+03 -1.750000000000000167e-02 4.000000000000000000e+02 -1.432175435830074093e+04 -1.432776457258743176e+04 8.850000000000000089e-01
-1.432776457258743176e+04 1.819886919822158461e+03 -2.000000000000000042e-02 4.000000000000000000e+02 -1.073094974386615286e+04 -1.073696245815284419e+04 1.639999999999999902e+00
-1.073696245815284419e+04 1.840620933077351083e+03 -2.249999999999999917e-02 4.000000000000000000e+02 -1.037665212751862600e+04 -1.038266734180531785e+04 1.354999999999999982e+00
-1.038266734180531785e+04 1.922877704099694483e+03 -2.499999999999999792e-02 4.000000000000000000e+02 -9.569853009986063626e+03 -9.575870724272754160e+03 6.250000000000000000e-01
-9.575870724272754160e+03 1.713883306247985956e+03 -2.749999999999999667e-02 4.000000000000000000e+02 -9.387387497130472184e+03 -9.393407711417163227e+03 7.149999999999999689e-01
-9.393407711417163227e+03 1.353553336221197014e+03 -2.999999999999999542e-02 4.000000000000000000e+02 -8.419154628064530698e+03 -8.425177342351222251e+03 1.799999999999999933e-01
-8.425177342351222251e+03 1.597816081007392768e+03 -3.249999999999999417e-02 4.000000000000000000e+02 -7.693000556495946512e+03 -7.699025770782637665e+03 6.149999999999999911e-01
-7.699025770782637665e+03 3.143174007267899697e+02 -3.499999999999999639e-02 4.000000000000000000e+02 -6.594374802562039804e+03 -6.600402516848731466e+03 1.114999999999999991e+00
-6.600402516848731466e+03 6.411222896242373963e+02 -3.749999999999999861e-02 4.000000000000000000e+02 -6.224558150453247436e+03 -6.230588364739938697e+03 1.445000000000000062e+00
-6.230588364739938697e+03 5.868775034520710960e+02 -4.000000000000000083e-02 4.000000000000000000e+02 -5.827166524809064867e+03 -5.833199239095756639e+03 3.499999999999999778e-01
