18:26:25 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof/mcmc_result/nwLH-Recovery/48/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
18:26:26 [ultranest] [INFO] Sampling 1600 live points from prior ...
18:26:59 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
18:26:59 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
18:26:59 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
18:27:00 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-34464.51, Lmax=-181.25
18:27:00 [ultranest] [DEBUG] iteration=6, ncalls=1607, regioncalls=280, ndraw=40, logz=-29769.24, remainder_fraction=100.0000%, Lmin=-27649.20, Lmax=-181.25
18:27:00 [ultranest] [DEBUG] iteration=12, ncalls=1613, regioncalls=520, ndraw=40, logz=-24644.97, remainder_fraction=100.0000%, Lmin=-24271.31, Lmax=-181.25
18:27:00 [ultranest] [DEBUG] iteration=18, ncalls=1619, regioncalls=760, ndraw=40, logz=-22225.80, remainder_fraction=100.0000%, Lmin=-22204.32, Lmax=-181.25
18:27:00 [ultranest] [DEBUG] iteration=24, ncalls=1625, regioncalls=1000, ndraw=40, logz=-20629.58, remainder_fraction=100.0000%, Lmin=-20490.67, Lmax=-168.89
18:27:00 [ultranest] [DEBUG] iteration=30, ncalls=1631, regioncalls=1240, ndraw=40, logz=-18114.02, remainder_fraction=100.0000%, Lmin=-17327.05, Lmax=-168.89
18:27:00 [ultranest] [DEBUG] iteration=36, ncalls=1638, regioncalls=1520, ndraw=40, logz=-16690.26, remainder_fraction=100.0000%, Lmin=-16300.29, Lmax=-168.89
18:27:01 [ultranest] [DEBUG] iteration=41, ncalls=1644, regioncalls=1760, ndraw=40, logz=-15794.56, remainder_fraction=100.0000%, Lmin=-15588.15, Lmax=-168.89
18:27:01 [ultranest] [DEBUG] iteration=46, ncalls=1650, regioncalls=2000, ndraw=40, logz=-14531.88, remainder_fraction=100.0000%, Lmin=-14511.13, Lmax=-168.89
18:27:01 [ultranest] [DEBUG] iteration=52, ncalls=1656, regioncalls=2240, ndraw=40, logz=-13560.11, remainder_fraction=100.0000%, Lmin=-13542.18, Lmax=-168.89
18:27:01 [ultranest] [DEBUG] iteration=58, ncalls=1662, regioncalls=2480, ndraw=40, logz=-13098.84, remainder_fraction=100.0000%, Lmin=-13081.03, Lmax=-168.89
18:27:01 [ultranest] [DEBUG] iteration=64, ncalls=1668, regioncalls=2720, ndraw=40, logz=-12897.56, remainder_fraction=100.0000%, Lmin=-12841.18, Lmax=-168.89
18:27:01 [ultranest] [DEBUG] iteration=69, ncalls=1674, regioncalls=2960, ndraw=40, logz=-12612.92, remainder_fraction=100.0000%, Lmin=-12476.22, Lmax=-168.89
18:27:01 [ultranest] [DEBUG] iteration=75, ncalls=1680, regioncalls=3200, ndraw=40, logz=-12178.37, remainder_fraction=100.0000%, Lmin=-12103.28, Lmax=-168.89
