Om Ob h ns s8 Mnu w scale_factor
1.462868426930127586e-01 6.778685258491283505e-02 7.292667960128920157e-01 9.559902356781829758e-01 9.709395494117017966e-01 1.339163953632926396e-01 -1.178046535398766359e+00 1.544393045764668138e+01
1.459140739627291516e-01 6.287523829302280043e-02 6.696862680683259850e-01 9.564468742822733738e-01 9.752668651724729632e-01 2.416300089734098877e-01 -1.135348152683441469e+00 1.538604505609322359e+01
1.325049206148374015e-01 6.495577132646240814e-02 7.992176943079616347e-01 9.921342397627385123e-01 9.817570466946415886e-01 1.325769807070362738e-01 -1.255960036407643976e+00 1.536849432099937829e+01
1.669488361586560221e-01 6.645688688518160137e-02 6.709010347523945983e-01 9.293813997519497772e-01 9.934099486561059900e-01 2.296867993951758891e-01 -1.086375999256831593e+00 1.541071540074348256e+01
1.448545969854224680e-01 5.917046871500117322e-02 8.200932085334646793e-01 9.528713028391205819e-01 9.885381996050117692e-01 6.998607865520215521e-01 -1.085933491630189041e+00 1.520796522684920760e+01
1.560028816315320033e-01 6.460906170999505815e-02 7.196904553656875425e-01 9.641844319254706530e-01 9.656339519880151601e-01 5.324967166252042583e-01 -1.065211678178909160e+00 1.522245439295918423e+01
1.478754166363947520e-01 6.849033311523602952e-02 7.865892819247832790e-01 9.533332971606660600e-01 9.559538875876715247e-01 2.079847037972492318e-01 -1.227277892535265424e+00 1.545315670485198112e+01
1.495855552179203851e-01 6.141334573552486437e-02 8.581526320169290400e-01 8.947856999673499123e-01 9.956586840935369720e-01 4.907676122605397762e-01 -1.184595223643299944e+00 1.547443233359164161e+01
1.648340695991048488e-01 6.341265572268336981e-02 6.062433783737284365e-01 9.498718415618959687e-01 9.690492639228874827e-01 3.458017929499576648e-01 -1.025896581191727552e+00 1.529125252150569914e+01
1.655250280823440390e-01 6.891963766020633986e-02 6.669737711179000161e-01 9.526814784247981116e-01 9.736851045121742709e-01 4.743705428852513784e-01 -7.904526399764463251e-01 1.505909676731837443e+01
1.676831173122197982e-01 6.882480379653801994e-02 7.048718459964835592e-01 8.894683299075146765e-01 9.838317839109487206e-01 2.352612282954149869e-01 -1.009730212955458173e+00 1.537741639014791417e+01
1.517446583856921771e-01 6.734819740611341921e-02 7.377897310858404500e-01 9.466141072852731764e-01 9.598052945126120949e-01 2.209400619387897891e-01 -1.185030460661926188e+00 1.544808531148793662e+01
1.564217671092465733e-01 6.593858234804471363e-02 6.534288202439584303e-01 9.480700592504167634e-01 9.914257383596751794e-01 1.481241354425533729e-01 -1.009715963935100991e+00 1.533605849930395415e+01
1.651322661640179934e-01 6.266233935972348457e-02 6.856261042231108771e-01 9.587889807414943233e-01 9.609496509702063483e-01 7.265817938732961334e-01 -9.103818028004142526e-01 1.511811781358870554e+01
1.562153103717650038e-01 6.770151672836981216e-02 6.259578452621135103e-01 9.480421998473448353e-01 9.622913618823739634e-01 1.620674515929974580e-01 -1.129581019328963931e+00 1.539237361650508973e+01
1.583252063941751886e-01 6.840722032533441688e-02 6.647080675246219705e-01 9.493286286652162786e-01 9.617073253109601483e-01 2.410432794478505614e-01 -1.093800505632884557e+00 1.536876139427613452e+01
1.418100560076724359e-01 6.144536787073382605e-02 7.817332232517191226e-01 9.883119744149410080e-01 9.811107851347637965e-01 4.688618968592205838e-01 -1.028504257803780408e+00 1.513900357916714334e+01
1.649926680823956826e-01 6.966891745001389802e-02 6.668568831572376787e-01 9.424305428167173426e-01 9.503667581623383986e-01 3.858157697122835961e-01 -1.160558544668685466e+00 1.539157067455324857e+01
1.689771288811801053e-01 6.735585066998131532e-02 6.130660695893804801e-01 9.549289515357158864e-01 9.427473938405177556e-01 3.406067504626417719e-01 -1.226950058117898257e+00 1.551327468662037568e+01
1.616014390211185647e-01 6.889458254620642319e-02 7.096401251758537310e-01 9.385364995004634725e-01 9.612723641077358661e-01 3.488694730204533467e-01 -1.062076681270101464e+00 1.534577725342601795e+01
1.609406836775715277e-01 6.995722184786287712e-02 6.554848299689617352e-01 9.581555906994647653e-01 9.503263157590481347e-01 2.302896443554827421e-01 -9.749626962185036216e-01 1.525861257654603875e+01
1.365636052608025230e-01 6.833333911682157313e-02 8.963850917467017787e-01 9.871010237944465304e-01 9.622402104741061279e-01 2.893342208369730773e-01 -1.103458687291813067e+00 1.524340137839966580e+01
1.555727521251241696e-01 6.620459602462314130e-02 6.590986197408527092e-01 9.489117277632519443e-01 9.748051077625636829e-01 3.229568643948825257e-01 -1.118908183559642389e+00 1.528513701421855764e+01
1.540445634046779255e-01 6.953488449150566075e-02 7.660696385421581489e-01 9.465253812650648024e-01 9.733533472913573625e-01 1.560153351259714327e-01 -1.141898096961063924e+00 1.547738419167979096e+01
1.611114517980119509e-01 6.653186479432066092e-02 6.730505074527428633e-01 9.467295424736235088e-01 9.769008887150592013e-01 3.603471122471654242e-01 -1.093251122272530740e+00 1.529567971599297671e+01
1.438656451032492012e-01 6.261739137303071190e-02 8.481861368086571762e-01 9.555878131207379278e-01 9.729113526414708835e-01 5.133101323659310378e-01 -1.179941226142718236e+00 1.537764948075500193e+01
1.512116201459290654e-01 6.832769481213635254e-02 6.747575953618356603e-01 9.833267713488536010e-01 9.571447257921967822e-01 2.642295421134481237e-01 -1.014084235575663184e+00 1.518797338184842616e+01
1.688860089582344681e-01 6.649854950594380476e-02 5.821534027328747474e-01 9.740361045916989813e-01 9.489394744428688577e-01 3.464233652927120599e-01 -1.017239634779708801e+00 1.524734525668319485e+01
1.668317336905943415e-01 6.807098335712538639e-02 6.930114102654330033e-01 9.270875018115307675e-01 9.647046125466067767e-01 4.202968256727950824e-01 -1.057775161127348262e+00 1.535017574506320770e+01
1.739103643713145186e-01 6.658195613955739112e-02 6.530019913487926653e-01 9.297539523422627683e-01 9.667302251690331749e-01 5.073070733016686873e-01 -9.996455334881622079e-01 1.528615674796675528e+01
1.475302418437519636e-01 6.805095765344704173e-02 7.515249881864902726e-01 9.523574136550942981e-01 9.773105507994865881e-01 1.246758909248879832e-01 -1.084295380643810258e+00 1.535291709393596626e+01
1.499947708397231794e-01 5.734933655505419087e-02 7.607550525875105274e-01 9.687798544182493199e-01 9.552229287394518042e-01 7.650258418785180758e-01 -1.165188463434865929e+00 1.531506644981645060e+01
1.458686337217121043e-01 6.299157352685133548e-02 6.255895607122872182e-01 1.003964648560689898e+00 9.627271356564399696e-01 2.300656134401359021e-01 -1.049801461054051810e+00 1.519549987390655943e+01
1.493511429342581076e-01 6.896455647251095722e-02 8.423827436794866230e-01 9.439160782886957257e-01 9.583345391355659881e-01 3.749643254571689011e-01 -1.155294021053650866e+00 1.542081164190683218e+01
1.594193012900655959e-01 6.120567008162323963e-02 7.347598154117591651e-01 9.019490268809906564e-01 9.900342295525340619e-01 4.471218782338202136e-01 -1.081759427932306616e+00 1.535816420498202817e+01
1.563599154807564784e-01 6.874710798960011193e-02 5.978222217028481555e-01 1.011277751436192140e+00 9.267865757402515836e-01 3.262799275674612143e-01 -1.009980347616648011e+00 1.521978038097283559e+01
1.540596477745100612e-01 6.931361589480382335e-02 7.420407099051109512e-01 9.442772145407203332e-01 9.773247672890631454e-01 3.067349288993446166e-01 -1.103312191364433925e+00 1.529445400219008278e+01
1.622463299730660391e-01 6.640846401107583508e-02 5.925772665642192738e-01 9.682206909278863183e-01 9.668349403472790149e-01 2.603238132857901288e-01 -1.064626331359467937e+00 1.531450615543934113e+01
1.822020527818419555e-01 6.768371121075805741e-02 5.496577252109966505e-01 9.565934686109462959e-01 9.634052137325284093e-01 4.139019003993102408e-01 -8.046753646896345202e-01 1.507793633326351213e+01
1.593877819019963726e-01 6.669201432988250411e-02 6.751000984249289072e-01 9.569608012364801963e-01 9.620112574991748211e-01 3.893612194555633454e-01 -1.050064062093629680e+00 1.527162195856880622e+01
1.612434980915280203e-01 6.781662713125058417e-02 5.587717575230318756e-01 9.697061973188243478e-01 9.648009249265246945e-01 8.516521137786547957e-02 -9.251457613716584927e-01 1.522118131286104870e+01
1.542286190436295834e-01 6.294158019018183947e-02 5.932092464432079382e-01 9.735412234692019107e-01 9.792700744775910682e-01 2.482240097002740009e-01 -1.085573086257479059e+00 1.529441441436241789e+01
1.768194901447759648e-01 6.973922743748613151e-02 5.726297208603033928e-01 9.539281903492409231e-01 9.435621780285052829e-01 3.311567250734909207e-01 -9.696256493087196393e-01 1.533609892721301193e+01
1.571751592722981927e-01 6.587960322054220441e-02 7.227422248633511570e-01 9.446300932535781625e-01 9.756913096288948317e-01 3.564529230407020299e-01 -1.117956909973909285e+00 1.535450134551243018e+01
1.340384786232542425e-01 6.348796448068019793e-02 7.665059355467196411e-01 1.004726653313245510e+00 9.608999631113798179e-01 2.095388898476685802e-01 -1.233207468377563121e+00 1.532384221054214102e+01
1.689884962972457993e-01 6.962018783344514627e-02 6.852800636803502154e-01 9.631048262115320391e-01 9.378031036083837035e-01 6.016942104259332957e-01 -8.977210799355852533e-01 1.514788242740728563e+01
1.557789360094654352e-01 6.666208654493135932e-02 6.174441451869635555e-01 9.701569862856260773e-01 9.673203313200705589e-01 1.759417036024377157e-01 -1.030657843524093842e+00 1.525529370257413575e+01
1.685257961485235878e-01 6.262221789999669608e-02 5.701285486655306434e-01 9.565647420769118892e-01 9.711432462328217774e-01 3.629507534609758279e-01 -9.632936497506334739e-01 1.528435896629802571e+01
1.560088267478886848e-01 6.892331782802332829e-02 7.966111809833729129e-01 9.526410586899185517e-01 9.493997957660694764e-01 5.703554635711484133e-01 -1.071183357684142523e+00 1.526876748541306483e+01
1.653391826766932027e-01 6.952508624426330386e-02 7.062477005443178468e-01 9.419636247342040303e-01 9.523285113897199672e-01 3.808725221597946131e-01 -1.029370402337788981e+00 1.530378719181650382e+01
1.578964273759934367e-01 6.779392836851191873e-02 7.607729731871273327e-01 9.108961294161562749e-01 9.905771564423049291e-01 2.581318133586806285e-01 -1.090701930727434821e+00 1.541417200444991842e+01
1.395438418027107885e-01 6.740086852076082602e-02 6.146459853081802649e-01 1.038382313754742992e+00 9.432575449385608435e-01 5.744303506956732752e-02 -1.251050130245805025e+00 1.538482107589246084e+01
1.610741445871466393e-01 6.821980239508607102e-02 7.516273511208355629e-01 9.223641357304559474e-01 9.589054527657348004e-01 5.065684657717768324e-01 -1.062660920599085346e+00 1.532375424293673305e+01
1.416002514879857455e-01 6.487830107863262752e-02 8.647394802753578524e-01 9.315506816996019790e-01 9.895561171192661654e-01 3.454353493264810671e-01 -1.074893729733929160e+00 1.527281892307001954e+01
1.575175250000242777e-01 6.898703804139230678e-02 7.254032496905815641e-01 9.350088103502058878e-01 9.740815735912045081e-01 3.458290184790411281e-01 -9.679988074651044716e-01 1.516247418156137172e+01
1.444776247721832052e-01 6.425721665628218726e-02 6.982998916142837409e-01 9.791324707300576025e-01 9.918107903866864028e-01 2.046521774457097653e-01 -1.111249462891494622e+00 1.528171582036005560e+01
1.476897736634991409e-01 6.523946091942856018e-02 5.802591724765452375e-01 9.975111097965194684e-01 9.748806206547947495e-01 7.158670423401503058e-02 -1.080497396295983625e+00 1.530919939396712870e+01
1.531451604356758867e-01 6.411356008840407572e-02 6.466334257429309229e-01 9.863676469408226843e-01 9.547687061618705950e-01 3.818571396047210076e-01 -1.096811725979466523e+00 1.529390955664309359e+01
1.486000099504251049e-01 6.053303704188512518e-02 7.113557183438998788e-01 9.391831777715644591e-01 9.907492820034663472e-01 3.701082085540963185e-01 -1.078056908437323047e+00 1.528109857603837618e+01
1.507915095126941551e-01 6.157118506554166981e-02 8.732381025153629350e-01 9.061351170934754951e-01 9.854786940906463677e-01 6.182530198126279242e-01 -1.122487647782846487e+00 1.541021718318731004e+01
1.516757178896586677e-01 6.455742729453772810e-02 7.401346646734492385e-01 9.520776891516711249e-01 9.743134661865074930e-01 3.737647596918525217e-01 -1.030640045989025033e+00 1.527065610968192999e+01
1.454700777559762293e-01 6.406915457623878207e-02 7.522760882645969094e-01 9.618234570644649262e-01 9.743614721902713605e-01 3.902841634555537231e-01 -1.110198051810098008e+00 1.523867647455020524e+01
1.654920094439956968e-01 6.972850982388500984e-02 6.247798672686439847e-01 9.507989529845644050e-01 9.635381508414360141e-01 1.802847330371304957e-01 -1.042096176743141589e+00 1.533278294109239681e+01
1.612626944816834829e-01 6.315007250123405580e-02 7.616711682833634534e-01 9.347623264138084087e-01 9.556219095359008708e-01 6.523960618179407422e-01 -1.062882982606456306e+00 1.533897773913325224e+01
1.483176757182055883e-01 6.627141156834956415e-02 7.010120394724462800e-01 9.749555041463361382e-01 9.654585795133028281e-01 2.570974690407427099e-01 -1.028278282323518367e+00 1.521637174231959477e+01
1.691370822127805928e-01 6.576249135998929463e-02 6.134473030077132183e-01 9.454551617642025230e-01 9.522842547178487216e-01 4.200587044657417835e-01 -1.052886885903280278e+00 1.531878764642430824e+01
1.470788487584457904e-01 6.992521403941565072e-02 6.186730478522194376e-01 1.044654909061874193e+00 9.021774720406744441e-01 2.650779036446248016e-01 -1.230620656269504121e+00 1.535077842632481193e+01
1.705006898922460379e-01 6.633759367509081684e-02 6.758808986177566869e-01 9.581080665280726771e-01 9.600578209626350334e-01 6.051398904780892485e-01 -9.830378375314759998e-01 1.520569067770991545e+01
1.494065031816063094e-01 6.408162080012809458e-02 7.777871975693599893e-01 9.415450558971576456e-01 9.931578388538948587e-01 3.051160057694684014e-01 -1.034797847440034779e+00 1.526206312970664847e+01
1.561379993177631764e-01 6.840034251413615318e-02 7.680135064945214918e-01 9.470480541808341535e-01 9.616179486547343780e-01 5.043354395229138198e-01 -9.772164751799677918e-01 1.521580795764216631e+01
1.434380703815612279e-01 6.829781883441213286e-02 8.395260578052040623e-01 9.523225280040359397e-01 9.675699808940825264e-01 3.270227954312602825e-01 -1.114436784892031795e+00 1.523976939517624984e+01
1.546479086336115250e-01 6.713956793256645184e-02 6.607516470066789882e-01 9.943158009340798964e-01 9.451549819320341772e-01 4.629582282324499753e-01 -9.981721174973094968e-01 1.509405608943113819e+01
1.412133878501192763e-01 5.991278247513403404e-02 8.534850560665732111e-01 9.208676520974453661e-01 9.901587732766405914e-01 5.042632079466702333e-01 -1.159734865736159026e+00 1.541816767823728185e+01
1.389867618758222623e-01 6.133890193411878355e-02 6.987220284229083145e-01 9.787478048498160499e-01 9.968604482445392323e-01 2.020702021354962297e-01 -1.101236819457920291e+00 1.526454396030815985e+01
1.670163234794096729e-01 6.863426862897145653e-02 7.835575222805892803e-01 9.132053060841707204e-01 9.906471734785076144e-01 7.706534923208490095e-01 -7.891953750495542819e-01 1.505009653160996663e+01
1.564748101577988770e-01 6.894391765973909014e-02 7.105979069631292999e-01 9.587300231220536872e-01 9.654290054605886295e-01 2.841038919079512115e-01 -1.043260280090487546e+00 1.531722451145383346e+01
1.514103867694457373e-01 6.723942167452826024e-02 7.575998413408615573e-01 9.458927832526193846e-01 9.718534447206867988e-01 3.533527846444122766e-01 -9.757503225754959875e-01 1.521973989873446698e+01
1.447777075374004629e-01 6.583507555868757521e-02 8.092894759066360244e-01 9.514360860699845324e-01 9.725409263281454830e-01 4.448139591247750602e-01 -1.118625221567681960e+00 1.525057318436207332e+01
1.507597076898133936e-01 6.025981913997924266e-02 7.066372609470555899e-01 9.163164589923846748e-01 9.881863798081196304e-01 2.725010960929213355e-01 -1.229542139890910546e+00 1.554314169594127826e+01
1.879153476064300277e-01 6.893625730286388753e-02 5.741980989932763402e-01 9.984028510509322940e-01 9.163860371707279739e-01 7.214797207065599682e-01 -8.871066002771925696e-01 1.509528600349050720e+01
1.624784855834239539e-01 6.789845146467790582e-02 6.599379456008916955e-01 9.891752801406384910e-01 9.431496932538343536e-01 4.346528904060854570e-01 -1.069935864300558315e+00 1.526503040840779235e+01
1.678882229424805139e-01 6.985289563565222348e-02 8.394530049302160180e-01 8.967687789502507556e-01 9.748128344269165746e-01 7.395870582869477072e-01 -1.123049395157342811e+00 1.537943847474077863e+01
1.599926185872403706e-01 6.823369058311437585e-02 7.590858365508166283e-01 9.408865813055143912e-01 9.609133784820373947e-01 4.641856418863401501e-01 -1.112399623754318556e+00 1.536850980195255723e+01
1.677624626484112147e-01 6.515725461148255682e-02 5.639318642436714768e-01 9.435764398690626997e-01 9.927824602925789943e-01 1.294649661378695360e-01 -1.002075220745755058e+00 1.539050836640393527e+01
1.641954706903892003e-01 6.993453337102162326e-02 7.571916940490936998e-01 9.136797371754306063e-01 9.803073876584474933e-01 3.865079883573731556e-01 -1.053966098939077556e+00 1.530606079942611686e+01
1.686983155451050043e-01 6.828127577043760499e-02 8.222522361561624971e-01 8.825035380763428527e-01 9.732151043412214930e-01 7.064485366225635721e-01 -9.009121280054861458e-01 1.528393988963767036e+01
1.506911786083120486e-01 6.467112286761939055e-02 8.366778614450811613e-01 9.106644784205784049e-01 9.707530999354568868e-01 5.881479694780197276e-01 -1.061595253358770252e+00 1.530812649364250966e+01
1.578187873652996953e-01 6.953538431952045740e-02 6.828590006860453254e-01 9.262004646868101654e-01 9.989414500997925161e-01 1.349194578638588660e-01 -9.611726485072822346e-01 1.523881411929587060e+01
1.353355893306100732e-01 6.450181547875474819e-02 7.960444982801913039e-01 9.774429228595513663e-01 9.843306990312841176e-01 1.719679173704085628e-01 -1.131818711191582505e+00 1.531307617682947964e+01
1.504175060667775066e-01 6.668092232233777117e-02 7.531407226234978491e-01 9.178237058774993962e-01 9.847671122039112213e-01 1.453459601942585500e-01 -1.077760584293759871e+00 1.539203682550455632e+01
1.452327933257779313e-01 6.525511875834227871e-02 7.657103392769381012e-01 9.426681766848217237e-01 9.991320097179418047e-01 1.519872599282386383e-01 -1.036491582948199541e+00 1.526279594903407677e+01
1.580624216569518903e-01 6.942225702867561854e-02 7.735582983506799071e-01 9.092351897328575516e-01 9.846856500264786760e-01 2.947285128939198251e-01 -1.087239279630869637e+00 1.533998253859470395e+01
1.712927868918401875e-01 6.741880963828679463e-02 6.915988221374946843e-01 9.305690135731383705e-01 9.711524641068731700e-01 6.382286933456855493e-01 -8.377884566791400367e-01 1.507587875067981642e+01
1.542972141488668514e-01 6.661952744791092840e-02 8.475029969995346857e-01 9.183332520786557929e-01 9.819467725825653526e-01 5.522248734465586839e-01 -1.017827893728088684e+00 1.525545889626515539e+01
1.577628104475230497e-01 6.792544013657146607e-02 8.014624941732327867e-01 9.099326702449760385e-01 9.972606442072720068e-01 4.452277882977907497e-01 -9.289215477343162330e-01 1.519908474215332639e+01
1.441895157887601586e-01 5.994770750518375185e-02 6.546188173305236280e-01 9.763278051445366534e-01 9.779339427504127880e-01 2.558370908129747878e-01 -1.071976146697057874e+00 1.526670354479805525e+01
1.624489302470932262e-01 6.742068021059011151e-02 5.064415046049115521e-01 9.817605258284599623e-01 9.550895798107814638e-01 6.919785492663471649e-02 -1.120799159357971364e+00 1.540806434995022656e+01
1.480831567125159010e-01 6.808915114567748450e-02 7.437159616733428624e-01 9.652207052273107379e-01 9.623580675851993727e-01 2.246679600975141911e-01 -1.278199625802656891e+00 1.546907955348857122e+01
1.615967549584780005e-01 6.667085851511493633e-02 6.776349136319601563e-01 9.847254374531274612e-01 9.476606512944018013e-01 5.224356466647063213e-01 -1.056370976308273812e+00 1.525144601335982308e+01
1.677065951365204477e-01 6.001995881484626510e-02 5.626752929537116588e-01 9.550231432416036448e-01 9.842792451723442193e-01 4.154861894942042944e-01 -1.014004915534534979e+00 1.525268546696142202e+01
1.485145659550070885e-01 5.652410338459492450e-02 6.982083756646532136e-01 9.185643479600479333e-01 9.929419486460842048e-01 3.853524074758282181e-01 -1.172576513921459451e+00 1.547883132560327013e+01
1.684291278694860505e-01 6.238487127643365521e-02 6.844150096115229065e-01 9.017314304755329468e-01 9.918978186082044735e-01 5.545082151464026943e-01 -9.802197789625519686e-01 1.528802659811418430e+01
1.619308581255102242e-01 5.941939000039067609e-02 5.183648951439668862e-01 9.593835398362210443e-01 9.961805098602543040e-01 1.424447846270222584e-01 -1.125159797564828423e+00 1.544678868598954047e+01
1.491276756894177047e-01 6.749087562007360930e-02 7.136213990325475098e-01 9.836146305210571317e-01 9.673734170770387220e-01 1.974528444256814230e-01 -1.202057591634843048e+00 1.542894255056362063e+01
1.523694026831196868e-01 6.768714248778251452e-02 6.659175949787748960e-01 9.692148079378978265e-01 9.617293922390749428e-01 2.110356609433064745e-01 -1.000443031385662263e+00 1.526234885562690913e+01
1.598030862021629361e-01 6.217710036912593025e-02 6.560204962008679974e-01 9.522444856609431074e-01 9.740357537758701501e-01 4.382258660560255370e-01 -9.133920973151192779e-01 1.514006422315134515e+01
1.392346087387056619e-01 5.414954648468864318e-02 7.579463605530383230e-01 9.421701974240208610e-01 9.803302614237786594e-01 6.120974254192812491e-01 -1.181540390441986110e+00 1.533203769993420096e+01
1.403079926396568755e-01 5.522599646345258129e-02 7.795448187909261861e-01 9.563064297190562169e-01 9.879357593986421993e-01 5.844985319465263451e-01 -1.098974390663162826e+00 1.524705724724451450e+01
1.493025849129460680e-01 6.396868750092056521e-02 6.258754489456581638e-01 9.612841018675596372e-01 9.955753017469308741e-01 1.433530341418403631e-01 -1.023723227364367938e+00 1.527477780628874804e+01
1.553350217543990608e-01 6.597219553200431297e-02 5.899518236146898964e-01 9.779035449711976913e-01 9.735010890194760735e-01 1.367358928503829563e-01 -9.777050840455669967e-01 1.522976000323837908e+01
1.660061949037449081e-01 6.895017300380262837e-02 7.442290827810545961e-01 9.430210296294108119e-01 9.591731508965691821e-01 6.769343071429987369e-01 -9.260040353142513503e-01 1.512779909429873015e+01
1.500902390459659119e-01 5.781183359370613284e-02 6.941439842771799373e-01 9.491204814878630991e-01 9.942505761351415616e-01 5.228616069061348126e-01 -1.094345321432332652e+00 1.524973548783987454e+01
1.527701481955692775e-01 5.477174581255238317e-02 8.198241854030856590e-01 8.987036624627565695e-01 9.996727525790932711e-01 7.988449371636455743e-01 -1.213331868228944677e+00 1.544456085759647124e+01
1.538453344972751102e-01 6.973538904142861927e-02 7.050128113708644673e-01 9.543756407844530276e-01 9.819349013415350491e-01 2.014092825467937997e-01 -9.883919935566219950e-01 1.523536824172116511e+01
1.387068647322149129e-01 6.268179576660701247e-02 8.415224229796969269e-01 9.318028051776809928e-01 9.808740148220594923e-01 2.335280784810768173e-01 -1.089780184379333106e+00 1.539538152271729921e+01
