6.033205795284066753e-01,5.136955806470357988e-01,4.585854660126687521e-01,3.532547641084236023e-01,5.333553059549867026e-01,4.211378957128372180e-01,4.047558974469840365e-01,1.475252135803574727e-01
3.885741924261439384e-01,1.038469825968919569e-01,5.871241040050332316e-01,5.250784033567938991e-01,5.418694005525569457e-01,2.230135887780267945e-01,2.968564421721847646e-02,1.491266343684991835e-01
5.328531521172676921e-01,2.754925225721595039e-01,4.698917874851636367e-01,4.351033881373297385e-01,5.151895176347023320e-01,6.067354278004706281e-01,4.746693908563737185e-02,1.481008972866404150e-01
5.860947960169116122e-01,7.095924650101264053e-01,6.602339462502412326e-01,2.576848594162233219e-01,5.579083397174274817e-01,2.705422317193401094e-01,7.414430400484682826e-01,1.490437518701508979e-01
5.989406548708041678e-01,7.365681195493960498e-01,4.381971609951704205e-01,3.627230883890302238e-01,5.722857096909372832e-01,2.180731586099077246e-02,5.487207862827486737e-01,1.483617041778958479e-01
6.792921496493220523e-01,1.632893066063826892e-01,2.998835418513285944e-01,3.149539679870670961e-01,5.671593341126289767e-01,6.934805459883034429e-01,5.821081846214006816e-01,1.471136687973407520e-01
8.624872123501878818e-01,5.558831209904177006e-01,1.350565298544290083e-01,3.409605146086563399e-01,5.200669671395473648e-01,8.731426335589466126e-01,9.342151865709614755e-01,1.479877523148599161e-01
7.490064676167175195e-01,5.255343352835469828e-01,1.490742375675059295e-01,4.082235866537148872e-01,5.170186050192245863e-01,5.472695621535994537e-01,9.240752029011091162e-01,1.479702836341693084e-01
6.119252227660239019e-01,7.025879365618104000e-01,4.311917824013725142e-01,4.551990601265450964e-01,4.714232291389925389e-01,6.805854945222773456e-01,3.233879308172293854e-01,1.487770247655551548e-01
5.965246517591069608e-01,3.480701332208182008e-01,5.731070928700165990e-01,2.290796801986081099e-01,5.829763895180472000e-01,4.777882156976922534e-01,6.013884204613767492e-01,1.476504720969777640e-01
6.411955779764169083e-01,8.701566306754354718e-01,3.845357793150852022e-01,4.253757840993755979e-01,4.835921867564518251e-01,4.339289015573318253e-01,5.041540660931761453e-01,1.497717659759145725e-01
5.625357830001631587e-01,6.447043676577883797e-01,4.443422713283954328e-01,4.417402780845588461e-01,5.190068123400078948e-01,2.437253625928739731e-01,4.108858226923254309e-01,1.494921995717931051e-01
6.499095227473798975e-01,7.751929281143896677e-01,6.887190004186682923e-01,2.103460451811006993e-01,5.301662835744355151e-01,7.744904301037813799e-01,7.524576238962773500e-01,1.491977392062894814e-01
6.377795679073621216e-01,5.012171866090390226e-01,4.445332177220959191e-01,3.157934412459579843e-01,5.305033741605355013e-01,5.680256231885509877e-01,7.179058900598485060e-01,1.474162962703575441e-01
5.947532566063072901e-01,4.365139156740702187e-01,1.998306510965286442e-01,5.035657972412750372e-01,5.325777243356146773e-01,1.700598394258920898e-01,1.077643638901767953e-01,1.475342566740490136e-01
6.057494489508752356e-01,8.321123757591000203e-01,6.583403255316830904e-01,2.805432051996492593e-01,5.225321130892366384e-01,4.620266087314727210e-01,3.252478584931682848e-01,1.481911217900687416e-01
7.831156106626218083e-01,8.531486024644503452e-01,1.885654377292389494e-01,3.787994868382552616e-01,5.061669206374653784e-01,5.062104411790704361e-01,8.315933875670393771e-01,1.484480215105592193e-01
5.737711031354526536e-01,8.708230026963457160e-01,5.329451503432816040e-01,4.021921517307852079e-01,5.074689751316743269e-01,1.957239189449074823e-01,6.174265480865961386e-01,1.489556604953874430e-01
6.549380170306990934e-01,6.373954094522058522e-01,4.055781245448634165e-01,3.386166258266184448e-01,5.355445862009793334e-01,4.618828079130736231e-01,7.999147204338854511e-01,1.486425555838785939e-01
4.880888079992543593e-01,4.922720397104375922e-01,8.822346212146306987e-01,3.294255122663554691e-01,5.174952078114120058e-01,7.062922558761750569e-01,4.318601596249638797e-01,1.491250643860016767e-01
5.967513364881391613e-01,8.873783930521695895e-01,9.277715034873226241e-01,1.283576187400195523e-01,5.321121723950618110e-01,4.805689681633500965e-01,6.271262503451394688e-01,1.487766147346874235e-01
6.724640881549619476e-01,7.659454656215254342e-01,4.971008064163291440e-01,2.850904668590563129e-01,5.253195311720482152e-01,6.215595867985099776e-01,8.785657082137121598e-01,1.483145314804734105e-01
6.049139454812230143e-01,1.669516860352894261e-01,1.624684138471788608e-01,4.626839707985495598e-01,5.733268598679397421e-01,2.123002029482012887e-01,3.573586036734878735e-01,1.474734013591685600e-01
5.160099116838748889e-01,2.057056124004403297e-01,4.699317508816489020e-01,4.257717366805185422e-01,5.455288313718020810e-01,5.076018299773008557e-01,1.954392798370623296e-01,1.467954643624740652e-01
6.928651103143663725e-01,2.161134582699806295e-01,1.866051275989621949e-01,3.456445182244667347e-01,5.752844382154350678e-01,4.188315035166399469e-01,8.266182417348127975e-01,1.479782992004005648e-01
5.557068054176386163e-01,1.627474731104151529e-01,6.617643609342969135e-01,2.706392650595959015e-01,5.574685544258211056e-01,8.769200960838917647e-01,3.711408304667954683e-01,1.472974317770888442e-01
6.983955495708079608e-01,4.385260659754506851e-01,2.705717179148759977e-01,3.607788326294091297e-01,5.287679816181323211e-01,6.373720891889176343e-01,9.217668803050761417e-01,1.475150595430740341e-01
6.692549461175733017e-01,8.550134550118163590e-01,6.503546145673364531e-01,1.380481953846900423e-01,5.608325807281112629e-01,3.139806854536031366e-01,8.412995403063954214e-01,1.473345746058450367e-01
6.667575791735455004e-01,7.146341001935136994e-01,3.262013572093556135e-01,4.231922590720987309e-01,4.790377385294288248e-01,5.837748405886771241e-01,8.453292931806664079e-01,1.485992464140064306e-01
6.207612971997509277e-01,6.010855157720422781e-01,8.589598191293318363e-01,7.150091325574858825e-02,5.825954315541640449e-01,6.229545339388952163e-01,7.195319730223852517e-01,1.484365994954447709e-01
5.027950120688094993e-01,3.595727989497474186e-01,2.846282854800890605e-01,5.604252187032300325e-01,5.483792531587720065e-01,6.667958048939381932e-02,1.522615879913035153e-01,1.490215273938074458e-01
5.094066314269286577e-01,2.515030546346006535e-01,6.482746616472901957e-01,3.103004929620748475e-01,5.786825933919903520e-01,4.139056568460678931e-01,4.138604216455787910e-02,1.467511917314782144e-01
5.731612764007391059e-01,2.509221795794671084e-01,3.612091791162267418e-01,4.316062691694717013e-01,5.385371960985474438e-01,5.231838453713041348e-01,2.544237680649807931e-01,1.476337949107978387e-01
5.446339051132262910e-01,4.801945567469386722e-01,3.693420002821789505e-01,5.001448436169010359e-01,5.015045920709747529e-01,3.344986863900268892e-01,1.996911537812467441e-01,1.495959808740795760e-01
5.731261450422450165e-01,6.692666073321200670e-01,3.523995473999242956e-01,5.090559318846242798e-01,4.839678651982497470e-01,3.438085806010326984e-01,5.144298093769601454e-01,1.501484542549295920e-01
5.089700574355607854e-01,9.453995444727592012e-02,6.966839999965056540e-01,2.561087900109768611e-01,5.942055075941138353e-01,6.461280902455650565e-01,3.881703565955781365e-01,1.464312135931154502e-01
4.972369140878856730e-01,2.333854078059510728e-02,1.064706423480232811e-01,6.554684685948872769e-01,5.259487762386932941e-01,1.633832289339172128e-01,1.754992958405650061e-01,1.500561447283703387e-01
6.001846345925627713e-01,2.011381435081294189e-01,1.765133645683356067e-01,4.935577355451214454e-01,5.385007438716250538e-01,3.440790534185363958e-01,2.093175766671411808e-01,1.474697730647387128e-01
5.760142280557781769e-01,7.413914892842417004e-01,4.587222660928201301e-01,4.034258067477484166e-01,5.357780216400206408e-01,1.256364532119842448e-01,5.333106032892127590e-01,1.497917409193094962e-01
6.562955509088592709e-01,1.782618295900656458e-02,2.229373429302128340e-02,4.999744535299693871e-01,5.626712728942979691e-01,2.672876404113275761e-01,4.783551814674352198e-01,1.485513537325718336e-01
6.644346881409272099e-01,9.566875753800883064e-01,7.256089484378989152e-01,2.195152654186986185e-01,5.098602272778116618e-01,8.506049115278244699e-01,6.839346603018784387e-01,1.489993593046476383e-01
6.956011805388430114e-01,9.104239075906287448e-01,2.702016920362138030e-01,3.857757061111312114e-01,5.268988168942849715e-01,1.859869613215519579e-01,8.391825057993163028e-01,1.492003580001037832e-01
5.319007820950329979e-01,6.445311788825840438e-01,6.791709887573621485e-01,3.770417069266346344e-01,5.092080201143281970e-01,4.936218537804523132e-01,1.965115430308235767e-01,1.472762983904782885e-01
5.908966067072978223e-01,5.812846793227124387e-01,3.835371877863986145e-01,4.124233265672440640e-01,5.448086918638530562e-01,2.326438880704459478e-01,3.833307641802989885e-01,1.485875762600420147e-01
6.012960317814350919e-01,6.660885452404907703e-01,5.163110133703761040e-01,3.711719517448959782e-01,5.195259451939107098e-01,5.143831821486013478e-01,5.337915373634901650e-01,1.484462243048736974e-01
6.690466892269900656e-01,3.663964873347449469e-01,3.632764682763680586e-01,3.324995568953223457e-01,5.397904093213905519e-01,7.238106280565359540e-01,4.714686299765822319e-01,1.460686283340286162e-01
6.984205433003831676e-01,3.196880266578376872e-01,1.971448709027021629e-01,3.334398471428571820e-01,5.693180945903937307e-01,3.474662934335214781e-01,8.145992207923067330e-01,1.472972458732440260e-01
6.065941582361215056e-01,1.408123369393167179e-01,5.118237039657548282e-01,2.177179451373611463e-01,6.121039087123906208e-01,5.615622535703592710e-01,6.144889077330423222e-01,1.472304258985948910e-01
3.939826049530851804e-01,3.324754363631213794e-01,7.096441295432898144e-01,5.080202968641238659e-01,5.501547279677642122e-01,7.068677169979376007e-02,1.031111050346505964e-01,1.491418435059234660e-01
5.411942540106793320e-01,6.670906400261782387e-01,9.701838935985817036e-01,1.425637878769317746e-01,5.660962480556220866e-01,3.812459351407604391e-01,4.971737483283299452e-01,1.487017096766572455e-01
5.122079010276029409e-01,5.383156603646646055e-01,6.106665187587623222e-01,4.392689964987697149e-01,5.063374409867344994e-01,5.188913430427564144e-01,2.308988713960261618e-01,1.492748990201625270e-01
6.408301748278801835e-01,1.962158758882191489e-01,2.068768494698419169e-01,4.379805341499208859e-01,5.374857604978861003e-01,5.047731513733059172e-01,6.598908485554181302e-01,1.485392979569861716e-01
6.548046413998972470e-01,6.948321734797300309e-01,4.030092706268734171e-01,4.007184088109382314e-01,4.974037677031720728e-01,7.047055112665577825e-01,5.040358299112331908e-01,1.477276702533785457e-01
4.501165989530694356e-01,1.482858136768999691e-01,4.894800948784206462e-01,4.693239751252130110e-01,5.732080828593616451e-01,1.784029222312160656e-01,1.764691579740550464e-01,1.485505509340609154e-01
6.811962522188947933e-01,7.101630050984959475e-01,2.623416690344415603e-01,4.573932034487511733e-01,4.792203744343768723e-01,5.686155162313955014e-01,3.796028482593123421e-01,1.484093468076581601e-01
6.032355572915280018e-01,5.969579346308278023e-01,5.325204968116149518e-01,3.924371025241107369e-01,4.934944285136644293e-01,8.184347297574157132e-01,6.322681328916610610e-01,1.488962183105174697e-01
3.847059480638159723e-01,5.256585796980521863e-01,4.292334933708682465e-01,7.441359425461302468e-01,4.636170618836987778e-01,6.818066255323640412e-02,5.831391837009286538e-02,1.513248194497561760e-01
5.057119385152113455e-01,4.400754016053612938e-01,5.116219990032546683e-01,4.299037254846481693e-01,5.468909845874644349e-01,2.016608286330983102e-01,2.568548427712197824e-01,1.489448372062719683e-01
6.088456811755985632e-01,6.706403293839116042e-01,4.234303308942732880e-01,4.473903007373113416e-01,4.825217850430511546e-01,6.500749987225645787e-01,6.503654801981358924e-01,1.494437704423577651e-01
5.490352994077970505e-01,1.889178151396462280e-01,7.647549630824034272e-01,1.388067504284011267e-01,6.143722808477625197e-01,5.503455527642864276e-01,5.181776991146040956e-01,1.466110000161615079e-01
3.708531933366590594e-01,3.521618155765898761e-01,6.068376851027879049e-01,6.571566060005122889e-01,4.472003215890700267e-01,3.737652728861363127e-01,7.419544697588487114e-02,1.517230388698733168e-01
5.391827204126449224e-01,2.105643700804906704e-01,5.093343444372073758e-01,3.357268257397401090e-01,5.787067390293811897e-01,3.964560059918988966e-01,1.635791642186755768e-01,1.468284250408129488e-01
6.070428986783652503e-01,4.747003367402023999e-01,1.912875257459429323e-01,5.371237935440341671e-01,4.915265974060775145e-01,3.802358063170862001e-01,5.876132283863201300e-01,1.486331110183201631e-01
4.478518668270152769e-01,2.024327152677233288e-01,2.978845453506627772e-01,6.231394196971173916e-01,5.260369437944889537e-01,1.257345053639075116e-01,1.410613019884690567e-01,1.493818435447815118e-01
5.604617772858486724e-01,4.785137823016156200e-01,5.303286338095291041e-01,3.323006979320375920e-01,5.561474257929344134e-01,2.614383673855264489e-01,5.666428804944425579e-01,1.478407947913094045e-01
7.092059137367286992e-01,8.685228692853639298e-01,3.755157500374267099e-01,2.761234356467491269e-01,5.453596034941461390e-01,2.890269678775913009e-01,9.788124247810253697e-01,1.470222070942042158e-01
6.944254627437466132e-01,7.058240948545784210e-01,3.695971064486796576e-01,4.165397783620746752e-01,4.815368544482612756e-01,9.147436550347765039e-01,5.246330116356240358e-01,1.476896227711852472e-01
5.916824384822474414e-01,5.375756800578312955e-01,4.735148079010690902e-01,3.822264772326988136e-01,5.249129551159233964e-01,5.340879112036659437e-01,3.419181891342884527e-01,1.475188012405053706e-01
5.829008745301814676e-01,8.444198305371295454e-01,7.508065189504500303e-01,2.418729933966869139e-01,5.385948051092050992e-01,3.416824171766837948e-01,6.044519892238483516e-01,1.496121856606220379e-01
5.809986110645192214e-01,7.479147885621411085e-01,4.342594238497508585e-01,4.697416297525701112e-01,4.920404278067745385e-01,4.255333176685355823e-01,5.726854473352720465e-01,1.490608269222466753e-01
5.564318164484043372e-01,6.337123672160496213e-01,6.351015961741168780e-01,3.699381753395412087e-01,5.008838115631173427e-01,5.841046062405815809e-01,3.287083605868689196e-01,1.490440145369520131e-01
4.957931601267256960e-01,3.894140914654518060e-01,4.706594584611346610e-01,4.641110702428595802e-01,5.356649996454211360e-01,2.170323572317716387e-01,1.814987547742095697e-01,1.486750796452015744e-01
5.172207214897934779e-01,7.646847212472581701e-01,7.362123353928111680e-01,3.649961915933118139e-01,5.216017080114175863e-01,2.517771152541481428e-01,2.214715981238663534e-01,1.485748437897735363e-01
