weight logl Om Ob h ns s8 Mnu w scale_factor
0.000000000000000000e+00 -3.942077662719927503e+03 5.833009873739802842e-02 8.932684436159405994e-01 7.123691391824291674e-01 3.034473687974346134e-01 7.210712794593279185e-01 4.025707943579074355e-01 6.296925410643452459e-01 2.135831741362091973e-01
0.000000000000000000e+00 -3.779943731339275018e+03 1.509232328393228517e-02 6.288271060543826341e-01 7.362335475235204374e-01 2.691889094737256460e-01 8.676032659789323365e-01 6.405303439716747427e-01 6.932694135560769633e-01 2.267660844217359584e-01
0.000000000000000000e+00 -3.182050568781140100e+03 7.728845238915982296e-02 8.770213620934296239e-01 6.890357472344073031e-01 5.256189813153169244e-01 1.751514886886966771e-01 5.703446530260326552e-01 8.562511403217427652e-01 2.346802132397467489e-01
0.000000000000000000e+00 -3.042721783454370325e+03 1.923865033373869382e-01 9.962563008285514332e-01 6.760723360811404792e-02 1.687162441245237954e-02 4.454024220451490157e-01 5.795115572752563837e-01 6.504764444609997254e-01 1.745455384964839096e-01
0.000000000000000000e+00 -2.672248546953851474e+03 1.784809468925163678e-02 6.501886498334928932e-01 9.083258617006745306e-01 5.855795866470535627e-01 9.279629018631330162e-02 7.935776504867761982e-01 3.667791535552866744e-02 2.552645367869341708e-01
0.000000000000000000e+00 -2.333644830101330626e+03 9.662123031388361039e-01 1.567065196898240753e-01 8.939226735229921506e-01 6.239957628680875557e-01 3.702525431434428027e-01 2.021620794979495095e-01 1.499400108022499456e-01 1.498110950184823320e-01
0.000000000000000000e+00 -1.991454705370401825e+03 4.303381999220989851e-02 8.701843325521618766e-01 4.252935370414111516e-01 5.571302332067056273e-01 3.552985732877851355e-01 2.407457023039967225e-01 1.258017817213016309e-01 1.596121015835234580e-01
0.000000000000000000e+00 -1.660194083483682562e+03 1.720541799533668037e-01 3.724056941366108431e-01 3.045788411482100999e-01 4.133066162796756871e-01 3.629852143283702759e-01 5.084422759932506475e-01 6.798754898927898971e-01 2.852180487803720466e-01
0.000000000000000000e+00 -1.438850602207015072e+03 8.858959163762781808e-01 6.364929194413346814e-01 9.359197799225704717e-01 9.543155864866351701e-01 1.175762080922091446e-01 9.906772263513288213e-01 2.046431979567997494e-03 1.223836381019367536e-01
0.000000000000000000e+00 -1.354869817309077234e+03 1.666352654037136505e-01 2.168935515737578923e-01 1.971994408394129872e-01 4.014774779543209826e-01 9.659413157605017952e-01 4.038936322659190115e-01 2.941358810618110997e-02 1.825655683732331225e-01
0.000000000000000000e+00 -1.334627633040408682e+03 2.430190105070013651e-01 9.226289818172390689e-01 5.208488955825608668e-01 2.875593431817669021e-01 2.019409923948057850e-01 6.944765231351542889e-01 6.472298008821151249e-01 2.288656120151743023e-01
0.000000000000000000e+00 -1.314401857548704356e+03 1.385070746145431464e-01 2.495938746049497503e-02 3.096059173659715391e-01 9.966520409961465710e-02 2.911665755642992570e-01 5.397852281066710667e-01 8.998973516715961241e-01 1.549987257080727154e-01
0.000000000000000000e+00 -1.311576658858393102e+03 4.264903409916909194e-02 1.692603015471119132e-01 2.744876759151281265e-01 5.174589995700350498e-01 2.911480650586206753e-02 5.419950760920976274e-01 9.988058133367364588e-01 3.922998764657594784e-01
0.000000000000000000e+00 -1.269485961070427493e+03 7.883272898703731490e-01 8.755976784038279614e-01 6.645613402279952897e-01 8.684519800137259216e-01 3.121615739130816358e-01 3.152211860886343642e-01 2.497495959619364658e-01 1.560498071201845693e-01
0.000000000000000000e+00 -1.112811383094581515e+03 3.061293864749098370e-01 9.970885427492832687e-01 6.124442855869923763e-01 1.032925461519497157e-01 3.418157085737489886e-01 9.727498844208920525e-01 3.501330923532497419e-01 1.908822460318780889e-01
0.000000000000000000e+00 -1.077751753352274136e+03 7.218231488975146437e-02 3.350676777487712199e-01 4.418393616495813747e-01 7.870362309401602863e-01 6.333783792182582362e-01 1.546302918286556194e-01 2.490282721152941026e-01 2.741908289551968636e-01
0.000000000000000000e+00 -1.048321381492868341e+03 1.491838921834680587e-01 1.879442882788981972e-01 8.335614992735522755e-01 8.916326483186653995e-02 8.477361634423639103e-01 7.173497008533118446e-01 1.661421640812594802e-01 1.491145063014429617e-01
0.000000000000000000e+00 -9.505048588643194307e+02 2.691231089480193850e-01 9.414599925198794406e-01 5.097130198310706461e-02 2.486824659024431394e-01 4.669603528885124533e-04 9.135523010215862438e-01 5.811230391901174297e-01 3.294137846329661112e-01
0.000000000000000000e+00 -9.136585895041050662e+02 2.292193377352049755e-01 9.999373738122238064e-01 4.686562110274219428e-01 2.322612551341407539e-02 6.112575426255847377e-01 7.238389248332832704e-01 3.977309670348073700e-01 2.866318949166218877e-01
0.000000000000000000e+00 -8.567762295226883680e+02 1.946643867942965400e-02 5.622025844847746701e-01 3.232083867896252682e-01 9.543751143283643046e-01 8.123399763017138397e-01 1.421758828511915373e-01 5.780965384101698357e-01 1.101012120027319297e-01
0.000000000000000000e+00 -8.246253879800152617e+02 2.939873060887306933e-01 8.240454440267312997e-01 2.359489803976208000e-01 4.318580925016280991e-01 2.818043112314226883e-01 6.121852685892215096e-01 7.163695558915154082e-01 1.901865104803669437e-01
0.000000000000000000e+00 -7.863997656008001513e+02 2.864768161380039091e-01 3.570288520106686958e-01 1.709188185918464331e-01 1.582170713633490600e-02 8.139557295247344948e-01 8.144777227542315812e-01 3.781839062463546730e-01 2.927750300458006327e-01
0.000000000000000000e+00 -7.679656755232016394e+02 2.184445723768302372e-03 9.377174028610891776e-01 1.385686801157075543e-01 5.222289057484289510e-01 7.320363465018665527e-01 6.502599193397318178e-01 9.051359001844849761e-02 7.612448176779307296e-02
1.828042889612612213e-322 -7.422828351290590945e+02 2.784043543564749257e-01 2.775502719716199662e-01 2.592890120967861201e-03 3.057545534885012239e-01 7.666134038587854027e-01 3.915858596076859932e-01 7.938150893966829935e-01 3.076940106805978736e-01
4.668920353199779842e-321 -7.390507916520341496e+02 1.290969124100412868e-01 8.017257991362640723e-01 2.692472481039382970e-01 1.769244332291564081e-01 6.239148382254366965e-01 2.343873833475680346e-01 4.552636911049848800e-01 6.919027939998234622e-02
6.752586061468881837e-299 -6.880227570267729789e+02 9.760941173290405004e-02 5.831779896641190453e-01 3.568009298677390362e-01 5.383400027967865098e-01 2.086734711689087751e-01 4.955913001590123157e-01 2.908488602728955819e-01 6.035732965310969256e-02
3.218570869650035688e-293 -6.749457345888051805e+02 1.976932130546970035e-01 9.654678504633342762e-01 2.597223941422852622e-01 7.598218742874363052e-01 3.161748391050197560e-01 4.549799864002601613e-02 5.122476109212276141e-01 2.148840984130540033e-01
4.222780701451449390e-277 -6.378303166875947454e+02 7.175533368517035271e-01 8.773300132601657975e-02 4.924433723930874418e-01 8.138437191671382687e-01 1.888709380773504476e-01 5.426879436992381178e-01 5.580036684837975658e-01 1.365477242429646854e-01
