weight logl Om Ob h ns s8 Mnu w scale_factor
0.000000000000000000e+00 -2.685712340290403154e+04 1.007067935865614272e-01 7.106840754088266099e-01 6.051879452842603424e-01 2.934586818210033199e-01 6.564988919966210368e-01 8.187551611801925366e-01 4.417668669652211610e-01 2.396195541701101606e-01
0.000000000000000000e+00 -2.655243102001029911e+04 2.115975694420267894e-01 9.605913496883917713e-01 5.627900675092567528e-02 1.578404823962041847e-01 9.419900014358184581e-01 8.791277691996921551e-01 3.165197445881359206e-01 2.349560794756060389e-01
0.000000000000000000e+00 -2.522432372282187134e+04 4.791324048349265841e-02 9.813249877411907018e-01 3.610329867919599423e-01 1.333355155847761875e-01 7.546863165601350731e-01 6.620019574185306288e-01 7.481072963976387324e-02 2.893309392049534523e-01
0.000000000000000000e+00 -2.507215116165031213e+04 4.278317265224984567e-02 6.556800523184835860e-01 4.796094202943402829e-01 2.329278405216539394e-01 5.693790955423214672e-01 9.420020253151144551e-01 2.911526941631846777e-01 2.678018048975272514e-01
0.000000000000000000e+00 -2.452404057198917872e+04 1.985699266457378043e-01 8.690472252071494985e-01 6.233990522258169298e-01 6.370628595584419962e-01 9.128409440816769305e-01 7.806807066124398231e-01 6.751092627949675240e-01 2.315156466444766581e-01
0.000000000000000000e+00 -2.173576044917893523e+04 4.322368492683656971e-01 3.793255159714726821e-01 3.891628001743689946e-01 5.821680957033914527e-02 9.508883115680984988e-01 3.467401146147587321e-01 5.476765530360302447e-01 2.796509199638931298e-01
0.000000000000000000e+00 -2.155430482228604524e+04 9.839944049358351208e-02 9.840980648779373841e-01 6.962821756744543844e-01 8.076562729970567789e-01 8.099634228307508454e-01 6.074233090230474197e-03 8.302148516979315218e-01 2.540860175075421168e-01
0.000000000000000000e+00 -2.115617585912634968e+04 1.007843014227750578e-01 6.568532555922336202e-01 3.867156683801039607e-01 6.621623081396377231e-02 2.507355663262956780e-01 9.952549491265767490e-01 2.617115150851524463e-01 2.569499328254365444e-01
0.000000000000000000e+00 -2.094758803358949444e+04 1.740616961986680700e-01 7.292886360459187589e-01 6.895704240015443354e-01 3.368904263941620014e-01 8.771623373389801914e-01 9.437473104156498538e-01 3.949797116461559732e-01 2.222747461330182306e-01
0.000000000000000000e+00 -2.055767819948247052e+04 2.599684822128941475e-01 8.323050319603143565e-01 4.670360043344490286e-01 4.564786352357164123e-01 8.067636740227737135e-01 1.007357043445485933e-01 9.207421954823574728e-01 2.582635781650743922e-01
0.000000000000000000e+00 -2.016014637571281855e+04 5.669860355728624235e-01 9.156354583644206180e-01 5.617626956811653249e-01 1.820686330689207377e-01 9.885362548256496629e-01 8.252313205858952117e-02 7.299051386469542768e-01 2.880391969564479737e-01
0.000000000000000000e+00 -1.992254832535455716e+04 1.249488849372257793e-01 8.544705852844062255e-01 5.189479815123201334e-01 4.299516374662631923e-01 9.785603240422007243e-01 2.866228645645771955e-01 8.285775035715703396e-02 2.947028590846522134e-01
0.000000000000000000e+00 -1.975176017700602097e+04 2.057833315194613766e-01 7.534966176407393856e-01 2.131276704786506659e-01 4.996349558694102022e-01 8.681669409881437316e-01 4.417449116355842698e-01 3.373391149828820490e-01 2.338605409077053610e-01
0.000000000000000000e+00 -1.960386495954096972e+04 2.165073704659203901e-02 4.964844094751530434e-01 5.231143637315391892e-01 2.074466397659524564e-02 4.870946911784387323e-01 9.180148826559819675e-02 6.907582195258538116e-01 2.468954013054527330e-01
0.000000000000000000e+00 -1.940980435571477938e+04 3.431901744388002884e-01 5.672004637809506811e-01 5.123927133456683825e-01 4.610870900536301331e-02 8.862175037254765853e-01 8.084070961340261707e-02 8.421544614925851047e-01 3.110786501804955195e-01
0.000000000000000000e+00 -1.940553577996022068e+04 4.173652724255783042e-01 4.528728278366612736e-01 9.737334479207397919e-01 7.895242136979352399e-02 8.299624075495383169e-01 7.038062473531981889e-01 8.503412862137694761e-01 2.440741957967300646e-01
0.000000000000000000e+00 -1.921986549873050899e+04 7.954868037434226213e-02 5.395973060925647324e-01 1.820171364927948288e-01 7.063048846285888693e-01 6.454604183159413644e-01 4.620279955558426188e-01 8.188988630250191303e-01 2.198997647434534075e-01
0.000000000000000000e+00 -1.797462654243918587e+04 6.134343988333812447e-02 2.304708292132302550e-01 9.249846293405836750e-01 4.087505631798837857e-01 7.149485790018180742e-01 7.510225219396549079e-01 9.495648347097978004e-01 2.266944458656416916e-01
0.000000000000000000e+00 -1.782825482090346486e+04 3.663127928474946282e-01 6.262146407636571821e-01 2.097478923712730037e-01 2.989957382092285343e-01 8.467877863301316310e-01 1.562026255351448567e-01 7.769540297241850357e-01 2.582040162141823192e-01
0.000000000000000000e+00 -1.754558532130203821e+04 3.102018795797402140e-01 8.449891366317927588e-01 3.859937352119245935e-01 4.848029617339946196e-01 3.237728637224477346e-01 6.144416467286254457e-01 2.162337647942044194e-01 2.843957368779789219e-01
0.000000000000000000e+00 -1.710807943598467318e+04 9.251539740211222052e-01 1.181902813172850397e-01 7.752393235378322034e-01 8.758589591918095607e-01 4.283438965669400522e-01 9.584828978360129259e-01 8.840964358614514795e-01 1.426198707021527623e-01
0.000000000000000000e+00 -1.692338857838424883e+04 9.927584851818314071e-01 2.862099212485875732e-01 7.697715374659894749e-01 9.689710938643274485e-01 7.953106726806858928e-01 6.371655369346908016e-01 9.376828321997142668e-01 1.424767429498873250e-01
0.000000000000000000e+00 -1.672628873141191798e+04 5.841604653504045563e-01 7.786169410402721258e-01 8.577490960673339604e-01 7.694517735538575209e-02 6.186623303286143960e-01 1.220621995119323122e-01 1.092385017927333113e-01 3.089644042019332737e-01
0.000000000000000000e+00 -1.665851114430880625e+04 1.264549668097342261e-01 7.987161824826166656e-01 3.576608969653530812e-01 2.727100077283599600e-01 7.998133479491373876e-01 5.340992756564540977e-01 9.028618825960438299e-01 2.015269746505801152e-01
0.000000000000000000e+00 -1.636557307476593814e+04 8.531594849337631459e-02 3.556780638377923243e-01 5.033784159094156774e-01 2.292888316894268197e-01 3.081953918188241603e-01 9.139589073179188450e-02 6.192102991173024096e-01 2.992973928100518544e-01
0.000000000000000000e+00 -1.634025961435738100e+04 2.739105016061903486e-01 6.427677446553741181e-01 2.035999654302685924e-01 3.055004924647427567e-01 7.956862042382975009e-01 1.190394080439550750e-01 9.405786273227905170e-01 2.981758384098989190e-01
0.000000000000000000e+00 -1.615889758650722069e+04 1.023583378340553462e-02 3.169184219114918877e-01 6.935255972381585421e-01 4.729270867675674506e-01 7.057289632640662003e-01 4.309690699910739831e-02 9.458862877451841289e-01 2.442512377753317532e-01
0.000000000000000000e+00 -1.612584680476600442e+04 5.688892442436170871e-01 9.297103916860463002e-01 7.517902446980395670e-01 3.273811489423584797e-01 8.629133856207459319e-01 3.525159326746015731e-01 3.514751276421077542e-01 3.233806036766011527e-01
0.000000000000000000e+00 -1.599693200174985941e+04 4.039995797978499503e-01 7.177036709155674155e-01 2.894516971805183303e-02 1.986604912703896497e-01 1.405795440660280171e-01 2.339036406026823167e-01 1.650656876539794427e-01 3.108993279976036694e-01
0.000000000000000000e+00 -1.552694459568160528e+04 3.394100585505726020e-01 4.613025893747139117e-01 2.748858771253658295e-01 4.201954321722362051e-01 7.358890856067271669e-01 2.967669468428961732e-01 2.595316893761121513e-01 3.036734812297342545e-01
0.000000000000000000e+00 -1.552487925912179708e+04 6.621817540122183487e-01 4.752772744322498744e-01 2.797570566685411153e-01 1.956753600127224546e-01 7.887290050112226725e-01 7.026909291342212649e-01 3.691703316153189807e-01 2.625727246418542160e-01
0.000000000000000000e+00 -1.544150299800748871e+04 2.976286580932244741e-01 8.658169955426686659e-01 4.896347975790140694e-01 3.612069471121459596e-01 3.072934352856129259e-01 7.348900548681851497e-01 2.078648815947858886e-01 3.088241953720507471e-01
0.000000000000000000e+00 -1.527933913238023706e+04 7.710568378969829828e-01 7.030688604946205844e-01 6.737984580244719135e-01 8.705210518334453029e-01 8.494123042018973946e-01 4.865551353948609492e-01 3.648454169805208647e-01 1.122956098798685298e-01
0.000000000000000000e+00 -1.512842153525477624e+04 5.404045545152948993e-01 9.287961254692478352e-01 6.962277413616368982e-02 1.737443835075473952e-01 4.951675707982204910e-01 1.296397803899890233e-01 6.313874946996311799e-01 2.646254840450208423e-01
0.000000000000000000e+00 -1.511114503174252968e+04 9.201689536068070607e-01 2.341292750046831683e-01 4.232930533738480383e-01 8.367108182210278855e-01 4.852861344300815061e-01 1.507480738306233858e-01 7.125409597387940552e-01 1.081836024419118303e-01
0.000000000000000000e+00 -1.494007338630715640e+04 3.666620304569602196e-01 7.931725172745969221e-01 4.577262467163298876e-01 1.734549702742340660e-01 3.637525721425061143e-01 1.660004456226791270e-01 3.538621261486994962e-01 3.328449026829882751e-01
0.000000000000000000e+00 -1.486581319490997339e+04 6.335382218201843774e-01 7.074392560423238274e-01 2.984727090116513493e-01 5.244790428118124570e-01 7.973100601275474597e-01 8.484054815066989219e-01 2.116723870037690025e-01 2.561894358982822473e-01
0.000000000000000000e+00 -1.484727143697234533e+04 2.343831434520373680e-01 8.737391895637810491e-01 3.005317461177215987e-01 5.836951685875029217e-01 2.415541662236122544e-01 7.035889016398358953e-01 7.510973033366652452e-01 2.516117614582357165e-01
0.000000000000000000e+00 -1.481955338932185259e+04 8.204095138382954122e-01 3.975164683912894015e-01 7.430840999767571731e-01 6.797889805983666767e-01 1.278400762153319992e-02 6.140710429466720299e-01 8.511204700001895329e-02 1.168117979343530344e-01
0.000000000000000000e+00 -1.479677081355194241e+04 6.722425149711674930e-01 7.421702529106861679e-01 9.175617854325572864e-01 8.085191365595552071e-01 9.029028520914028633e-02 1.897022741433141979e-01 4.082556448348287903e-01 1.254448529656579936e-01
0.000000000000000000e+00 -1.470087412552974274e+04 9.409022642148241466e-01 1.618494152040732548e-01 4.816552989875101387e-01 6.679182666272956981e-01 5.150202718868579499e-02 6.712708101991669007e-01 6.963216005093597616e-01 1.163327935460934937e-01
0.000000000000000000e+00 -1.454608308678934918e+04 9.150653372149305520e-01 4.403902805434979362e-01 6.857410849708238665e-01 7.777856057989224192e-01 2.712517376346902376e-01 5.959101303504320546e-01 6.988833411770196680e-01 9.663345914379384283e-02
0.000000000000000000e+00 -1.443803125675903539e+04 1.392910820489928758e-01 7.110171653245148660e-01 9.080511769640607911e-01 5.661562138792273213e-01 9.843297088821558738e-01 9.583907074965481998e-01 2.891080885755290542e-01 2.067651936825524173e-01
0.000000000000000000e+00 -1.431274028614358940e+04 2.697079478593243929e-01 8.171208182061421299e-01 1.581410760987942421e-01 9.052078034315903521e-01 7.600787577208023560e-01 2.383601128385466339e-01 3.815327738698757187e-01 2.654019036238292051e-01
0.000000000000000000e+00 -1.418196284351594113e+04 3.174929057466625570e-01 1.549024128060322303e-01 7.320456720809677131e-01 9.716779134722597355e-02 5.160446805731379039e-01 3.974652385369435992e-01 9.281105088908356837e-01 2.929697407297954248e-01
0.000000000000000000e+00 -1.404218184720752834e+04 4.596974171610910265e-01 2.732357664262555774e-01 7.352594897124005158e-01 5.803132575993014131e-01 8.445526081365412052e-01 3.486688264820805294e-01 9.787149393810248288e-01 2.614606281603626403e-01
0.000000000000000000e+00 -1.402366819431991098e+04 4.700074490195479404e-01 2.376239402334816564e-01 7.040742397610637582e-01 2.354796179368412457e-01 8.835037965989248621e-01 6.210220049765565742e-01 3.114785007656448723e-01 2.512556678524460185e-01
0.000000000000000000e+00 -1.398504810862007616e+04 9.465990329066819031e-01 6.414135305992896274e-02 8.257035918891146853e-01 7.235132255177953997e-01 8.801813829932652045e-01 1.474725957134637166e-02 3.865198627143058285e-01 8.292635781342883039e-02
0.000000000000000000e+00 -1.397451316553360812e+04 5.555398994693028225e-02 7.286974042160343501e-01 5.800160610835390917e-01 7.908208253548939526e-01 5.650640687031053266e-01 4.117271441875710591e-01 5.128084137459247849e-01 2.988855179080109892e-01
0.000000000000000000e+00 -1.393360935398962283e+04 3.586193648911273346e-02 5.701798088609107973e-01 3.808740342587600969e-01 5.111688973501589128e-01 2.231495896444779525e-01 1.390798566218144350e-01 3.384468049125751721e-01 2.559126130773510255e-01
0.000000000000000000e+00 -1.392772342321147698e+04 9.683158193106726763e-01 8.083982287594867477e-01 8.042554959774638190e-01 6.645222991983260608e-01 3.686951826431975610e-01 5.665027716498833854e-01 5.910073296623981065e-01 9.304665481884355493e-02
0.000000000000000000e+00 -1.380076372199931029e+04 7.000786446865714385e-01 5.756652477259467382e-01 9.808360693147468723e-01 5.218645245681775569e-01 8.232528940948838914e-01 3.839060110260908987e-01 7.598013014786864083e-02 1.117864000137746006e-01
0.000000000000000000e+00 -1.377499950953561529e+04 8.442777980080568012e-01 2.228641766364514165e-01 9.444812519136132067e-01 8.943570379262831826e-01 5.740397403044220637e-01 9.084434976648682047e-01 6.245734433427806431e-01 1.640379997673322432e-01
0.000000000000000000e+00 -1.363784236713329847e+04 1.378460621182587831e-01 2.105607121002237569e-01 9.515743846613611279e-01 1.394690556881958976e-01 5.687067447195284231e-01 7.470719408430580577e-01 4.073082690763896174e-03 3.109068748435375174e-01
0.000000000000000000e+00 -1.360663416093312662e+04 2.661999710286918619e-01 5.383199415581014780e-01 8.695523184826803309e-02 3.585375574219265005e-01 7.901659100107110145e-01 3.967230496160902842e-01 4.818100639376027283e-01 3.045051047317691717e-01
0.000000000000000000e+00 -1.360223074904509667e+04 1.752706768735042830e-01 6.806441861809370275e-01 1.258200180094944942e-01 1.274643447563374998e-01 9.608288523427176431e-01 6.016198567301673794e-01 2.031884273214253911e-01 2.025409775738348239e-01
0.000000000000000000e+00 -1.357365068482393872e+04 9.649540131141765009e-01 5.435027297678640679e-03 6.806154819968480707e-01 2.710286395761459799e-01 6.199106000625408397e-01 1.853332706068399061e-01 1.679409068697496066e-01 1.317401220789055083e-01
0.000000000000000000e+00 -1.356344814867205241e+04 9.412709044775979805e-01 5.364327448253083386e-01 1.821511274795029056e-01 7.352686616719837920e-01 6.643668559842104138e-01 1.562423819813802961e-01 8.982095990747556158e-01 1.003216177776904416e-01
0.000000000000000000e+00 -1.351754862905791924e+04 9.657750761512299276e-01 5.017964144783944036e-01 3.149247142982142256e-01 9.226098512439844246e-01 5.471765906098937648e-01 6.606651103506977485e-02 9.283057059514381315e-01 8.397970918271413510e-02
0.000000000000000000e+00 -1.333893945707832791e+04 8.049901980103477683e-01 9.331437096424209932e-01 8.525044327214281736e-02 9.279301170779298280e-01 6.700846003436008447e-01 7.216667236257655604e-01 9.839348510393399749e-01 8.843728372389192405e-02
0.000000000000000000e+00 -1.333229319956223662e+04 7.110281139561989150e-01 8.529801768088274283e-01 9.188658083826019007e-01 6.393336059845842190e-01 1.316089914425135898e-01 9.087150465439904901e-01 4.940517462090787681e-01 1.357824125438672480e-01
0.000000000000000000e+00 -1.326771638623003128e+04 8.269565977324311312e-03 2.399507055586863613e-01 4.314819297783764052e-01 8.440979824038816748e-01 6.949363287756322727e-01 6.775059907837289730e-01 8.791545242315309538e-01 2.642722756489782610e-01
0.000000000000000000e+00 -1.324878946111738514e+04 1.604497401493500952e-01 8.617056857583119678e-01 3.174640146867430124e-01 4.812584595545392752e-01 9.515840802477776306e-01 2.127386829386742617e-01 9.981851387152240740e-03 7.379699459306698905e-02
0.000000000000000000e+00 -1.324684405764000985e+04 8.473933068569543536e-01 9.470911824830590131e-01 8.550065938596592696e-01 5.325686847111540390e-01 1.586337880541603962e-01 5.703076735066242575e-01 4.196904947280777343e-01 1.084042272553110697e-01
