09:29:35 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/nwLH-Recovery/50/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
09:29:36 [ultranest] [INFO] Sampling 1600 live points from prior ...
09:29:52 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
09:29:52 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
09:29:52 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
09:29:53 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-61809.70, Lmax=-51.74
09:29:53 [ultranest] [DEBUG] iteration=7, ncalls=1608, regioncalls=320, ndraw=40, logz=-24638.54, remainder_fraction=100.0000%, Lmin=-23731.07, Lmax=-51.74
09:29:53 [ultranest] [DEBUG] iteration=14, ncalls=1615, regioncalls=600, ndraw=40, logz=-18087.22, remainder_fraction=100.0000%, Lmin=-18041.11, Lmax=-51.74
09:29:53 [ultranest] [DEBUG] iteration=21, ncalls=1622, regioncalls=880, ndraw=40, logz=-15249.20, remainder_fraction=100.0000%, Lmin=-14965.20, Lmax=-51.74
09:29:53 [ultranest] [DEBUG] iteration=28, ncalls=1629, regioncalls=1160, ndraw=40, logz=-12994.47, remainder_fraction=100.0000%, Lmin=-12648.58, Lmax=-51.74
09:29:54 [ultranest] [DEBUG] iteration=38, ncalls=1639, regioncalls=1560, ndraw=40, logz=-10098.92, remainder_fraction=100.0000%, Lmin=-9866.41, Lmax=-51.74
09:29:54 [ultranest] [DEBUG] iteration=48, ncalls=1649, regioncalls=1960, ndraw=40, logz=-8858.19, remainder_fraction=100.0000%, Lmin=-8135.59, Lmax=-51.74
09:29:54 [ultranest] [DEBUG] iteration=58, ncalls=1659, regioncalls=2360, ndraw=40, logz=-6560.95, remainder_fraction=100.0000%, Lmin=-6309.81, Lmax=-51.74
09:29:54 [ultranest] [DEBUG] iteration=68, ncalls=1669, regioncalls=2760, ndraw=40, logz=-5170.62, remainder_fraction=100.0000%, Lmin=-5134.46, Lmax=-51.74
09:29:54 [ultranest] [DEBUG] iteration=77, ncalls=1679, regioncalls=3160, ndraw=40, logz=-4736.27, remainder_fraction=100.0000%, Lmin=-4669.87, Lmax=-51.74
09:29:54 [ultranest] [DEBUG] iteration=87, ncalls=1689, regioncalls=3560, ndraw=40, logz=-4237.09, remainder_fraction=100.0000%, Lmin=-4125.81, Lmax=-51.74
09:29:54 [ultranest] [DEBUG] iteration=97, ncalls=1700, regioncalls=4000, ndraw=40, logz=-3809.11, remainder_fraction=100.0000%, Lmin=-3786.59, Lmax=-51.74
09:29:54 [ultranest] [DEBUG] iteration=106, ncalls=1710, regioncalls=4400, ndraw=40, logz=-3491.54, remainder_fraction=100.0000%, Lmin=-3365.14, Lmax=-51.74
09:29:54 [ultranest] [DEBUG] iteration=115, ncalls=1719, regioncalls=4760, ndraw=40, logz=-3089.91, remainder_fraction=100.0000%, Lmin=-2952.98, Lmax=-51.74
09:29:55 [ultranest] [DEBUG] iteration=123, ncalls=1727, regioncalls=5080, ndraw=40, logz=-2686.62, remainder_fraction=100.0000%, Lmin=-2678.47, Lmax=-51.74
09:29:55 [ultranest] [DEBUG] iteration=131, ncalls=1735, regioncalls=5400, ndraw=40, logz=-2451.57, remainder_fraction=100.0000%, Lmin=-2432.28, Lmax=-51.74
09:29:55 [ultranest] [DEBUG] iteration=139, ncalls=1743, regioncalls=5720, ndraw=40, logz=-2332.32, remainder_fraction=100.0000%, Lmin=-2301.56, Lmax=-51.74
09:29:55 [ultranest] [DEBUG] iteration=147, ncalls=1751, regioncalls=6040, ndraw=40, logz=-2249.20, remainder_fraction=100.0000%, Lmin=-2238.09, Lmax=-51.74
09:29:55 [ultranest] [DEBUG] iteration=153, ncalls=1758, regioncalls=6320, ndraw=40, logz=-2205.28, remainder_fraction=100.0000%, Lmin=-2189.18, Lmax=-51.74
09:29:55 [ultranest] [DEBUG] iteration=160, ncalls=1766, regioncalls=6640, ndraw=40, logz=-2129.26, remainder_fraction=100.0000%, Lmin=-2115.90, Lmax=-51.74
09:29:55 [ultranest] [DEBUG] iteration=167, ncalls=1773, regioncalls=6920, ndraw=40, logz=-2076.13, remainder_fraction=100.0000%, Lmin=-2067.87, Lmax=-51.74
