11:56:53 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof/mcmc_result/nwLH-Recovery/166/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
11:56:55 [ultranest] [INFO] Sampling 1600 live points from prior ...
11:57:18 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
11:57:18 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
11:57:18 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
11:57:18 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-30443.22, Lmax=-296.16
11:57:18 [ultranest] [DEBUG] iteration=5, ncalls=1606, regioncalls=240, ndraw=40, logz=-25120.61, remainder_fraction=100.0000%, Lmin=-22875.20, Lmax=-296.16
11:57:19 [ultranest] [DEBUG] iteration=10, ncalls=1611, regioncalls=440, ndraw=40, logz=-21516.92, remainder_fraction=100.0000%, Lmin=-21312.35, Lmax=-296.16
11:57:19 [ultranest] [DEBUG] iteration=15, ncalls=1616, regioncalls=640, ndraw=40, logz=-19561.23, remainder_fraction=100.0000%, Lmin=-19138.77, Lmax=-296.16
11:57:19 [ultranest] [DEBUG] iteration=21, ncalls=1622, regioncalls=880, ndraw=40, logz=-18440.60, remainder_fraction=100.0000%, Lmin=-18391.11, Lmax=-296.16
11:57:19 [ultranest] [DEBUG] iteration=27, ncalls=1628, regioncalls=1120, ndraw=40, logz=-18010.96, remainder_fraction=100.0000%, Lmin=-17854.66, Lmax=-296.16
11:57:19 [ultranest] [DEBUG] iteration=33, ncalls=1634, regioncalls=1360, ndraw=40, logz=-17554.64, remainder_fraction=100.0000%, Lmin=-17386.74, Lmax=-296.16
11:57:19 [ultranest] [DEBUG] iteration=39, ncalls=1640, regioncalls=1600, ndraw=40, logz=-17069.13, remainder_fraction=100.0000%, Lmin=-17027.66, Lmax=-296.16
11:57:19 [ultranest] [DEBUG] iteration=45, ncalls=1646, regioncalls=1840, ndraw=40, logz=-16855.44, remainder_fraction=100.0000%, Lmin=-16806.50, Lmax=-296.16
11:57:19 [ultranest] [DEBUG] iteration=49, ncalls=1651, regioncalls=2040, ndraw=40, logz=-16664.46, remainder_fraction=100.0000%, Lmin=-16628.53, Lmax=-296.16
11:57:19 [ultranest] [DEBUG] iteration=55, ncalls=1657, regioncalls=2280, ndraw=40, logz=-16383.79, remainder_fraction=100.0000%, Lmin=-16361.75, Lmax=-296.16
11:57:19 [ultranest] [DEBUG] iteration=61, ncalls=1663, regioncalls=2520, ndraw=40, logz=-15977.38, remainder_fraction=100.0000%, Lmin=-15960.92, Lmax=-296.16
11:57:20 [ultranest] [DEBUG] iteration=68, ncalls=1670, regioncalls=2800, ndraw=40, logz=-15762.43, remainder_fraction=100.0000%, Lmin=-15700.07, Lmax=-296.16
11:57:20 [ultranest] [DEBUG] iteration=75, ncalls=1677, regioncalls=3080, ndraw=40, logz=-15567.09, remainder_fraction=100.0000%, Lmin=-15541.56, Lmax=-296.16
11:57:20 [ultranest] [DEBUG] iteration=82, ncalls=1684, regioncalls=3360, ndraw=40, logz=-15230.70, remainder_fraction=100.0000%, Lmin=-15216.92, Lmax=-296.16
