22:30:43 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/nwLH-Recovery/63/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
22:30:44 [ultranest] [INFO] Sampling 1600 live points from prior ...
22:32:31 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
22:32:31 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
22:32:31 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
22:32:33 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-57930.80, Lmax=-37.21
22:32:33 [ultranest] [DEBUG] iteration=2, ncalls=1603, regioncalls=120, ndraw=40, logz=-55097.84, remainder_fraction=100.0000%, Lmin=-46903.27, Lmax=-37.21
22:32:33 [ultranest] [DEBUG] iteration=4, ncalls=1605, regioncalls=200, ndraw=40, logz=-42536.54, remainder_fraction=100.0000%, Lmin=-35008.42, Lmax=-37.21
22:32:33 [ultranest] [DEBUG] iteration=5, ncalls=1606, regioncalls=240, ndraw=40, logz=-35015.80, remainder_fraction=100.0000%, Lmin=-33570.02, Lmax=-37.21
22:32:33 [ultranest] [DEBUG] iteration=8, ncalls=1609, regioncalls=360, ndraw=40, logz=-31559.04, remainder_fraction=100.0000%, Lmin=-30572.15, Lmax=-37.21
22:32:34 [ultranest] [DEBUG] iteration=10, ncalls=1611, regioncalls=440, ndraw=40, logz=-30547.42, remainder_fraction=100.0000%, Lmin=-30509.33, Lmax=-37.21
22:32:34 [ultranest] [DEBUG] iteration=13, ncalls=1614, regioncalls=560, ndraw=40, logz=-28061.82, remainder_fraction=100.0000%, Lmin=-27722.90, Lmax=-37.21
22:32:34 [ultranest] [DEBUG] iteration=16, ncalls=1617, regioncalls=680, ndraw=40, logz=-26218.74, remainder_fraction=100.0000%, Lmin=-25824.97, Lmax=-37.21
22:32:34 [ultranest] [DEBUG] iteration=20, ncalls=1621, regioncalls=840, ndraw=40, logz=-24903.90, remainder_fraction=100.0000%, Lmin=-23713.59, Lmax=-37.21
22:32:34 [ultranest] [DEBUG] iteration=24, ncalls=1625, regioncalls=1000, ndraw=40, logz=-22450.45, remainder_fraction=100.0000%, Lmin=-21918.99, Lmax=-37.21
22:32:34 [ultranest] [DEBUG] iteration=28, ncalls=1629, regioncalls=1160, ndraw=40, logz=-20720.35, remainder_fraction=100.0000%, Lmin=-20000.25, Lmax=-37.21
22:32:34 [ultranest] [DEBUG] iteration=32, ncalls=1633, regioncalls=1320, ndraw=40, logz=-18312.35, remainder_fraction=100.0000%, Lmin=-18046.39, Lmax=-37.21
