"Om_mean","Om_stdev","Om_median","Om_errlo","Om_errup","Ob_mean","Ob_stdev","Ob_median","Ob_errlo","Ob_errup","h_mean","h_stdev","h_median","h_errlo","h_errup","ns_mean","ns_stdev","ns_median","ns_errlo","ns_errup","s8_mean","s8_stdev","s8_median","s8_errlo","s8_errup","Mnu_mean","Mnu_stdev","Mnu_median","Mnu_errlo","Mnu_errup","w_mean","w_stdev","w_median","w_errlo","w_errup","scale_factor_mean","scale_factor_stdev","scale_factor_median","scale_factor_errlo","scale_factor_errup"
3.492162463572145992e-01,9.867257384513609952e-02,3.668912924245293361e-01,2.373949180989712304e-01,4.519370348188508912e-01,4.872449904306543761e-02,1.153449625818095924e-02,4.831949692339339297e-02,3.565885822995764481e-02,6.289441192073633169e-02,7.197342808276199211e-01,1.115242686721566040e-01,7.264151985596771777e-01,5.872579663264236860e-01,8.468655817893238069e-01,9.824097554038903057e-01,1.116077635962366005e-01,9.800326845922192609e-01,8.542817401298464786e-01,1.116254103014358900e+00,7.977688543236631791e-01,1.056142270917359155e-01,7.971002399283949602e-01,6.770970877693858192e-01,9.254004352823169688e-01,5.008359336785577209e-01,2.830858675139229508e-01,5.008563355719317656e-01,1.668120914699343926e-01,8.295200413539790540e-01,-1.006636556618232259e+00,1.751189774729285109e-01,-1.003557774771400402e+00,-1.215465724445627949e+00,-7.979013650393597112e-01,2.813208625458497636e+01,2.494873067290895818e+01,1.845176973351085792e+01,8.309195214195430168e+00,6.020425390593209158e+01
