Om Ob h ns s8 Mnu w scale_factor
3.497554036616379314e-01 4.008452951616900406e-02 8.607187408355800873e-01 1.107856254175997313e+00 6.416639600513113217e-01 7.765659758110017297e-01 -7.943246105901842213e-01 1.532235421735607872e+01
3.280976879941791546e-01 6.334498461614426756e-02 8.959711639629484026e-01 1.156010122837926701e+00 6.424075181484153463e-01 1.235130662956672176e-01 -1.199235475067647716e+00 1.549223787373935046e+01
4.258536334620715014e-01 5.820566188881353548e-02 6.860798852743781318e-01 1.102340573796727785e+00 6.593958386737768240e-01 9.253434197775001202e-02 -8.322559118180985482e-01 1.549415998690810170e+01
4.067680225608424349e-01 3.023648620256554065e-02 6.514286726679898720e-01 1.128731739802456335e+00 6.496434541279709762e-01 6.649132754417936830e-01 -9.907927163989531660e-01 1.546502368114990311e+01
3.727175936981510507e-01 5.057668247333257927e-02 8.325376803157987782e-01 1.109132904640147022e+00 6.211865900923664308e-01 9.812689144466225644e-01 -1.108188628879639426e+00 1.554605172067118879e+01
3.751724062185930464e-01 4.735303934749909849e-02 8.691411207137813566e-01 1.076502999014556261e+00 6.411372108109060219e-01 9.871376611972484394e-01 -9.490976181294410452e-01 1.548289816648472339e+01
3.874648798715971676e-01 6.189356639076773470e-02 7.172988154970247887e-01 1.139607007833730812e+00 6.420015975114321538e-01 8.530646160180616056e-02 -8.190159681768460764e-01 1.568359294326969788e+01
4.329683397687185131e-01 4.533565553794090264e-02 7.399540517807792206e-01 1.079600252415878980e+00 6.575562179982559208e-01 9.758990184705991222e-01 -1.099665147089731398e+00 1.560844215269517576e+01
3.456033107254761760e-01 6.128885799071115414e-02 8.506943942444369355e-01 1.145548202176778441e+00 6.253216128039950084e-01 2.811748164851702869e-01 -1.082306642586513101e+00 1.541528084757415229e+01
3.474969401973553307e-01 5.296555812787055728e-02 7.547831113443312923e-01 1.185924921414359456e+00 6.309705279511541587e-01 3.693450681069726516e-01 -7.626609943490215704e-01 1.532835294106808810e+01
3.649785889479799650e-01 5.664281953289080490e-02 8.602540197748953510e-01 1.088800110173656188e+00 6.590340480231676734e-01 2.281631253628688405e-01 -1.090007089164749310e+00 1.571448900130839910e+01
4.746430073345572209e-01 4.949037958813014976e-02 7.199954583516551265e-01 1.011422911524026080e+00 6.677382702386958080e-01 6.310348400821099712e-01 -7.344831236562855414e-01 1.544501808134386067e+01
3.863190881648524977e-01 6.188032065604210513e-02 6.728380404255658309e-01 1.190220586121708779e+00 6.285159713390607861e-01 8.977641322219598319e-02 -1.005525888066743700e+00 1.544450840263781366e+01
3.418482574942660612e-01 5.584762262918974152e-02 8.166052721772573131e-01 1.141714339219400909e+00 6.335788817629003367e-01 5.484826840976647633e-02 -1.044639675430750536e+00 1.561811273577068349e+01
4.359391392459113224e-01 4.365130108774493284e-02 8.107993909110532416e-01 9.970356704463452235e-01 6.709950533799914352e-01 8.746393719637806097e-01 -7.010506176436047676e-01 1.547676932609853218e+01
4.718041591978486826e-01 5.853501811651480591e-02 5.997304800007422498e-01 1.152615645896697183e+00 6.305713330962342544e-01 7.580876366197003557e-01 -9.354553427987366554e-01 1.564078542026470764e+01
4.248478271948649132e-01 5.248702015430668777e-02 8.020454590200261080e-01 1.052455741075861040e+00 6.573492917739749419e-01 8.436556178404726047e-01 -7.523204387488485745e-01 1.544115985071618269e+01
4.441655727701462331e-01 6.657118724283847544e-02 7.555860172408253028e-01 1.083102569182881281e+00 6.295740397827662704e-01 9.172574226314944568e-01 -9.320987774048563601e-01 1.548494040892982326e+01
3.892224569710444060e-01 4.663178542550908134e-02 7.575360119899818834e-01 1.120516222483785240e+00 6.369019012102129507e-01 8.612024198007601772e-01 -7.285445346497247954e-01 1.542735459069909432e+01
4.697858826290185474e-01 4.565136613515363012e-02 5.504979489558388117e-01 1.166012546170768216e+00 6.251644153168935958e-01 6.181636045988786465e-01 -9.458377722764796935e-01 1.558916276089615316e+01
4.073878752108970325e-01 5.475400461221496123e-02 8.608782355482096360e-01 1.028444000952566384e+00 6.586793516281257421e-01 6.695400181886366209e-01 -7.593210844454216790e-01 1.538835903847815345e+01
3.280981010755814609e-01 6.494780113229733920e-02 8.596227667955979035e-01 1.181862510502859953e+00 6.279503390141987218e-01 1.924657970573782073e-01 -1.220278718098500192e+00 1.531676653574943003e+01
4.241840204316980056e-01 6.713924249843739034e-02 8.703362633813762628e-01 1.012715314452879545e+00 6.535570620802370057e-01 6.087716445786187647e-01 -8.567741883757618027e-01 1.551794983946139794e+01
4.086192545173016333e-01 4.368459420401876736e-02 6.110555116971612133e-01 1.183025328332259152e+00 6.376011442713312993e-01 4.976183677849252418e-01 -9.454056556060471683e-01 1.541478769982549046e+01
