Om Ob h ns s8 Mnu w scale_factor
3.179960248038843362e-01 6.163319979092062723e-02 8.414103219366584341e-01 9.408102057614946556e-01 7.645902247856315448e-01 9.646623335652496634e-01 -1.266255967789537529e+00 1.479592740239521120e+01
3.392744470638078824e-01 4.541009303344462761e-02 6.064052647820122877e-01 1.033281408193552631e+00 7.712297989866986336e-01 8.223423663270239548e-01 -9.393185738255340755e-01 1.517645269135163311e+01
4.021042014601527992e-01 5.316096318850661862e-02 5.438052430221645972e-01 9.712179063860260086e-01 7.838351402421260827e-01 5.171844807396099863e-01 -8.919221155569581061e-01 1.518559001839166989e+01
3.574258523243517560e-01 5.407483447532766829e-02 6.967638297011916615e-01 9.126011823175290694e-01 8.262259430328595666e-01 4.938776361616442623e-01 -9.132480309723129963e-01 1.511328597200133395e+01
4.848901965315838281e-01 5.756851875714075889e-02 5.827339951529345585e-01 8.455820116529857433e-01 8.448069837976533991e-01 6.326019665019838589e-01 -9.493513446277173085e-01 1.478974580242980252e+01
2.682271139922384195e-01 6.405298192222308451e-02 7.818620356722200126e-01 1.105445310388016633e+00 7.374135363899222417e-01 8.463081238696466002e-01 -1.126445615503871123e+00 1.551064220806142835e+01
3.120732835278916539e-01 3.839163955219411506e-02 7.274791453020790222e-01 9.570441662141924155e-01 8.072347791472260781e-01 8.767743163256690453e-01 -1.076165298872038267e+00 1.468358742752553248e+01
3.074693255689039395e-01 4.069346217856605746e-02 8.768800025373315599e-01 8.438880158941264309e-01 8.284339479514176707e-01 7.337349663791655763e-01 -8.785828601929313031e-01 1.490182046830252283e+01
2.872660701931207816e-01 3.175922770141152707e-02 6.063679014584896221e-01 1.060919380966928394e+00 7.935081058206223670e-01 5.415412393892614640e-01 -1.150013761099655918e+00 1.488797555530320693e+01
3.676504301591476676e-01 6.406035649693694878e-02 5.327973324933537036e-01 1.019773332031081337e+00 7.980346325804755780e-01 2.448437336041120460e-02 -7.197193014262416311e-01 1.485586759332895213e+01
3.322727168237352147e-01 3.271629437463931256e-02 6.957151941572065068e-01 9.106362035863391213e-01 8.440136646738144455e-01 6.891648595833014257e-01 -1.157851832226371558e+00 1.462462169365036857e+01
2.992249872845331726e-01 4.539598599858507555e-02 7.511256319205856791e-01 9.713872560275270684e-01 8.122195264988572028e-01 5.053664403369975133e-01 -1.212038066033801043e+00 1.520408950322131503e+01
2.919760221000539113e-01 6.204202341636440993e-02 6.304843142446777682e-01 1.121556726493028400e+00 7.301359691898741122e-01 5.732459219189623978e-01 -1.160503760445193100e+00 1.549580201528335799e+01
3.180218736271546165e-01 5.387983848241281043e-02 5.859467931122870343e-01 1.052829334564779673e+00 7.888548136111585007e-01 2.052432337216990033e-01 -1.203621371944550322e+00 1.502817566944849226e+01
3.054552876905579639e-01 5.658443634896496988e-02 8.273024844268451750e-01 9.521832098841885861e-01 7.872811379288477962e-01 6.610910767664909260e-01 -1.096455623158363091e+00 1.506562820745354081e+01
2.977320333059898516e-01 4.328315282279703025e-02 8.437920055308896217e-01 8.773476413868310786e-01 8.456096446014655932e-01 3.399596338649872873e-01 -1.181970540981292173e+00 1.492528979481820528e+01
2.688068413260197298e-01 3.932450939535906548e-02 7.625682249146188418e-01 9.954641224457758675e-01 8.088828196677564364e-01 4.942466634204788489e-01 -9.230965021999735232e-01 1.507548427415885683e+01
3.390219707151230777e-01 6.606423640394309960e-02 7.096512057018093955e-01 9.513349449356065524e-01 8.060781138506889487e-01 3.000420645341008719e-01 -1.004222083548539146e+00 1.479811899570470146e+01
3.092068064914695880e-01 4.665232568746692510e-02 6.912502975659424731e-01 1.010809964519332693e+00 7.904108519862438342e-01 5.637071058164926374e-01 -9.146882664251104744e-01 1.521000497512637928e+01
2.846519028077986180e-01 3.272335762381337054e-02 5.065558700879534415e-01 1.147887151900031544e+00 7.544487817217123693e-01 3.997475473445671335e-01 -7.820567400869110619e-01 1.538594386833018746e+01
3.307642838723159340e-01 6.061589479669078628e-02 5.307993976458631469e-01 1.068588776890035952e+00 7.787949906827910107e-01 3.073850751095019707e-02 -1.286273441050494348e+00 1.516368490654689261e+01
2.811498536194542153e-01 6.117900624023421552e-02 6.231292375832611086e-01 1.165723529660450897e+00 7.112788357550073881e-01 7.658382092471964775e-01 -8.666261297852326795e-01 1.571665028994681990e+01
3.733379144900362823e-01 6.968651957113095041e-02 7.379336371776638037e-01 8.814956410102334772e-01 8.308893463489708253e-01 3.825250307299142283e-01 -1.004556527235775931e+00 1.502941748099641295e+01
3.115760532721775222e-01 4.415984451525350324e-02 8.881323435226449181e-01 8.435500547690321094e-01 8.216739580142395916e-01 6.441426925846492901e-01 -1.091190975600057733e+00 1.509393005379446073e+01
3.569977962673164251e-01 5.765339867171602461e-02 5.407920254899185597e-01 1.079726462026357137e+00 7.595694812079610836e-01 5.919677919957839762e-01 -9.227653732159664113e-01 1.515728932471768431e+01
3.074195399446655874e-01 6.791029362374866041e-02 8.513209898611880933e-01 9.196045944186540533e-01 8.205702348343733021e-01 1.133788399076042230e-01 -9.652739606789824123e-01 1.497198222064223572e+01
3.412204610997838783e-01 4.640834977642298298e-02 8.084009043725506327e-01 8.431594221213059015e-01 8.500574967843745888e-01 4.422656458421330150e-01 -1.186459730353346620e+00 1.441733972066363023e+01
3.369145447141746463e-01 5.130728651008409358e-02 7.742015672083206734e-01 9.145065908364592433e-01 8.000117165719944357e-01 9.058258777919131477e-01 -1.237230415866740652e+00 1.483169996150250114e+01
2.899046954304848600e-01 4.938060148451774156e-02 5.619866447283649036e-01 1.151315024448831270e+00 7.394536401221027955e-01 5.452952027027332393e-01 -1.078142833973583459e+00 1.533799325363790800e+01
3.036178193305967832e-01 5.218144387643242066e-02 8.178650047099959020e-01 8.760826927485010351e-01 8.252089328306602134e-01 2.580893030955155876e-02 -7.136062796984036227e-01 1.475213143689475004e+01
2.843680529295939952e-01 4.919081676733534636e-02 7.778575520658972398e-01 9.825820959488085204e-01 8.146169919860010156e-01 4.134621237604969024e-01 -1.284438232250491252e+00 1.518899040599734285e+01
3.954120249577439683e-01 5.435516363729381989e-02 5.435998813487343817e-01 9.604046211318872928e-01 8.210675874731016011e-01 1.312503615075301111e-01 -9.157416116016676710e-01 1.488195408731427527e+01
2.878738220029733452e-01 5.540448296574145004e-02 7.492748851982029556e-01 9.906718971089983894e-01 8.088325997663505795e-01 9.536356472051471522e-02 -8.440985292248419647e-01 1.545416936794707397e+01
3.216470362929708671e-01 4.078117556936772248e-02 5.937541284396863350e-01 1.022543688985204202e+00 8.084145059267504596e-01 4.142105581930290992e-01 -1.097267012893385019e+00 1.466956885021705403e+01
3.240872928247396922e-01 5.443541904138578247e-02 5.487918982991781824e-01 1.111115556046324837e+00 7.566804393549758645e-01 5.817367048146777631e-01 -8.508939950785280315e-01 1.478805836820376918e+01
4.388198338387817588e-01 4.135066840307188851e-02 6.150517473980521288e-01 8.350651183068913408e-01 8.491348872532028524e-01 7.217943624354654641e-01 -8.441621854478211784e-01 1.411879718782494919e+01
3.835153167983275102e-01 5.961601165091039850e-02 6.302054478873683196e-01 9.536727185654958472e-01 8.158087478155799932e-01 4.837364758052692948e-01 -7.024251106266675704e-01 1.451193769246927268e+01
2.651423934803870952e-01 6.802758825458596337e-02 6.621185777582179188e-01 1.172269127328790406e+00 7.125602505841007739e-01 6.442204441171950347e-01 -9.757318408946999977e-01 1.503282028615941712e+01
3.303513293999000844e-01 5.971633823084269294e-02 6.255411810146896956e-01 1.023818310479022831e+00 7.860950623184089769e-01 3.933319496842106466e-01 -1.003993757435398759e+00 1.470698417306557992e+01
2.470453987562890863e-01 6.446678977913417041e-02 7.933225361703784007e-01 1.100761681588977581e+00 7.616010032452047440e-01 1.496744831704304723e-01 -1.226371028079815462e+00 1.545338224181595166e+01
4.183900272620568739e-01 6.997962036127507168e-02 6.327922173142124240e-01 8.708547375841620974e-01 8.222882068070977990e-01 1.753834214256665414e-01 -7.254925400547759251e-01 1.461435615872625426e+01
2.790440513696741398e-01 5.704519126708984533e-02 7.910126250518572100e-01 1.029247959177874261e+00 7.532768191461670648e-01 6.781188117651066882e-01 -8.938809918372385699e-01 1.537541382683411584e+01
