logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -1.458587565834783345e+04 -1.459186837263452435e+04 nan
-1.459186837263452435e+04 nan -2.500000000000000052e-03 4.000000000000000000e+02 -9.475597032724910605e+03 -9.481592247011602012e+03 nan
-9.481592247011602012e+03 nan -5.000000000000000104e-03 4.000000000000000000e+02 -7.357333472337166313e+03 -7.363331186623857320e+03 nan
-7.363331186623857320e+03 7.903815405030013608e+02 -7.499999999999999722e-03 4.000000000000000000e+02 -6.373266864459738827e+03 -6.379267078746430343e+03 nan
-6.379267078746430343e+03 4.249502389941315528e+02 -1.000000000000000021e-02 4.000000000000000000e+02 -6.092850103594635584e+03 -6.098852817881326700e+03 nan
-6.098852817881326700e+03 4.546771077369161276e+02 -1.250000000000000069e-02 4.000000000000000000e+02 -5.491673530076725910e+03 -5.497678744363417536e+03 nan
-5.497678744363417536e+03 5.489178866537866952e+02 -1.500000000000000118e-02 4.000000000000000000e+02 -4.601972203849638390e+03 -4.607979918136329616e+03 nan
-4.607979918136329616e+03 7.170854592053409533e+02 -1.750000000000000167e-02 4.000000000000000000e+02 -4.170299701687864399e+03 -4.176309915974556134e+03 nan
-4.176309915974556134e+03 3.731423682476162185e+02 -2.000000000000000042e-02 4.000000000000000000e+02 -3.960644190562023141e+03 -3.966656904848714476e+03 nan
-3.966656904848714476e+03 4.305555040451894229e+02 -2.249999999999999917e-02 4.000000000000000000e+02 -3.123619169375398542e+03 -3.129634383662089931e+03 nan
-3.129634383662089931e+03 5.217148410033257733e+02 -2.499999999999999792e-02 4.000000000000000000e+02 -2.691068209384867714e+03 -2.697085923671559158e+03 nan
-2.697085923671559158e+03 5.881860897219308981e+02 -2.749999999999999667e-02 4.000000000000000000e+02 -2.371036279879469930e+03 -2.377056494166161428e+03 nan
-2.377056494166161428e+03 1.195952969706561504e+02 -2.999999999999999542e-02 4.000000000000000000e+02 -2.038256525373388513e+03 -2.044279239660079838e+03 nan
-2.044279239660079838e+03 2.103823627865794776e+02 -3.249999999999999417e-02 4.000000000000000000e+02 -1.787476502933083793e+03 -1.793501717219775173e+03 nan
-1.793501717219775173e+03 1.774857296626319965e+02 -3.499999999999999639e-02 4.000000000000000000e+02 -1.581527213792793873e+03 -1.587554928079485308e+03 nan
-1.587554928079485308e+03 2.412069619193005394e+02 -3.749999999999999861e-02 4.000000000000000000e+02 -1.334258618520469554e+03 -1.340288832807160816e+03 nan
-1.340288832807160816e+03 3.261094640890138976e+02 -4.000000000000000083e-02 4.000000000000000000e+02 -1.324823699493906588e+03 -1.330856413780597904e+03 nan
