logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 1.600000000000000000e+03 -5.715097656361375994e+04 -5.715835463500571495e+04 1.288750000000000062e+00
-5.715835463500571495e+04 nan -6.250000000000000130e-04 1.600000000000000000e+03 -5.248946395474317978e+04 -5.249684265113512811e+04 3.937499999999999889e-01
-5.249684265113512811e+04 nan -1.250000000000000026e-03 1.600000000000000000e+03 -5.053344745629883982e+04 -5.054082677769078873e+04 6.274999999999999467e-01
-5.054082677769078873e+04 2.703838501176241152e+03 -1.874999999999999931e-03 1.600000000000000000e+03 -4.543574694316444948e+04 -4.544312688955639896e+04 1.556249999999999911e+00
-4.544312688955639896e+04 3.906358214697183485e+03 -2.500000000000000052e-03 1.600000000000000000e+03 -4.457573659114852489e+04 -4.458311716254047496e+04 1.147499999999999964e+00
-4.458311716254047496e+04 1.625099461109765571e+03 -3.125000000000000173e-03 1.600000000000000000e+03 -4.431467479455455032e+04 -4.432205599094650097e+04 3.087500000000000244e-01
-4.432205599094650097e+04 1.234045328778949795e+02 -3.750000000000000295e-03 1.600000000000000000e+03 -4.321106561280969618e+04 -4.321844743420164741e+04 1.337500000000000078e-01
-4.321844743420164741e+04 6.010853888548887198e+02 -4.375000000000000416e-03 1.600000000000000000e+03 -4.250445905525549460e+04 -4.251184150164744642e+04 3.225000000000000089e-01
-4.251184150164744642e+04 7.534849549135359439e+02 -5.000000000000000104e-03 1.600000000000000000e+03 -4.142033499147115072e+04 -4.142771806286310311e+04 4.237500000000000155e-01
-4.142771806286310311e+04 5.117021475200359646e+02 -5.624999999999999792e-03 1.600000000000000000e+03 -4.014596333880121529e+04 -4.015334703519316827e+04 1.651250000000000107e+00
-4.015334703519316827e+04 7.533324794213405085e+02 -6.249999999999999480e-03 1.600000000000000000e+03 -3.991691193962922262e+04 -3.992429626102117618e+04 1.336249999999999938e+00
-3.992429626102117618e+04 7.753921067683947967e+02 -6.874999999999999167e-03 1.600000000000000000e+03 -3.882839326452201203e+04 -3.883577821091396618e+04 1.498750000000000027e+00
-3.883577821091396618e+04 5.075760669432556256e+02 -7.499999999999998855e-03 1.600000000000000000e+03 -3.710392925590050436e+04 -3.711131482729245909e+04 1.758750000000000036e+00
-3.711131482729245909e+04 9.797077146399126377e+02 -8.124999999999998543e-03 1.600000000000000000e+03 -3.631528766047686076e+04 -3.632267385686881607e+04 1.087499999999999911e+00
-3.632267385686881607e+04 1.203341439427572595e+03 -8.749999999999999098e-03 1.600000000000000000e+03 -3.513309492550649884e+04 -3.514048174689844745e+04 5.600000000000000533e-01
-3.514048174689844745e+04 1.618910572151513861e+03 -9.374999999999999653e-03 1.600000000000000000e+03 -3.432647356236750784e+04 -3.433386100875945704e+04 1.303749999999999964e+00
-3.433386100875945704e+04 1.534213370270954329e+03 -1.000000000000000021e-02 1.600000000000000000e+03 -3.419660285980807384e+04 -3.420399093120002362e+04 9.699999999999999734e-01
-3.420399093120002362e+04 5.662632722408284280e+01 -1.062500000000000076e-02 1.600000000000000000e+03 -3.396918621629592963e+04 -3.397657491268787999e+04 2.249999999999999917e-02
-3.397657491268787999e+04 1.436760324860414642e+02 -1.125000000000000132e-02 1.600000000000000000e+03 -3.284706677420352207e+04 -3.285445609559547302e+04 5.350000000000000311e-01
-3.285445609559547302e+04 3.096922218323072116e+02 -1.187500000000000187e-02 1.600000000000000000e+03 -3.240012018998356507e+04 -3.240751013637551659e+04 1.044999999999999929e+00
-3.240751013637551659e+04 4.396436055304436650e+02 -1.250000000000000243e-02 1.600000000000000000e+03 -3.061710185274530158e+04 -3.062449242413725369e+04 3.574999999999999845e-01
-3.062449242413725369e+04 4.927393600342767854e+02 -1.312500000000000298e-02 1.600000000000000000e+03 -3.058388360245321746e+04 -3.059127479884517015e+04 1.747500000000000053e+00
