weight logl Om Ob h ns s8 Mnu w scale_factor
0.000000000000000000e+00 -2.502819480047407706e+04 2.422135615826687405e-01 6.178958969969303855e-02 7.482176572998879838e-01 8.102159509826094563e-01 9.539429825965568543e-01 9.286203280002474081e-01 -8.896447343882045722e-01 2.909718678005856063e+01
0.000000000000000000e+00 -2.369052924238485139e+04 2.069835564265746219e-01 4.834729982179702956e-02 8.418984303611056763e-01 8.358437428889509135e-01 9.867037486666482282e-01 1.759431558539317209e-01 -8.603240559157624423e-01 2.798141502425703919e+01
0.000000000000000000e+00 -2.341366653686232530e+04 4.530948381981679818e-01 5.178077472406256154e-02 8.313736735297478919e-01 1.185176344497212320e+00 7.970242308012518428e-01 2.504009568948941666e-01 -1.268183727595957766e+00 1.435372052543086951e+01
0.000000000000000000e+00 -2.223237772262741782e+04 4.365436303335996637e-01 3.334647509999756620e-02 8.284833364321040339e-01 1.104930846579157411e+00 9.300556563139096289e-01 4.829074618396826946e-01 -9.987802632055224894e-01 1.229039536788573095e+01
0.000000000000000000e+00 -2.223197234218231097e+04 4.232658317434884188e-01 3.190950093018118244e-02 7.399418234936481209e-01 1.197340719432459011e+00 9.348512004151006138e-01 2.101788206991883623e-01 -8.138886877586051227e-01 1.026399493363674509e+01
0.000000000000000000e+00 -2.196378185810345894e+04 4.531383174662814151e-01 4.147525057690056027e-02 7.362156516183301358e-01 1.145523320985589733e+00 7.264658676669664139e-01 3.556585932192020127e-01 -8.389038451018659970e-01 1.342762593210342636e+01
0.000000000000000000e+00 -2.110985624444921996e+04 1.624883523178604072e-01 5.902826691288660249e-02 8.378784964039265315e-01 8.824510242182643793e-01 7.972785479681611109e-01 4.394669478750040659e-01 -9.590618108282469301e-01 2.842548730337306395e+01
0.000000000000000000e+00 -2.110154119719285882e+04 4.627069217031332116e-01 5.607130893579408831e-02 7.750501835241789816e-01 1.118862461080086135e+00 7.944254777849872884e-01 8.249007257709062291e-01 -1.024367343160056176e+00 1.087439686631204161e+01
0.000000000000000000e+00 -2.100144032382858859e+04 4.531207338849246868e-01 4.645947118871870951e-02 7.657878465152332392e-01 1.110494447788286099e+00 7.401679430274499261e-01 8.020486338647080382e-01 -8.816011297588278728e-01 1.245681904381004124e+01
0.000000000000000000e+00 -2.077052145073861175e+04 4.649452044790948202e-01 5.098683906220383144e-02 7.704336005920420227e-01 1.161681680845294107e+00 8.408817372064633089e-01 8.135773337190572718e-01 -8.575389781023744495e-01 9.064429663171470253e+00
0.000000000000000000e+00 -2.059468004005435796e+04 3.230943840099920195e-01 5.005061315810879763e-02 7.229110050392241194e-01 1.174696892402807169e+00 9.087567228375124095e-01 6.391464025636961477e-01 -1.088276050171431031e+00 9.723005944913310827e+00
0.000000000000000000e+00 -2.057429588491640243e+04 2.604809850641980340e-01 4.209475521521956198e-02 8.276581939749649841e-01 8.149127316349858985e-01 9.347227650030187629e-01 9.915853921387264291e-01 -7.552734538221528293e-01 2.837799772444855506e+01
0.000000000000000000e+00 -2.050309938585434793e+04 3.674286023596696760e-01 3.890675563276156657e-02 7.302045235244247756e-01 1.192729527913736431e+00 8.991952244505194702e-01 2.518916117699214752e-01 -7.396460949278751418e-01 1.190050328873294383e+01
0.000000000000000000e+00 -2.016054540831244231e+04 4.390409222694157121e-01 5.595049367907105331e-02 7.590918368466930133e-01 1.098151754193660956e+00 9.494224709669937257e-01 3.870668453370186279e-01 -1.137194024007368576e+00 1.262773372327773380e+01
0.000000000000000000e+00 -2.008795685895358474e+04 1.599662656383445403e-01 5.431716475139286571e-02 7.397179386014930413e-01 8.132401147675333286e-01 8.029277372648058186e-01 5.026466137269425261e-01 -9.194070504808644628e-01 2.708126278464183656e+01
0.000000000000000000e+00 -2.003557889131517368e+04 4.727305457066677263e-01 3.591254980476644987e-02 8.361943769589650355e-01 1.078152563542987386e+00 8.116587409726442326e-01 8.087383446984931501e-01 -1.240870113730569546e+00 8.993380114823757765e+00
