"Om_mean","Om_stdev","Om_median","Om_errlo","Om_errup","Ob_mean","Ob_stdev","Ob_median","Ob_errlo","Ob_errup","h_mean","h_stdev","h_median","h_errlo","h_errup","ns_mean","ns_stdev","ns_median","ns_errlo","ns_errup","s8_mean","s8_stdev","s8_median","s8_errlo","s8_errup","Mnu_mean","Mnu_stdev","Mnu_median","Mnu_errlo","Mnu_errup","w_mean","w_stdev","w_median","w_errlo","w_errup","scale_factor_mean","scale_factor_stdev","scale_factor_median","scale_factor_errlo","scale_factor_errup"
3.378574305493098340e-01,5.978163500093360005e-02,3.299282171693922461e-01,2.802459181104187125e-01,4.007802084903910878e-01,4.858067067040711812e-02,1.101893826437951723e-02,4.814321895280730679e-02,3.590137088965499740e-02,6.141657953996960961e-02,6.884853809370526934e-01,1.130081599808394899e-01,6.798704943792086564e-01,5.599831682289637680e-01,8.287256522040173934e-01,9.955379284926114680e-01,1.091650844364681905e-01,1.000539451459169449e+00,8.641488209000300902e-01,1.119416807653536905e+00,8.157042807917690430e-01,1.055763398263292324e-01,8.168355302642325011e-01,6.952531663410281837e-01,9.374546235797353022e-01,4.625738861287150283e-01,2.843077030804464500e-01,4.360412763150425253e-01,1.463475985931239065e-01,8.104606210733693583e-01,-1.006887095219763717e+00,1.730191828784114483e-01,-1.012361912741806425e+00,-1.214102671902856034e+00,-7.972318663764881297e-01,1.335528037750264119e+01,2.823810131021244896e+00,1.344831822739916660e+01,1.042657038420657223e+01,1.597825685893471537e+01
