logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 1.200000000000000000e+03 -5.587704353126602655e+04 -5.588413402473953465e+04 nan
-5.588413402473953465e+04 nan -8.333333333333333868e-04 1.200000000000000000e+03 -4.550681387393909245e+04 -4.551390520074593223e+04 nan
-4.551390520074593223e+04 nan -1.666666666666666774e-03 1.200000000000000000e+03 -4.293427328762611432e+04 -4.294136544776628580e+04 nan
-4.294136544776628580e+04 nan -2.500000000000000052e-03 1.200000000000000000e+03 -4.288616896477028058e+04 -4.289326195824379101e+04 nan
-4.289326195824379101e+04 2.205144012825456556e+01 -3.333333333333333547e-03 1.200000000000000000e+03 -4.217092532553760975e+04 -4.217801915234445187e+04 nan
-4.217801915234445187e+04 3.603911370060662307e+02 -4.166666666666666609e-03 1.200000000000000000e+03 -4.200871824710287910e+04 -4.201581290724305290e+04 nan
-4.201581290724305290e+04 3.245941136005623093e+02 -5.000000000000000104e-03 1.200000000000000000e+03 -4.146001695765688055e+04 -4.146711245113038603e+04 nan
-4.146711245113038603e+04 2.383973458539012142e+02 -5.833333333333333599e-03 1.200000000000000000e+03 -3.739722012014652864e+04 -3.740431644695337309e+04 nan
-3.740431644695337309e+04 1.915391623918619416e+03 -6.666666666666667095e-03 1.200000000000000000e+03 -3.358686861531661270e+04 -3.359396577545678883e+04 nan
-3.359396577545678883e+04 1.420232230059412132e+03 -7.500000000000000590e-03 1.200000000000000000e+03 -3.327791152592220897e+04 -3.328500951939571678e+04 nan
-3.328500951939571678e+04 1.458049559071584156e+02 -8.333333333333333218e-03 1.200000000000000000e+03 -3.315343200048947620e+04 -3.316053082729631569e+04 nan
-3.316053082729631569e+04 1.585717020254819545e+02 -9.166666666666666713e-03 1.200000000000000000e+03 -3.219324644134898335e+04 -3.220034610148915817e+04 nan
-3.220034610148915817e+04 5.027353421277887264e+02 -1.000000000000000021e-02 1.200000000000000000e+03 -3.176811124159970859e+04 -3.177521173507321510e+04 nan
-3.177521173507321510e+04 5.139677781940404202e+02 -1.083333333333333370e-02 1.200000000000000000e+03 -3.159998321504311025e+04 -3.160708454184995207e+04 nan
-3.160708454184995207e+04 4.644208870032959879e+01 -1.166666666666666720e-02 1.200000000000000000e+03 -3.141042820936675707e+04 -3.141753036950693058e+04 nan
-3.141753036950693058e+04 8.893058298454157296e+01 -1.250000000000000069e-02 1.200000000000000000e+03 -3.095065840496591409e+04 -3.095776139843942292e+04 nan
-3.095776139843942292e+04 2.171348827158094252e+02 -1.333333333333333419e-02 1.200000000000000000e+03 -2.930905267456536239e+04 -2.931615650137220291e+04 nan
-2.931615650137220291e+04 8.509361570078777959e+02 -1.416666666666666768e-02 1.200000000000000000e+03 -2.766283821563498714e+04 -2.766994287577516297e+04 nan
-2.766994287577516297e+04 1.248344986021951172e+03 -1.500000000000000118e-02 1.200000000000000000e+03 -2.748569168962749973e+04 -2.749279718310100725e+04 nan
-2.749279718310100725e+04 8.772917288811417791e+01 -1.583333333333333467e-02 1.200000000000000000e+03 -2.702552424542753215e+04 -2.703263057223437136e+04 nan
-2.703263057223437136e+04 2.959501208469980043e+02 -1.666666666666666644e-02 1.200000000000000000e+03 -2.671174176608632843e+04 -2.671884892622650295e+04 nan
-2.671884892622650295e+04 3.106194610904257729e+02 -1.749999999999999820e-02 1.200000000000000000e+03 -2.632230756868452954e+04 -2.632941556215803575e+04 nan
-2.632941556215803575e+04 4.281756250995558730e+02 -1.833333333333332996e-02 1.200000000000000000e+03 -2.619971265003766530e+04 -2.620682147684450683e+04 nan
