weight logl Om Ob h ns s8 Mnu w scale_factor
0.000000000000000000e+00 -5.587704353126602655e+04 1.028669294252910760e-01 5.906971839760971621e-02 6.607762306342228609e-01 8.060747498719837978e-01 8.834993263717678680e-01 7.128938508220197257e-01 -9.649732762451541657e-01 2.565406793019615606e+01
0.000000000000000000e+00 -4.550681387393909245e+04 1.453201051918249220e-01 5.895983900106865905e-02 7.111205439908376835e-01 8.165531016646723206e-01 8.883332548701118325e-01 2.683088757716496353e-01 -7.611063878128789817e-01 2.449254333332341460e+01
0.000000000000000000e+00 -4.293427328762611432e+04 2.107274422658807489e-01 6.059357585979502359e-02 8.958832075709767251e-01 9.189677508734455103e-01 9.474091698468810607e-01 7.086361958295804842e-01 -9.060849889752942143e-01 2.483094353430373857e+01
0.000000000000000000e+00 -4.288616896477028058e+04 1.641984618542837171e-01 5.989016989118219059e-02 6.522145811414618022e-01 8.877269610655957877e-01 9.001337290072777275e-01 7.363823562468848616e-01 -1.023504901849953352e+00 2.757579641818639260e+01
0.000000000000000000e+00 -4.217092532553760975e+04 1.189768563953625125e-01 6.774849088459156121e-02 7.098699753278027158e-01 9.119769630718896902e-01 9.064721845653064269e-01 2.522137203432142094e-01 -1.222185393423493416e+00 2.815873715517957976e+01
0.000000000000000000e+00 -4.200871824710287910e+04 1.314031722063764007e-01 6.979872590527261278e-02 8.602123302116806425e-01 8.581121157416027323e-01 7.655721670534195722e-01 6.379589189264601723e-01 -1.276674507463629649e+00 2.665656901615638219e+01
0.000000000000000000e+00 -4.146001695765688055e+04 1.251070356410297624e-01 6.964134163270323252e-02 5.062399404625892441e-01 1.018048656166671506e+00 9.158743425383398806e-01 4.136101251760229136e-01 -1.021470215177536112e+00 2.415117917480523602e+01
0.000000000000000000e+00 -3.739722012014652864e+04 1.651860111361977967e-01 5.838997226835811183e-02 7.501083328419591023e-01 8.971701446029971549e-01 9.784815692124614328e-01 9.509998747903530836e-01 -1.032600463297941973e+00 2.198718858176764712e+01
0.000000000000000000e+00 -3.358686861531661270e+04 1.341452670946060854e-01 4.118042984285477659e-02 5.419880972034869515e-01 8.795991791514508051e-01 8.460899216936100808e-01 4.200369956124436754e-01 -9.381110297182024826e-01 2.794926834848030595e+01
0.000000000000000000e+00 -3.327791152592220897e+04 2.039103864815252354e-01 6.475237838112177235e-02 6.452789115769739237e-01 8.106767021707654841e-01 8.085265667343914942e-01 3.277511839546272121e-01 -9.202324767534035832e-01 2.404779400413102763e+01
0.000000000000000000e+00 -3.315343200048947620e+04 1.393408525243462204e-01 6.962097125599420178e-02 8.770603102552703145e-01 8.438185708672253371e-01 8.449600755880222192e-01 4.441242896216125446e-01 -1.284265907053518729e+00 2.251039456656863535e+01
0.000000000000000000e+00 -3.219324644134898335e+04 1.165274425533700947e-01 6.548539666165503759e-02 8.991224712884093861e-01 1.061530479098776736e+00 7.293804048139579388e-01 9.016172110856770505e-01 -8.004250176760913105e-01 2.762681515604453608e+01
0.000000000000000000e+00 -3.176811124159970859e+04 2.275458736789150171e-01 6.867748882989524462e-02 7.749101124294257570e-01 9.309097368453126409e-01 8.589050414761421059e-01 9.965391936417500318e-01 -9.276005279529353498e-01 2.292028267729931912e+01
0.000000000000000000e+00 -3.159998321504311025e+04 1.416253249200832287e-01 5.131513240732143988e-02 8.148639285458578740e-01 1.036369634653593774e+00 8.258282456633762036e-01 3.124877656629710954e-01 -8.077338513825207400e-01 2.431822600467716811e+01
0.000000000000000000e+00 -3.141042820936675707e+04 1.249991793159407200e-01 6.667785747691543086e-02 5.405606904302997506e-01 1.016057622589620513e+00 7.965177846881091872e-01 5.041863889721731606e-01 -1.278623869593072060e+00 2.764050019706760963e+01
0.000000000000000000e+00 -3.095065840496591409e+04 1.252911290274908440e-01 3.942901131749919352e-02 7.941554964861038401e-01 8.383653575974997496e-01 7.719457441616143223e-01 5.820746123475946110e-01 -9.906220567061170268e-01 2.725700273985565047e+01
0.000000000000000000e+00 -2.930905267456536239e+04 1.035603287203103601e-01 6.379656319648824292e-02 6.525474457074962320e-01 1.143282422044651137e+00 9.631272395257912677e-01 9.873928571238266283e-02 -1.085788873765995088e+00 2.562011222848361669e+01
