Om Ob h ns s8 Mnu w scale_factor
2.817847188472376585e-01 3.471274728193757958e-02 6.191624018961320308e-01 1.073090430901451287e+00 8.254613292583923290e-01 4.386776587908830516e-01 -1.286525216406905425e+00 1.469712021041955907e+01
2.961280828008684418e-01 6.660219722188372160e-02 6.456479663768617261e-01 1.131973610298551813e+00 8.132530650964715502e-01 1.459731004343510219e-01 -1.145912553856992311e+00 1.480307290331074377e+01
3.738424301504484903e-01 6.332158299883663966e-02 7.500928878661436983e-01 8.406282500586984563e-01 8.384233740241997523e-01 3.213272300550825133e-01 -1.076680008024043067e+00 1.490634944784924798e+01
4.267963508915718629e-01 6.606302931572760606e-02 6.126491826421829323e-01 8.802563185692138248e-01 7.957898545243625721e-01 9.698247963126227500e-01 -1.029764247583781378e+00 1.461096147988087957e+01
3.952367870391998439e-01 4.604145647966551708e-02 5.804049428856206116e-01 8.055544740118790736e-01 8.310746561765465223e-01 2.334780569771963132e-01 -1.242787642656681735e+00 1.447096392394665543e+01
3.667354103469260274e-01 4.900384816882365907e-02 6.121941777304252819e-01 9.289866835759430508e-01 8.115611306955735627e-01 6.070893074592027538e-01 -1.227890431938720495e+00 1.478974477019434985e+01
2.687570573391537820e-01 4.616015991055304191e-02 8.183531504843999382e-01 1.008504280911757478e+00 7.712642964762548292e-01 6.330933761241894775e-01 -7.616912325036050424e-01 1.456827178278375179e+01
2.980161786013773573e-01 3.217543558980387464e-02 5.803680973015251654e-01 1.195440137066364983e+00 8.236832668010105607e-01 9.364104334108369621e-01 -1.261254182951197178e+00 1.478053702855788387e+01
3.246297599164172931e-01 3.045322519591842081e-02 8.035769162997155046e-01 8.119925735111898080e-01 8.290998836839276187e-01 7.778261829397250526e-01 -1.047053489605129784e+00 1.450314395101907827e+01
3.105526270665033839e-01 6.414394424493413682e-02 8.090560348780064803e-01 1.101866067784949443e+00 8.196686611716269555e-01 9.816719135170348665e-01 -7.619549296542671435e-01 1.465596083873876765e+01
3.172306351677733893e-01 5.868107706647898714e-02 8.386714901158019986e-01 8.701215759346632161e-01 8.301833295634952758e-01 2.226478899473777195e-01 -1.012137787570076997e+00 1.464308340457427526e+01
3.364173146760107702e-01 4.048029168975898762e-02 8.525245520472124472e-01 8.471961272071489857e-01 8.242977956023616048e-01 9.814700904957636141e-01 -9.734430313926417666e-01 1.482375321118514755e+01
4.212194121382614176e-01 4.999042747821355603e-02 5.193759843121800168e-01 9.630459904872699095e-01 8.248180456447067321e-01 6.332248289747635095e-01 -1.065320247629190753e+00 1.479870154473385568e+01
3.621158040150403989e-01 6.894296581870693053e-02 8.527762522875664830e-01 8.251021248930192620e-01 8.226975639563269826e-01 6.020605889413044309e-01 -1.250432164030182980e+00 1.487919832738530346e+01
2.638930028266310845e-01 3.771073666924414786e-02 6.953538486878066971e-01 1.185765555372934266e+00 8.288950544288022915e-01 7.706630395230569253e-01 -1.007474247687190072e+00 1.458247787917289529e+01
2.970147919428399175e-01 5.044085287316156518e-02 8.000263211731489799e-01 1.008046466638991667e+00 7.950683578597210754e-01 9.825321468019549975e-01 -8.348074294489412628e-01 1.466769330481654876e+01
3.005927763009849096e-01 3.451524477723605377e-02 7.973478759141037209e-01 8.054095195731094670e-01 8.498409171619554225e-01 1.103319367095350612e-01 -1.267949709656903456e+00 1.458925603597701404e+01
3.180501606114675139e-01 3.830712438104728890e-02 6.177484356472486837e-01 1.053678151952617048e+00 8.114295508224318443e-01 6.582422581255421568e-01 -1.213107199399843239e+00 1.496120017095982391e+01
4.319311820617697251e-01 6.538074525000041326e-02 6.978603411205542839e-01 8.294189511543550442e-01 6.682304437932774510e-01 8.616037912228314832e-01 -7.086898900457468953e-01 3.560455951865826307e-01
2.881620637765212045e-01 4.164516142743178440e-02 7.961080904786219659e-01 1.007119454909291001e+00 8.353410929826927678e-01 2.752291046298235289e-01 -8.438842003251394441e-01 1.475877496771982322e+01
3.381380343754988305e-01 4.644799607725186297e-02 7.781754656918919988e-01 8.553938132220754165e-01 8.547896057353163712e-01 2.525953409259290572e-02 -9.284154751857690568e-01 1.482563669285336694e+01
4.026096432716471663e-01 6.891089375720704790e-02 6.647643151698787722e-01 8.945582596331170810e-01 8.239366006453314739e-01 4.039681928901344699e-01 -7.285163667470573312e-01 1.468670231941524307e+01
3.178911119251345285e-01 4.536354470215120394e-02 8.191101925368726722e-01 8.593123164020567417e-01 8.086433935008811025e-01 8.647938602165903266e-01 -1.131513205239868869e+00 1.458384868768483855e+01
2.575931814196575353e-01 3.493655716283253915e-02 6.285372049712030229e-01 1.149830687757492864e+00 8.159970056450057685e-01 4.939069215274159985e-01 -1.038667077255676974e+00 1.466102983653215475e+01
2.724405112632247716e-01 3.868429493958833176e-02 8.225446930543720558e-01 9.030534520182449398e-01 8.258976650933225194e-01 1.270477487066384303e-01 -1.131602379566785110e+00 1.476837489016041793e+01
4.239517348473934577e-01 5.067021603333933533e-02 5.618773015862759124e-01 8.059647438905102046e-01 8.516357078104953571e-01 1.069085338586321932e-01 -1.276973415804973699e+00 1.482346618457885334e+01
3.910354074141535463e-01 3.467208718031480202e-02 6.694739689962122542e-01 8.315029921099882371e-01 8.258867833656651225e-01 8.851876478431224271e-01 -8.301825845021832961e-01 1.473256238255880923e+01
3.514881968350478392e-01 5.288925788843187870e-02 7.547255838781135040e-01 8.786309802972572802e-01 8.021580787350582886e-01 9.511125739783623523e-01 -7.201393203594345094e-01 1.451774547978310359e+01
1.520614991694723694e-01 4.728705392692797438e-02 6.662658286012270725e-01 8.179013949516776849e-01 6.015912493118537041e-01 8.243031139138015106e-01 -7.840443576082714028e-01 6.244392753562144627e-01
2.495019964716601313e-01 3.506605585515040757e-02 8.273558574760855322e-01 9.254132661220459966e-01 8.063688376973693339e-01 6.064110645817538670e-02 -1.013220075672313314e+00 1.465326596074555709e+01
2.677796860135198687e-01 6.420667239001517923e-02 8.324365741185585366e-01 1.065250264767486632e+00 7.821463744283704278e-01 5.259392799638618055e-01 -1.057684101088518958e+00 1.475054171383430024e+01
4.467848987365716784e-01 4.086312730564065077e-02 5.574980261543632798e-01 8.010608718470526579e-01 8.067392242068304187e-01 8.018781631488471895e-01 -9.983777988986928253e-01 1.456342015167356685e+01
2.084348022781333520e-01 3.551225138862142139e-02 8.746079558675410315e-01 1.133606541505359777e+00 8.206365837086361248e-01 4.564646237876182067e-01 -1.093356371121108728e+00 1.487820529206387832e+01
2.602904475091892822e-01 5.207676730066188031e-02 7.961047353104420132e-01 1.038671336114399324e+00 7.625891190937752473e-01 5.362806657456834492e-01 -8.243186889325894162e-01 1.457763572922227091e+01
4.515848200970090653e-01 3.269692718059801634e-02 5.085492354248478675e-01 8.890743599654156171e-01 9.164163596655907629e-01 2.884288818697469114e-01 -1.206894150161498480e+00 1.508202548122188347e+01
3.935266615771710885e-01 4.650238501067943675e-02 5.503225603026226098e-01 8.402834585984210181e-01 7.918819283292944933e-01 2.740679855052704506e-01 -8.164821283999763590e-01 1.434445459248399857e+01
3.518186545042693014e-01 3.213696103696567913e-02 5.939276797274556374e-01 8.327298322954410636e-01 7.807092104210053840e-01 3.814329368248944307e-01 -8.170912838294370761e-01 1.422639160923645463e+01
3.430036356557860655e-01 5.771750226742321244e-02 5.712815203120188423e-01 1.112146876838251863e+00 8.071036594872228465e-01 6.852468472587672776e-01 -7.906220840302170538e-01 1.455383490809935054e+01
2.635316881239843090e-01 3.202310149557571067e-02 8.683233243746537600e-01 1.054333897268342701e+00 8.754005526905774826e-01 3.842313918529106642e-01 -8.751815377421170439e-01 1.498002392656043824e+01
2.697203094001876522e-01 3.180221593887413989e-02 7.732353584954958503e-01 9.145954582356317086e-01 8.116261049526840576e-01 9.673255503146127587e-02 -9.773773803147453032e-01 1.472517985314466493e+01
3.697354669657809678e-01 4.635387557359300914e-02 6.756716969653369098e-01 8.630892175763484886e-01 8.464011450293079664e-01 5.377581290318529383e-01 -1.269811836982061903e+00 1.474945654174210397e+01
2.600417893204055586e-01 4.663970869167341493e-02 7.010252899712601238e-01 1.170169300612702079e+00 8.126043962787913300e-01 9.125053052618645744e-01 -1.266791646022191298e+00 1.467681188658435154e+01
2.739908847343774934e-01 5.847004742100223029e-02 6.586017610567062031e-01 1.123839869133473446e+00 8.131096999098267331e-01 3.213746594881222718e-02 -1.125287159802882853e+00 1.489306856780219235e+01
3.384598018864569680e-01 6.970232893502882610e-02 7.192703010036629596e-01 8.008993460389618457e-01 6.385734685635285901e-01 4.763167689743130762e-01 -8.045934677429165127e-01 5.452729889043106404e-01
2.783954464452278454e-01 6.023159428100216539e-02 8.818468742602258992e-01 1.101159564987339579e+00 8.271300892474454658e-01 9.485370271565765066e-01 -8.446467636421298719e-01 1.457007685435018907e+01
3.757509051070627715e-01 5.000081961900254557e-02 6.097110608938669518e-01 9.932566771801870642e-01 8.554981253426023891e-01 4.956175513900207275e-01 -1.222349065507443155e+00 1.501998277096723200e+01
3.910354074141535463e-01 3.467208718031480202e-02 6.694739689962122542e-01 8.315029921099882371e-01 8.258867833656651225e-01 8.851876478431224271e-01 -8.301825845021832961e-01 1.473256238255880923e+01
3.358947901164848759e-01 5.790297585659788526e-02 5.159234164001812450e-01 1.138148403884522430e+00 7.973528091810875296e-01 6.166735250264500090e-01 -1.097534259640218224e+00 1.467806249429494159e+01
3.151487576589436790e-01 4.197231781527320515e-02 7.798431225869038030e-01 9.645625356978119180e-01 8.572785896445267451e-01 4.315656449491355184e-01 -9.010904171946187979e-01 1.489457987901564628e+01
2.585566693693051032e-01 4.802834459764178388e-02 8.934298916937417623e-01 1.004194606966935854e+00 8.351959469337119080e-01 2.640235909294124106e-01 -1.191629921413902338e+00 1.475136144697792773e+01
3.285380476194462718e-01 6.723924423676017059e-02 6.603775745852259460e-01 1.081573881208520715e+00 8.140354875267610257e-01 2.372763622222947566e-01 -8.393361983258174064e-01 1.483840664415916955e+01
3.219273454527619149e-01 5.631913002382955141e-02 8.627507470398394496e-01 8.837879639343253491e-01 8.200834095694365944e-01 9.456456801285521019e-01 -1.181584690855251862e+00 1.478464739092311753e+01
4.515984051964506696e-01 5.712814451844931696e-02 5.372497976931343011e-01 8.241658405293194045e-01 8.632733312286291483e-01 1.877556705130921655e-01 -1.267261551217357285e+00 1.474817196555486198e+01
3.920453183564234223e-01 6.043232398727600013e-02 5.943551903160783079e-01 9.667538394618098163e-01 8.243729688256793420e-01 3.562308393870595724e-01 -9.407726781288793250e-01 1.480485112790626090e+01
3.543853935537554234e-01 4.255633224307973222e-02 6.256689213344492906e-01 9.024086212037253363e-01 8.467573914388069056e-01 1.378197885392906663e-02 -8.363285210016033755e-01 1.471678209844463581e+01
3.975226269051206351e-01 6.787848508966790040e-02 5.877942724286222553e-01 1.025285904391946223e+00 8.090915477733668926e-01 4.129058035709560759e-01 -7.577863311498037602e-01 1.485361352296293802e+01
3.361416872402808176e-01 3.484383686215745957e-02 8.417194057667622964e-01 8.324035864573929855e-01 8.762800254110419962e-01 9.950218417693180717e-01 -1.259485833685187961e+00 1.488043642350660534e+01
3.310660427006543172e-01 5.064222815008917467e-02 8.640330859904725713e-01 8.264747271330501466e-01 8.418918842192582019e-01 9.671406951430602250e-01 -1.176507955988978171e+00 1.466950998819986118e+01
3.474232654021925382e-01 4.970813847373636157e-02 6.514745750977930516e-01 1.023754827979054260e+00 7.920908719148683774e-01 8.856452770693867826e-01 -8.947652454295184077e-01 1.489449384004991650e+01
2.877108082609679540e-01 4.920946545095006286e-02 7.290443708515070842e-01 9.836425424457055922e-01 7.905940670292792571e-01 7.860941610514238231e-02 -8.134955340966597559e-01 1.471061627725283039e+01
3.688830270587715177e-01 5.299490800613511354e-02 5.871524433399666343e-01 9.620249289709756901e-01 8.386443412911116502e-01 4.539243275915483267e-02 -1.017406824807326471e+00 1.489723331766555603e+01
2.912372422782851245e-01 3.872324541312300444e-02 7.965210667379627463e-01 9.174580970448694694e-01 7.890652152134992603e-01 4.907978128718755717e-01 -7.970429461974614105e-01 1.462348585706521042e+01
2.884935607299767835e-01 5.650836607947197499e-02 8.608885431157562440e-01 9.179916139118042828e-01 8.084144318281323294e-01 7.042954646721357737e-01 -1.244558388365958113e+00 1.458125667925837021e+01
3.783212424176357613e-01 3.325665151973136724e-02 5.246863630849516458e-01 9.965597030403227086e-01 7.912568961074579743e-01 7.630874033875361118e-01 -8.917979822790054190e-01 1.481748600270956828e+01
3.534687839920021002e-01 5.337991913881091899e-02 7.741842924799411385e-01 8.810504640625606010e-01 8.298995720484564353e-01 8.648773002478475913e-01 -9.668726490221621894e-01 1.462453579954649463e+01
2.958483915183626189e-01 3.591676428595455550e-02 6.420393155176400413e-01 1.039563546874766375e+00 8.457218362302988401e-01 2.914148055675135351e-01 -1.203213776210250829e+00 1.483263565693873076e+01
4.524020213998674045e-01 6.630363252170425048e-02 5.374390769043564386e-01 8.390688725100792222e-01 7.971080392766939360e-01 6.647302263034096104e-01 -8.939843307760531044e-01 1.444821544313740525e+01
