logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 1.600000000000000000e+03 -4.735561314645404491e+04 -4.736299121784599993e+04 1.612500000000000044e-01
-4.736299121784599993e+04 nan -6.250000000000000130e-04 1.600000000000000000e+03 -4.439013063060410059e+04 -4.439750932699604891e+04 1.175000000000000044e+00
-4.439750932699604891e+04 nan -1.250000000000000026e-03 1.600000000000000000e+03 -4.095846793499586056e+04 -4.096584725638780947e+04 1.833749999999999991e+00
-4.096584725638780947e+04 nan -1.874999999999999931e-03 1.600000000000000000e+03 -3.757046235473987326e+04 -3.757784230113182275e+04 1.337500000000000078e-01
-3.757784230113182275e+04 nan -2.500000000000000052e-03 1.600000000000000000e+03 -3.330921893933356478e+04 -3.331659951072551485e+04 1.167499999999999982e+00
-3.331659951072551485e+04 1.587996300121086733e+03 -3.125000000000000173e-03 1.600000000000000000e+03 -3.300121691346037551e+04 -3.300859810985232616e+04 1.906250000000000000e+00
-3.300859810985232616e+04 1.511899373337986390e+02 -3.750000000000000295e-03 1.600000000000000000e+03 -3.267743402121006511e+04 -3.268481584260201635e+04 5.500000000000000028e-02
-3.268481584260201635e+04 2.692597599765753102e+02 -4.375000000000000416e-03 1.600000000000000000e+03 -3.139587766107176139e+04 -3.140326010746371321e+04 7.662499999999999867e-01
-3.140326010746371321e+04 8.092240870401589063e+02 -5.000000000000000104e-03 1.600000000000000000e+03 -2.739549019163535195e+04 -2.740287326302730435e+04 5.287500000000000533e-01
-2.740287326302730435e+04 2.356596029307182107e+03 -5.624999999999999792e-03 1.600000000000000000e+03 -2.704752069454531738e+04 -2.705490439093727036e+04 1.675000000000000100e-01
-2.705490439093727036e+04 9.610938813572550998e+01 -6.249999999999999480e-03 1.600000000000000000e+03 -2.599774894166856029e+04 -2.600513326306051385e+04 1.297500000000000098e+00
-2.600513326306051385e+04 5.590827079615747834e+02 -6.874999999999999167e-03 1.600000000000000000e+03 -2.569150593954247597e+04 -2.569889088593442648e+04 1.364999999999999991e+00
-2.569889088593442648e+04 5.680810203029236618e+02 -7.499999999999998855e-03 1.600000000000000000e+03 -2.452886472212555964e+04 -2.453625029351751073e+04 1.062499999999999972e-01
-2.453625029351751073e+04 9.517955609827354237e+02 -8.124999999999998543e-03 1.600000000000000000e+03 -2.439531411572862999e+04 -2.440270031212058166e+04 1.952499999999999902e+00
-2.440270031212058166e+04 7.782087053563259360e+02 -8.749999999999999098e-03 1.600000000000000000e+03 -2.433906651534815319e+04 -2.434645333674010544e+04 1.347499999999999920e+00
-2.434645333674010544e+04 2.436223127379799536e+01 -9.374999999999999653e-03 1.600000000000000000e+03 -2.424127198107438380e+04 -2.424865942746633664e+04 1.270000000000000018e+00
