22:30:43 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/nwLH-Recovery/51/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
22:30:44 [ultranest] [INFO] Sampling 1600 live points from prior ...
22:32:23 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
22:32:23 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
22:32:23 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
22:32:25 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-63678.38, Lmax=-39.90
22:32:25 [ultranest] [DEBUG] iteration=2, ncalls=1603, regioncalls=120, ndraw=40, logz=-60567.52, remainder_fraction=100.0000%, Lmin=-51663.77, Lmax=-39.90
22:32:25 [ultranest] [DEBUG] iteration=4, ncalls=1605, regioncalls=200, ndraw=40, logz=-47285.21, remainder_fraction=100.0000%, Lmin=-39091.50, Lmax=-39.90
22:32:26 [ultranest] [DEBUG] iteration=5, ncalls=1606, regioncalls=240, ndraw=40, logz=-39098.88, remainder_fraction=100.0000%, Lmin=-37756.41, Lmax=-39.90
22:32:26 [ultranest] [DEBUG] iteration=7, ncalls=1608, regioncalls=320, ndraw=40, logz=-36914.97, remainder_fraction=100.0000%, Lmin=-35429.77, Lmax=-39.90
22:32:26 [ultranest] [DEBUG] iteration=10, ncalls=1611, regioncalls=440, ndraw=40, logz=-34768.07, remainder_fraction=100.0000%, Lmin=-34602.38, Lmax=-39.90
22:32:26 [ultranest] [DEBUG] iteration=12, ncalls=1613, regioncalls=520, ndraw=40, logz=-32097.83, remainder_fraction=100.0000%, Lmin=-30467.97, Lmax=-39.90
22:32:26 [ultranest] [DEBUG] iteration=14, ncalls=1615, regioncalls=600, ndraw=40, logz=-30320.45, remainder_fraction=100.0000%, Lmin=-30302.72, Lmax=-39.90
22:32:26 [ultranest] [DEBUG] iteration=16, ncalls=1617, regioncalls=680, ndraw=40, logz=-29770.09, remainder_fraction=100.0000%, Lmin=-29233.55, Lmax=-39.90
22:32:27 [ultranest] [DEBUG] iteration=17, ncalls=1618, regioncalls=720, ndraw=40, logz=-29240.94, remainder_fraction=100.0000%, Lmin=-28481.64, Lmax=-39.90
22:32:27 [ultranest] [DEBUG] iteration=18, ncalls=1619, regioncalls=760, ndraw=40, logz=-28489.03, remainder_fraction=100.0000%, Lmin=-27939.54, Lmax=-39.90
22:32:27 [ultranest] [DEBUG] iteration=19, ncalls=1620, regioncalls=800, ndraw=40, logz=-27946.93, remainder_fraction=100.0000%, Lmin=-27608.40, Lmax=-39.90
22:32:27 [ultranest] [DEBUG] iteration=20, ncalls=1621, regioncalls=840, ndraw=40, logz=-27615.79, remainder_fraction=100.0000%, Lmin=-26619.16, Lmax=-39.90
22:32:27 [ultranest] [DEBUG] iteration=23, ncalls=1624, regioncalls=960, ndraw=40, logz=-25887.83, remainder_fraction=100.0000%, Lmin=-25773.15, Lmax=-39.90
22:32:27 [ultranest] [DEBUG] iteration=24, ncalls=1625, regioncalls=1000, ndraw=40, logz=-25780.54, remainder_fraction=100.0000%, Lmin=-25251.19, Lmax=-39.90
22:32:28 [ultranest] [DEBUG] iteration=26, ncalls=1627, regioncalls=1080, ndraw=40, logz=-24872.16, remainder_fraction=100.0000%, Lmin=-24403.14, Lmax=-39.90
22:32:28 [ultranest] [DEBUG] iteration=27, ncalls=1628, regioncalls=1120, ndraw=40, logz=-24410.54, remainder_fraction=100.0000%, Lmin=-24395.73, Lmax=-39.90
22:32:28 [ultranest] [DEBUG] iteration=28, ncalls=1629, regioncalls=1160, ndraw=40, logz=-24403.13, remainder_fraction=100.0000%, Lmin=-23498.49, Lmax=-39.90
22:32:28 [ultranest] [DEBUG] iteration=31, ncalls=1632, regioncalls=1280, ndraw=40, logz=-21595.60, remainder_fraction=100.0000%, Lmin=-21024.87, Lmax=-39.90
22:32:28 [ultranest] [DEBUG] iteration=34, ncalls=1635, regioncalls=1400, ndraw=40, logz=-20446.20, remainder_fraction=100.0000%, Lmin=-20222.07, Lmax=-39.90
22:32:28 [ultranest] [DEBUG] iteration=35, ncalls=1636, regioncalls=1440, ndraw=40, logz=-20229.47, remainder_fraction=100.0000%, Lmin=-20071.11, Lmax=-39.90
22:32:28 [ultranest] [DEBUG] iteration=37, ncalls=1638, regioncalls=1520, ndraw=40, logz=-19685.83, remainder_fraction=100.0000%, Lmin=-19334.84, Lmax=-39.90
22:32:28 [ultranest] [DEBUG] iteration=38, ncalls=1639, regioncalls=1560, ndraw=40, logz=-19342.24, remainder_fraction=100.0000%, Lmin=-18544.64, Lmax=-39.90
22:32:29 [ultranest] [DEBUG] iteration=39, ncalls=1640, regioncalls=1600, ndraw=40, logz=-18552.04, remainder_fraction=100.0000%, Lmin=-18270.71, Lmax=-39.90
22:32:29 [ultranest] [DEBUG] iteration=40, ncalls=1641, regioncalls=1640, ndraw=40, logz=-18278.12, remainder_fraction=100.0000%, Lmin=-17840.75, Lmax=-39.90
22:32:29 [ultranest] [DEBUG] iteration=42, ncalls=1643, regioncalls=1720, ndraw=40, logz=-15919.04, remainder_fraction=100.0000%, Lmin=-15484.37, Lmax=-39.90
22:32:29 [ultranest] [DEBUG] iteration=45, ncalls=1646, regioncalls=1840, ndraw=40, logz=-15138.06, remainder_fraction=100.0000%, Lmin=-14613.81, Lmax=-39.90
22:32:29 [ultranest] [DEBUG] iteration=46, ncalls=1647, regioncalls=1880, ndraw=40, logz=-14621.22, remainder_fraction=100.0000%, Lmin=-14003.24, Lmax=-39.90
22:32:30 [ultranest] [DEBUG] iteration=47, ncalls=1648, regioncalls=1920, ndraw=40, logz=-14010.65, remainder_fraction=100.0000%, Lmin=-13678.22, Lmax=-39.90
22:32:30 [ultranest] [DEBUG] iteration=48, ncalls=1649, regioncalls=1960, ndraw=40, logz=-13685.63, remainder_fraction=100.0000%, Lmin=-13380.81, Lmax=-39.90
22:32:30 [ultranest] [DEBUG] iteration=49, ncalls=1651, regioncalls=2040, ndraw=40, logz=-13388.21, remainder_fraction=100.0000%, Lmin=-12521.14, Lmax=-39.90
22:32:30 [ultranest] [DEBUG] iteration=51, ncalls=1653, regioncalls=2120, ndraw=40, logz=-12354.15, remainder_fraction=100.0000%, Lmin=-12338.43, Lmax=-39.90
22:32:30 [ultranest] [DEBUG] iteration=53, ncalls=1655, regioncalls=2200, ndraw=40, logz=-11737.36, remainder_fraction=100.0000%, Lmin=-11360.46, Lmax=-39.90
22:32:30 [ultranest] [DEBUG] iteration=56, ncalls=1658, regioncalls=2320, ndraw=40, logz=-10800.93, remainder_fraction=100.0000%, Lmin=-10678.69, Lmax=-39.90
22:32:31 [ultranest] [DEBUG] iteration=57, ncalls=1659, regioncalls=2360, ndraw=40, logz=-10686.10, remainder_fraction=100.0000%, Lmin=-9921.91, Lmax=-39.90
22:32:31 [ultranest] [DEBUG] iteration=59, ncalls=1661, regioncalls=2440, ndraw=40, logz=-9875.11, remainder_fraction=100.0000%, Lmin=-9671.75, Lmax=-39.90
22:32:31 [ultranest] [DEBUG] iteration=60, ncalls=1662, regioncalls=2480, ndraw=40, logz=-9679.16, remainder_fraction=100.0000%, Lmin=-9545.64, Lmax=-39.90
22:32:31 [ultranest] [DEBUG] iteration=61, ncalls=1663, regioncalls=2520, ndraw=40, logz=-9553.05, remainder_fraction=100.0000%, Lmin=-9326.55, Lmax=-39.90
22:32:31 [ultranest] [DEBUG] iteration=62, ncalls=1664, regioncalls=2560, ndraw=40, logz=-9333.96, remainder_fraction=100.0000%, Lmin=-9317.01, Lmax=-39.90
22:32:31 [ultranest] [DEBUG] iteration=63, ncalls=1665, regioncalls=2600, ndraw=40, logz=-9324.43, remainder_fraction=100.0000%, Lmin=-9099.21, Lmax=-39.90
22:32:31 [ultranest] [DEBUG] iteration=64, ncalls=1666, regioncalls=2640, ndraw=40, logz=-9106.63, remainder_fraction=100.0000%, Lmin=-9005.69, Lmax=-39.90
22:32:32 [ultranest] [DEBUG] iteration=65, ncalls=1667, regioncalls=2680, ndraw=40, logz=-9013.11, remainder_fraction=100.0000%, Lmin=-8745.42, Lmax=-39.90
22:32:32 [ultranest] [DEBUG] iteration=67, ncalls=1669, regioncalls=2760, ndraw=40, logz=-8701.24, remainder_fraction=100.0000%, Lmin=-8668.99, Lmax=-39.90
22:32:32 [ultranest] [DEBUG] iteration=70, ncalls=1672, regioncalls=2880, ndraw=40, logz=-8558.00, remainder_fraction=100.0000%, Lmin=-8448.31, Lmax=-39.90
22:32:32 [ultranest] [DEBUG] iteration=71, ncalls=1673, regioncalls=2920, ndraw=40, logz=-8455.73, remainder_fraction=100.0000%, Lmin=-8199.20, Lmax=-39.90
22:32:32 [ultranest] [DEBUG] iteration=72, ncalls=1674, regioncalls=2960, ndraw=40, logz=-8206.62, remainder_fraction=100.0000%, Lmin=-8117.48, Lmax=-39.90
22:32:32 [ultranest] [DEBUG] iteration=74, ncalls=1677, regioncalls=3080, ndraw=40, logz=-8107.67, remainder_fraction=100.0000%, Lmin=-7118.16, Lmax=-39.90
