Om Ob h ns s8 Mnu w scale_factor
3.597808583022535922e-01 5.601431779115289417e-02 8.581078502874888159e-01 1.118512526960304676e+00 7.959014272054777406e-01 4.171966204700532366e-01 -1.209590837646251416e+00 1.365732137417640679e+01
3.895439068422278384e-01 6.305524785486701922e-02 7.727703949832609442e-01 1.134105705038410239e+00 8.045829602927734303e-01 2.423816934070100459e-01 -1.084342763032702495e+00 1.358327412031949066e+01
3.658834241274215859e-01 5.130652198939511521e-02 7.749384820788580708e-01 1.165736397919053147e+00 7.957738872531111562e-01 6.262187514692281187e-01 -1.211450478601442171e+00 1.379677261370656538e+01
4.088476305830083257e-01 3.418735490637721253e-02 5.989241143019354841e-01 1.198544893505930187e+00 8.080984801091568581e-01 4.307991171479578218e-01 -1.166912844363944046e+00 1.359408023452888159e+01
4.313763629726871107e-01 4.554517372056803015e-02 6.010996292338414149e-01 1.149341493270166659e+00 8.126474695861904962e-01 2.412372029960594411e-01 -7.354608556502383321e-01 1.356978887856850058e+01
4.231385283771151862e-01 6.933619421545013373e-02 8.616251808951076452e-01 1.029280368355011799e+00 8.117574875364248488e-01 3.306131205802567696e-01 -1.155837721504714199e+00 1.395602581067412729e+01
4.106436739839981476e-01 5.818094083872490940e-02 7.538477029106684935e-01 1.106380290320558846e+00 7.812550533344073678e-01 7.288610613236730096e-01 -1.202330440945687418e+00 1.377872111059740057e+01
4.047748962307617937e-01 5.484067524340704991e-02 7.381615411277410166e-01 1.115054046789933473e+00 8.035852958419773540e-01 4.402161503362496120e-01 -1.152788448067312510e+00 1.393009371254260742e+01
3.965835068390051177e-01 6.908519877590595104e-02 7.452711463112708934e-01 1.189442407609551999e+00 7.681938126455443161e-01 7.509157325324212762e-01 -9.258811011035046334e-01 1.349426219874937161e+01
3.921476009135419494e-01 6.309506781665194519e-02 7.482886598582403348e-01 1.156381270512545578e+00 7.961240990248558136e-01 4.978474731000832598e-01 -1.127246647508575839e+00 1.363760006474689135e+01
3.839558873772409564e-01 3.508300614762364933e-02 7.255259348022053967e-01 1.143608615523278527e+00 8.023335568754959013e-01 8.289519161702769701e-01 -1.167151425038940982e+00 1.350670314876218647e+01
4.330081353112735787e-01 5.934579242206875632e-02 6.359287394253266834e-01 1.197727163618911295e+00 7.879449138859493385e-01 6.058687458331274422e-01 -9.112596795533404181e-01 1.355692190501410721e+01
3.689550491460349413e-01 3.879855311920649141e-02 6.771216935311412666e-01 1.193047566483609101e+00 8.252948894114464640e-01 3.248274313854375706e-01 -8.758275444145556810e-01 1.327660523482222032e+01
3.906129991222496711e-01 4.705556742889183131e-02 7.680025924317852581e-01 1.115629573527421092e+00 7.937244235412437288e-01 7.948609775351480611e-01 -1.145765868639670337e+00 1.354643986077511464e+01
