18:26:25 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof/mcmc_result/nwLH-Recovery/8/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
18:26:26 [ultranest] [INFO] Sampling 1600 live points from prior ...
18:26:55 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
18:26:55 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
18:26:55 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
18:26:55 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-50969.06, Lmax=-41.37
18:26:55 [ultranest] [DEBUG] iteration=6, ncalls=1607, regioncalls=280, ndraw=40, logz=-43845.56, remainder_fraction=100.0000%, Lmin=-43599.98, Lmax=-41.37
18:26:55 [ultranest] [DEBUG] iteration=12, ncalls=1613, regioncalls=520, ndraw=40, logz=-39596.48, remainder_fraction=100.0000%, Lmin=-39069.49, Lmax=-41.37
18:26:55 [ultranest] [DEBUG] iteration=18, ncalls=1619, regioncalls=760, ndraw=40, logz=-33040.40, remainder_fraction=100.0000%, Lmin=-32918.49, Lmax=-41.37
18:26:56 [ultranest] [DEBUG] iteration=24, ncalls=1625, regioncalls=1000, ndraw=40, logz=-31383.99, remainder_fraction=100.0000%, Lmin=-31098.88, Lmax=-41.37
18:26:56 [ultranest] [DEBUG] iteration=29, ncalls=1630, regioncalls=1200, ndraw=40, logz=-30365.93, remainder_fraction=100.0000%, Lmin=-30215.69, Lmax=-41.37
18:26:56 [ultranest] [DEBUG] iteration=34, ncalls=1635, regioncalls=1400, ndraw=40, logz=-28602.61, remainder_fraction=100.0000%, Lmin=-28514.34, Lmax=-41.37
18:26:56 [ultranest] [DEBUG] iteration=39, ncalls=1641, regioncalls=1640, ndraw=40, logz=-27796.45, remainder_fraction=100.0000%, Lmin=-27752.23, Lmax=-41.37
18:26:56 [ultranest] [DEBUG] iteration=44, ncalls=1647, regioncalls=1880, ndraw=40, logz=-25517.52, remainder_fraction=100.0000%, Lmin=-24955.11, Lmax=-41.37
18:26:56 [ultranest] [DEBUG] iteration=50, ncalls=1653, regioncalls=2120, ndraw=40, logz=-24155.59, remainder_fraction=100.0000%, Lmin=-24058.57, Lmax=-41.37
18:26:56 [ultranest] [DEBUG] iteration=56, ncalls=1659, regioncalls=2360, ndraw=40, logz=-23372.93, remainder_fraction=100.0000%, Lmin=-23147.50, Lmax=-41.37
18:26:56 [ultranest] [DEBUG] iteration=62, ncalls=1665, regioncalls=2600, ndraw=40, logz=-22384.62, remainder_fraction=100.0000%, Lmin=-22240.83, Lmax=-41.37
18:26:56 [ultranest] [DEBUG] iteration=68, ncalls=1671, regioncalls=2840, ndraw=40, logz=-21459.84, remainder_fraction=100.0000%, Lmin=-21391.19, Lmax=-41.37
18:26:57 [ultranest] [DEBUG] iteration=73, ncalls=1677, regioncalls=3080, ndraw=40, logz=-20706.62, remainder_fraction=100.0000%, Lmin=-20653.59, Lmax=-41.37
18:26:57 [ultranest] [DEBUG] iteration=79, ncalls=1683, regioncalls=3320, ndraw=40, logz=-19794.24, remainder_fraction=100.0000%, Lmin=-19774.16, Lmax=-41.37
18:26:57 [ultranest] [DEBUG] iteration=85, ncalls=1689, regioncalls=3560, ndraw=40, logz=-19075.11, remainder_fraction=100.0000%, Lmin=-19067.00, Lmax=-41.37
18:26:57 [ultranest] [DEBUG] iteration=91, ncalls=1695, regioncalls=3800, ndraw=40, logz=-18742.82, remainder_fraction=100.0000%, Lmin=-18580.63, Lmax=-41.37
18:26:57 [ultranest] [DEBUG] iteration=97, ncalls=1701, regioncalls=4040, ndraw=40, logz=-18179.04, remainder_fraction=100.0000%, Lmin=-18171.46, Lmax=-41.37
18:26:57 [ultranest] [DEBUG] iteration=102, ncalls=1707, regioncalls=4280, ndraw=40, logz=-17481.28, remainder_fraction=100.0000%, Lmin=-17380.60, Lmax=-41.37
18:26:57 [ultranest] [DEBUG] iteration=108, ncalls=1713, regioncalls=4520, ndraw=40, logz=-16458.76, remainder_fraction=100.0000%, Lmin=-16441.66, Lmax=-41.37
