Om Ob h ns s8 Mnu w scale_factor
1.722878084480584104e-01 3.611146431400129309e-02 6.326845079600742494e-01 1.088524325875825260e+00 9.950634374058393572e-01 1.453918619676923818e-01 -1.146896674564533480e+00 1.433873802498412964e+01
2.441340027136681967e-01 4.481856862384636653e-02 5.401173319159543462e-01 1.095374546169662233e+00 9.401651825316440503e-01 6.763139119082939299e-01 -8.766574074648525450e-01 1.415087324489979714e+01
2.282260349950718525e-01 5.739633946733707637e-02 8.071076900822276023e-01 9.910489812259050124e-01 9.573875113317114049e-01 9.920222581877163881e-01 -8.357298120571996503e-01 1.417814655386276712e+01
2.336114204199290778e-01 4.911257131749462157e-02 7.271520750026914115e-01 9.986125645082783997e-01 9.429990796095042427e-01 9.677602217722142131e-01 -9.792562210942697964e-01 1.430356961832470830e+01
1.909475809065966645e-01 4.211525807327667903e-02 8.584231588076778330e-01 1.013822819547864906e+00 9.571337416290659483e-01 9.081503647675599478e-01 -1.144234311544231497e+00 1.439235592272216024e+01
1.757003560101256245e-01 5.649140387872165353e-02 7.521834861986371745e-01 1.111726889229715409e+00 9.486360345515910675e-01 2.026750133608508642e-01 -1.261577603196893493e+00 1.433334732471017148e+01
2.137998609814296680e-01 5.111491114285603155e-02 7.909937222856326944e-01 1.000408157955853916e+00 9.607177273441448451e-01 8.291534128388418079e-01 -9.710413434432318969e-01 1.430261369359519819e+01
2.253987776495530726e-01 4.749122680102940697e-02 7.127107653670511356e-01 1.016406717201700616e+00 9.716949080418506579e-01 8.102477777782886026e-01 -9.122770448621757566e-01 1.423710476722489737e+01
1.819316054867342880e-01 4.996272561585127225e-02 6.981388359303024593e-01 1.096398523692676097e+00 9.611184553955037790e-01 3.398620262442439977e-01 -1.017321314644304975e+00 1.429861117132306880e+01
1.953042212246139941e-01 3.170639896947604480e-02 5.356689754244069457e-01 1.137624922497201041e+00 9.410745476945747701e-01 6.231115641376384628e-01 -1.069690006456865738e+00 1.408599005295246798e+01
