09:29:35 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/nwLH-Recovery/5/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
09:29:36 [ultranest] [INFO] Sampling 1600 live points from prior ...
09:29:54 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
09:29:54 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
09:29:54 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
09:29:55 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-75495.99, Lmax=-238.96
09:29:55 [ultranest] [DEBUG] iteration=7, ncalls=1608, regioncalls=320, ndraw=40, logz=-34429.10, remainder_fraction=100.0000%, Lmin=-33469.59, Lmax=-238.96
09:29:55 [ultranest] [DEBUG] iteration=14, ncalls=1615, regioncalls=600, ndraw=40, logz=-26449.74, remainder_fraction=100.0000%, Lmin=-26405.43, Lmax=-238.96
09:29:55 [ultranest] [DEBUG] iteration=22, ncalls=1623, regioncalls=920, ndraw=40, logz=-21599.19, remainder_fraction=100.0000%, Lmin=-21282.07, Lmax=-238.96
09:29:55 [ultranest] [DEBUG] iteration=30, ncalls=1631, regioncalls=1240, ndraw=40, logz=-19530.29, remainder_fraction=100.0000%, Lmin=-18882.26, Lmax=-238.96
09:29:55 [ultranest] [DEBUG] iteration=37, ncalls=1638, regioncalls=1520, ndraw=40, logz=-17208.99, remainder_fraction=100.0000%, Lmin=-17149.84, Lmax=-238.96
09:29:56 [ultranest] [DEBUG] iteration=44, ncalls=1645, regioncalls=1800, ndraw=40, logz=-15987.46, remainder_fraction=100.0000%, Lmin=-15646.87, Lmax=-238.96
09:29:56 [ultranest] [DEBUG] iteration=52, ncalls=1653, regioncalls=2120, ndraw=40, logz=-14057.34, remainder_fraction=100.0000%, Lmin=-13959.74, Lmax=-238.96
09:29:56 [ultranest] [DEBUG] iteration=60, ncalls=1661, regioncalls=2440, ndraw=40, logz=-11709.43, remainder_fraction=100.0000%, Lmin=-11687.68, Lmax=-238.96
09:29:56 [ultranest] [DEBUG] iteration=68, ncalls=1669, regioncalls=2760, ndraw=40, logz=-10049.81, remainder_fraction=100.0000%, Lmin=-9897.75, Lmax=-238.96
09:29:56 [ultranest] [DEBUG] iteration=75, ncalls=1677, regioncalls=3080, ndraw=40, logz=-9128.28, remainder_fraction=100.0000%, Lmin=-9071.78, Lmax=-238.96
09:29:56 [ultranest] [DEBUG] iteration=83, ncalls=1685, regioncalls=3400, ndraw=40, logz=-8426.04, remainder_fraction=100.0000%, Lmin=-8188.04, Lmax=-238.96
09:29:56 [ultranest] [DEBUG] iteration=91, ncalls=1693, regioncalls=3720, ndraw=40, logz=-7687.72, remainder_fraction=100.0000%, Lmin=-7549.07, Lmax=-234.57
09:29:56 [ultranest] [DEBUG] iteration=98, ncalls=1702, regioncalls=4080, ndraw=40, logz=-7034.98, remainder_fraction=100.0000%, Lmin=-6977.28, Lmax=-234.57
09:29:56 [ultranest] [DEBUG] iteration=106, ncalls=1710, regioncalls=4400, ndraw=40, logz=-6647.03, remainder_fraction=100.0000%, Lmin=-6627.11, Lmax=-234.57
09:29:57 [ultranest] [DEBUG] iteration=114, ncalls=1718, regioncalls=4720, ndraw=40, logz=-6240.71, remainder_fraction=100.0000%, Lmin=-6224.52, Lmax=-234.57
09:29:57 [ultranest] [DEBUG] iteration=122, ncalls=1726, regioncalls=5040, ndraw=40, logz=-5998.89, remainder_fraction=100.0000%, Lmin=-5988.47, Lmax=-234.57
09:29:57 [ultranest] [DEBUG] iteration=130, ncalls=1734, regioncalls=5360, ndraw=40, logz=-5742.42, remainder_fraction=100.0000%, Lmin=-5702.47, Lmax=-234.57
09:29:57 [ultranest] [DEBUG] iteration=138, ncalls=1742, regioncalls=5680, ndraw=40, logz=-5520.14, remainder_fraction=100.0000%, Lmin=-5421.50, Lmax=-234.57
09:29:57 [ultranest] [DEBUG] iteration=146, ncalls=1750, regioncalls=6000, ndraw=40, logz=-5332.55, remainder_fraction=100.0000%, Lmin=-5287.33, Lmax=-234.57
09:29:57 [ultranest] [DEBUG] iteration=153, ncalls=1758, regioncalls=6320, ndraw=40, logz=-5159.86, remainder_fraction=100.0000%, Lmin=-5151.19, Lmax=-234.57
09:29:57 [ultranest] [DEBUG] iteration=160, ncalls=1766, regioncalls=6640, ndraw=40, logz=-5129.00, remainder_fraction=100.0000%, Lmin=-5102.92, Lmax=-234.57
09:29:57 [ultranest] [DEBUG] iteration=168, ncalls=1774, regioncalls=6960, ndraw=40, logz=-4926.49, remainder_fraction=100.0000%, Lmin=-4876.30, Lmax=-234.57
09:29:57 [ultranest] [DEBUG] iteration=175, ncalls=1782, regioncalls=7280, ndraw=40, logz=-4797.65, remainder_fraction=100.0000%, Lmin=-4785.57, Lmax=-234.57
09:29:58 [ultranest] [DEBUG] iteration=183, ncalls=1791, regioncalls=7640, ndraw=40, logz=-4689.25, remainder_fraction=100.0000%, Lmin=-4681.48, Lmax=-234.57
