Om Ob h ns s8 Mnu w scale_factor
2.294162346937571317e-01 4.332575735788563726e-02 5.516288422170303463e-01 1.190261622989513546e+00 6.841555600198062637e-01 7.938209914916184440e-01 -1.115784451543948119e+00 1.565073577493259549e+01
2.287602203957943836e-01 6.652513252850175696e-02 6.061128738980672281e-01 1.179725280551306765e+00 6.703075745247001338e-01 4.050263508514722610e-01 -9.585437067348783202e-01 1.578878546366976643e+01
2.383403779434863923e-01 3.411304335091245449e-02 5.149462552182738628e-01 1.136589864285449947e+00 7.149147073184591861e-01 6.283375927674793582e-01 -1.284461005021163782e+00 1.573039086264085640e+01
2.243942526721121045e-01 5.470091456061480784e-02 5.061679349227222735e-01 1.189773855518614143e+00 7.038953264068585902e-01 1.664027330909402247e-01 -1.000295096695627217e+00 1.578626506232044058e+01
2.397287450792644214e-01 5.202440420338405591e-02 5.561578694940534362e-01 1.141308593571091157e+00 6.959646134378082438e-01 4.241926152314716703e-01 -9.073487729041379568e-01 1.569995073734242119e+01
2.094500266496851504e-01 4.777967244382574918e-02 6.180253197768191820e-01 1.148762001992458925e+00 7.161280012839699172e-01 3.482915044498765544e-01 -1.280568817503705104e+00 1.587069783177957305e+01
2.376486712074504515e-01 5.181449258031416150e-02 5.158466373041888930e-01 1.149085292398523306e+00 7.367459520197846556e-01 1.218792841961381379e-01 -1.240003420639934406e+00 1.593263265423260044e+01
2.293026685491176553e-01 4.144010685997399912e-02 6.056230297666318485e-01 1.125915953896568400e+00 7.037602625251322408e-01 7.122306089960938058e-01 -1.220801969077886184e+00 1.587064523325591381e+01
2.260531805376116976e-01 4.392518035821417477e-02 5.815205013240231091e-01 1.161218413419493167e+00 6.883364193271459541e-01 6.351549143229419103e-01 -8.978679014080119813e-01 1.568090384386942837e+01
2.020027313122115808e-01 3.505596421063290197e-02 6.787947829127379817e-01 1.132046175729951365e+00 6.934696255256060926e-01 7.257200354456820879e-01 -7.584714055322118176e-01 1.563638441006949265e+01
2.274635183255140358e-01 5.311491106858393096e-02 6.133475427039886130e-01 1.161112975228317357e+00 6.723233062355957745e-01 7.609192880294571859e-01 -8.123545997375565264e-01 1.555158482206883441e+01
2.409158289519560958e-01 5.789654396838577605e-02 5.800617567321961765e-01 1.144318026064740756e+00 6.820812187862430598e-01 6.011409996522087962e-01 -1.083144366425304428e+00 1.590291175300392013e+01
3.048568918964732477e-01 6.414772840420474020e-02 5.344123500124071668e-01 1.107182177877228391e+00 6.884722975732562311e-01 9.210736702209014748e-01 -8.685102614903448259e-01 1.579399259742487516e+01
2.699696400396841001e-01 5.889375157486929913e-02 5.432319096256293944e-01 1.134375768972767595e+00 6.870379347480594090e-01 7.029136406574615359e-01 -7.375503006751158441e-01 1.551532624314418207e+01
2.589875295470556726e-01 5.080435835094700148e-02 5.061619092285593036e-01 1.186288427928424483e+00 6.783909048155093435e-01 7.661525524576868751e-01 -9.035646954863704172e-01 1.565654318062670036e+01
2.519974530263379142e-01 6.817246955663616714e-02 6.458641489663875523e-01 1.119904149569431073e+00 6.848308612047553368e-01 7.727759826708487934e-01 -1.244460079385993012e+00 1.592053698305144138e+01
2.430293506435413642e-01 3.871402034082624399e-02 5.215096124789875276e-01 1.141259299035034314e+00 7.010898273727457219e-01 6.128564410508684501e-01 -1.025302408803778542e+00 1.569085970832551347e+01
1.943691436329716971e-01 3.784142232378087667e-02 5.777109441456125261e-01 1.187036158238627959e+00 7.024990742266136179e-01 3.775289153835224010e-01 -1.044705132558382710e+00 1.579339489874000080e+01
2.491739033844939111e-01 6.589799530738063571e-02 5.131464301058394906e-01 1.155495921883545218e+00 7.108297386262867334e-01 1.325369228674898592e-01 -1.094407255777484878e+00 1.603180276450544994e+01
2.575437332639366472e-01 5.827616431068562142e-02 5.047434209325518673e-01 1.173535020706289567e+00 6.793597441882909260e-01 4.765977456202586393e-01 -9.114970483246742639e-01 1.589408685694798962e+01
2.438958566139974860e-01 5.096566773645989229e-02 5.000720240388367710e-01 1.180701247958229283e+00 6.877090135476997546e-01 4.796973123275954376e-01 -1.071339754472917294e+00 1.582335834660969276e+01
2.376341677570627253e-01 6.658004173849882412e-02 6.149991805877824680e-01 1.199047181157154585e+00 6.472292068214794414e-01 7.668966644285950540e-01 -9.120242323441087873e-01 1.578008148859791149e+01
1.706216318387057118e-01 3.372600783915424838e-02 6.448064242564428561e-01 1.195709531722145780e+00 7.040763786484446340e-01 5.077796487111443380e-01 -1.230920867551060782e+00 1.587847460266251431e+01
2.331327455352250055e-01 6.350683291750809645e-02 6.087215351642316641e-01 1.154944082963564878e+00 6.734578993935596003e-01 4.267230177473916308e-01 -1.029625770917174776e+00 1.591957859356839755e+01
2.201558292555570173e-01 5.373361098196442753e-02 6.377397339485920691e-01 1.184199272462169272e+00 6.694562122671288140e-01 8.722427203102072202e-01 -9.592898267797804746e-01 1.558780507806944193e+01
2.016569613134727712e-01 4.028111885261591307e-02 6.006017262915319677e-01 1.197648882640536261e+00 6.797466687857197654e-01 5.332470137875220395e-01 -8.409519572407087029e-01 1.566291543095403327e+01
2.837484638615428434e-01 5.132699514329563950e-02 5.308031242797370819e-01 1.142074161752332007e+00 7.013468457500531272e-01 9.671067835634176157e-01 -1.013630351299941168e+00 1.558304315959594710e+01
2.841183955241201597e-01 6.859562087920215157e-02 5.124357269193655640e-01 1.168068597872134351e+00 6.721208603051213037e-01 7.258391884721215881e-01 -9.150442903311504228e-01 1.581153004692946773e+01
2.221101007966460594e-01 3.798757890944626237e-02 5.240159023837197561e-01 1.177890862488362167e+00 6.806119004635522440e-01 5.769553990454933112e-01 -8.782861373968879892e-01 1.556538696944063993e+01
1.753565626731074523e-01 3.732901494026516498e-02 6.807955880988701969e-01 1.192771001253321916e+00 6.906293286185315461e-01 5.355608257924634463e-01 -1.083471649104855716e+00 1.594055642887251345e+01
2.135676758570268507e-01 3.223909717456028418e-02 5.727853437781759149e-01 1.158837716859058453e+00 7.000737620147907680e-01 7.758044514564453875e-01 -1.136079358716831633e+00 1.565210852002765307e+01
1.931853298852916623e-01 4.612146306194987722e-02 7.340943136351624210e-01 1.181184828646977714e+00 6.808542532870827113e-01 8.981851998916121627e-01 -9.809309821619494052e-01 1.568468189540289970e+01
2.466738574952836716e-01 6.203224619920708061e-02 5.855203895161222860e-01 1.157567176805799125e+00 6.779616671462049826e-01 6.421429303292821578e-01 -1.130491432800227347e+00 1.587155153588044065e+01
2.127171804536430733e-01 4.566849604921469769e-02 5.938442258053820977e-01 1.190399963474816580e+00 6.803150340174136668e-01 6.152691124405674783e-01 -9.790989460510379772e-01 1.574195315209111712e+01
2.324055772060188985e-01 5.692360014472289814e-02 5.635753984914905201e-01 1.199321297856765778e+00 6.486840132760640643e-01 6.686193948435081857e-01 -7.108927147143558889e-01 1.550564060585880277e+01
1.975209144328303190e-01 5.319241149241349387e-02 6.751356280323205228e-01 1.191934648981934686e+00 6.722601762591946528e-01 5.866128984926209933e-01 -1.030139014588488777e+00 1.573918611865419415e+01
2.227203147456749133e-01 6.495040255577040622e-02 6.060269141707707030e-01 1.168917616013016803e+00 6.626330555124766430e-01 3.527568016737236967e-01 -7.388826626185168722e-01 1.566959207625761863e+01
2.419927354637850803e-01 5.872662863915067977e-02 5.690921516838586269e-01 1.196767286390493901e+00 6.507845622536390096e-01 7.008401778456370135e-01 -9.543044407138523422e-01 1.591136861830711702e+01
2.569208806653707766e-01 6.067958086051340738e-02 5.008680079832397158e-01 1.147735302513017253e+00 7.037814070149985834e-01 2.874231614127374379e-01 -1.127632384045046399e+00 1.603187416174083069e+01
2.200712845701261466e-01 5.556340107271835749e-02 6.470193516279409973e-01 1.162473498616446443e+00 6.799143630644668423e-01 7.160480883703939092e-01 -1.164725137586814840e+00 1.580785744030262485e+01
2.553798908783072585e-01 5.262971736180195592e-02 5.460685102649962541e-01 1.127550141319358934e+00 6.881422246161451595e-01 6.162737162243965283e-01 -1.034858352301700535e+00 1.588826534318068795e+01
