18:26:25 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof/mcmc_result/nwLH-Recovery/24/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
18:26:25 [ultranest] [INFO] Sampling 1600 live points from prior ...
18:26:59 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
18:26:59 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
18:26:59 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
18:26:59 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-40285.01, Lmax=-61.06
18:27:00 [ultranest] [DEBUG] iteration=4, ncalls=1605, regioncalls=200, ndraw=40, logz=-37413.21, remainder_fraction=100.0000%, Lmin=-36259.79, Lmax=-61.06
18:27:00 [ultranest] [DEBUG] iteration=9, ncalls=1610, regioncalls=400, ndraw=40, logz=-31655.14, remainder_fraction=100.0000%, Lmin=-31120.46, Lmax=-61.06
18:27:00 [ultranest] [DEBUG] iteration=14, ncalls=1615, regioncalls=600, ndraw=40, logz=-28707.47, remainder_fraction=100.0000%, Lmin=-27782.92, Lmax=-61.06
18:27:00 [ultranest] [DEBUG] iteration=19, ncalls=1620, regioncalls=800, ndraw=40, logz=-25322.53, remainder_fraction=100.0000%, Lmin=-24954.62, Lmax=-61.06
18:27:00 [ultranest] [DEBUG] iteration=24, ncalls=1625, regioncalls=1000, ndraw=40, logz=-24015.31, remainder_fraction=100.0000%, Lmin=-23855.29, Lmax=-61.06
18:27:00 [ultranest] [DEBUG] iteration=29, ncalls=1630, regioncalls=1200, ndraw=40, logz=-22096.63, remainder_fraction=100.0000%, Lmin=-21775.57, Lmax=-61.06
18:27:00 [ultranest] [DEBUG] iteration=34, ncalls=1635, regioncalls=1400, ndraw=40, logz=-21100.26, remainder_fraction=100.0000%, Lmin=-20884.61, Lmax=-61.06
18:27:00 [ultranest] [DEBUG] iteration=38, ncalls=1641, regioncalls=1640, ndraw=40, logz=-20468.75, remainder_fraction=100.0000%, Lmin=-19934.65, Lmax=-61.06
18:27:00 [ultranest] [DEBUG] iteration=42, ncalls=1646, regioncalls=1840, ndraw=40, logz=-18918.72, remainder_fraction=100.0000%, Lmin=-18741.66, Lmax=-61.06
18:27:01 [ultranest] [DEBUG] iteration=47, ncalls=1651, regioncalls=2040, ndraw=40, logz=-17783.89, remainder_fraction=100.0000%, Lmin=-17687.21, Lmax=-61.06
18:27:01 [ultranest] [DEBUG] iteration=52, ncalls=1656, regioncalls=2240, ndraw=40, logz=-16836.15, remainder_fraction=100.0000%, Lmin=-16748.31, Lmax=-61.06
