22:30:43 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/nwLH-Recovery/15/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
22:30:45 [ultranest] [INFO] Sampling 1600 live points from prior ...
22:32:35 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
22:32:35 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
22:32:35 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
22:32:36 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-65843.42, Lmax=-27.12
22:32:36 [ultranest] [DEBUG] iteration=2, ncalls=1603, regioncalls=120, ndraw=40, logz=-62731.80, remainder_fraction=100.0000%, Lmin=-53737.72, Lmax=-27.12
22:32:36 [ultranest] [DEBUG] iteration=5, ncalls=1606, regioncalls=240, ndraw=40, logz=-40931.14, remainder_fraction=100.0000%, Lmin=-39308.95, Lmax=-27.12
22:32:36 [ultranest] [DEBUG] iteration=9, ncalls=1610, regioncalls=400, ndraw=40, logz=-37010.22, remainder_fraction=100.0000%, Lmin=-36470.62, Lmax=-27.12
22:32:37 [ultranest] [DEBUG] iteration=12, ncalls=1613, regioncalls=520, ndraw=40, logz=-33867.93, remainder_fraction=100.0000%, Lmin=-32108.70, Lmax=-27.12
22:32:37 [ultranest] [DEBUG] iteration=15, ncalls=1616, regioncalls=640, ndraw=40, logz=-31799.49, remainder_fraction=100.0000%, Lmin=-31464.66, Lmax=-27.12
22:32:37 [ultranest] [DEBUG] iteration=18, ncalls=1619, regioncalls=760, ndraw=40, logz=-30049.25, remainder_fraction=100.0000%, Lmin=-29165.80, Lmax=-27.12
22:32:37 [ultranest] [DEBUG] iteration=21, ncalls=1622, regioncalls=880, ndraw=40, logz=-28197.59, remainder_fraction=100.0000%, Lmin=-28029.49, Lmax=-27.12
22:32:37 [ultranest] [DEBUG] iteration=23, ncalls=1624, regioncalls=960, ndraw=40, logz=-27263.09, remainder_fraction=100.0000%, Lmin=-27222.27, Lmax=-27.12
22:32:37 [ultranest] [DEBUG] iteration=26, ncalls=1627, regioncalls=1080, ndraw=40, logz=-26390.78, remainder_fraction=100.0000%, Lmin=-25903.89, Lmax=-27.12
22:32:37 [ultranest] [DEBUG] iteration=29, ncalls=1630, regioncalls=1200, ndraw=40, logz=-24835.04, remainder_fraction=100.0000%, Lmin=-23351.86, Lmax=-27.12
22:32:37 [ultranest] [DEBUG] iteration=31, ncalls=1632, regioncalls=1280, ndraw=40, logz=-22848.28, remainder_fraction=100.0000%, Lmin=-22544.86, Lmax=-27.12
22:32:38 [ultranest] [DEBUG] iteration=33, ncalls=1634, regioncalls=1360, ndraw=40, logz=-22014.78, remainder_fraction=100.0000%, Lmin=-21802.45, Lmax=-27.12
22:32:38 [ultranest] [DEBUG] iteration=34, ncalls=1635, regioncalls=1400, ndraw=40, logz=-21809.85, remainder_fraction=100.0000%, Lmin=-21652.26, Lmax=-27.12
22:32:38 [ultranest] [DEBUG] iteration=36, ncalls=1637, regioncalls=1480, ndraw=40, logz=-21288.56, remainder_fraction=100.0000%, Lmin=-21012.84, Lmax=-27.12
22:32:38 [ultranest] [DEBUG] iteration=38, ncalls=1639, regioncalls=1560, ndraw=40, logz=-20285.21, remainder_fraction=100.0000%, Lmin=-19700.00, Lmax=-27.12
22:32:38 [ultranest] [DEBUG] iteration=40, ncalls=1641, regioncalls=1640, ndraw=40, logz=-19621.30, remainder_fraction=100.0000%, Lmin=-19148.66, Lmax=-27.12
22:32:38 [ultranest] [DEBUG] iteration=42, ncalls=1643, regioncalls=1720, ndraw=40, logz=-17065.61, remainder_fraction=100.0000%, Lmin=-16588.28, Lmax=-27.12
22:32:38 [ultranest] [DEBUG] iteration=44, ncalls=1645, regioncalls=1800, ndraw=40, logz=-16486.04, remainder_fraction=100.0000%, Lmin=-16189.41, Lmax=-27.12
22:32:39 [ultranest] [DEBUG] iteration=47, ncalls=1648, regioncalls=1920, ndraw=40, logz=-15243.83, remainder_fraction=100.0000%, Lmin=-15047.83, Lmax=-27.12
22:32:39 [ultranest] [DEBUG] iteration=49, ncalls=1651, regioncalls=2040, ndraw=40, logz=-14579.29, remainder_fraction=100.0000%, Lmin=-13530.00, Lmax=-27.12
