09:29:35 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/nwLH-Recovery/10/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
09:29:36 [ultranest] [INFO] Sampling 1600 live points from prior ...
09:29:54 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
09:29:54 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
09:29:54 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
09:29:55 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-59229.84, Lmax=-56.89
09:29:55 [ultranest] [DEBUG] iteration=7, ncalls=1608, regioncalls=320, ndraw=40, logz=-22899.04, remainder_fraction=100.0000%, Lmin=-22088.39, Lmax=-56.89
09:29:55 [ultranest] [DEBUG] iteration=14, ncalls=1615, regioncalls=600, ndraw=40, logz=-16885.62, remainder_fraction=100.0000%, Lmin=-16700.55, Lmax=-56.89
09:29:55 [ultranest] [DEBUG] iteration=21, ncalls=1622, regioncalls=880, ndraw=40, logz=-14512.09, remainder_fraction=100.0000%, Lmin=-13992.40, Lmax=-56.89
09:29:55 [ultranest] [DEBUG] iteration=28, ncalls=1629, regioncalls=1160, ndraw=40, logz=-12015.07, remainder_fraction=100.0000%, Lmin=-11759.81, Lmax=-56.89
09:29:55 [ultranest] [DEBUG] iteration=35, ncalls=1636, regioncalls=1440, ndraw=40, logz=-9835.64, remainder_fraction=100.0000%, Lmin=-9697.09, Lmax=-56.89
09:29:55 [ultranest] [DEBUG] iteration=42, ncalls=1643, regioncalls=1720, ndraw=40, logz=-8507.08, remainder_fraction=100.0000%, Lmin=-8459.01, Lmax=-56.89
09:29:55 [ultranest] [DEBUG] iteration=49, ncalls=1650, regioncalls=2000, ndraw=40, logz=-7457.26, remainder_fraction=100.0000%, Lmin=-7233.06, Lmax=-56.89
09:29:56 [ultranest] [DEBUG] iteration=56, ncalls=1657, regioncalls=2280, ndraw=40, logz=-6662.22, remainder_fraction=100.0000%, Lmin=-6499.74, Lmax=-56.89
09:29:56 [ultranest] [DEBUG] iteration=63, ncalls=1664, regioncalls=2560, ndraw=40, logz=-5374.83, remainder_fraction=100.0000%, Lmin=-5224.95, Lmax=-56.89
09:29:56 [ultranest] [DEBUG] iteration=70, ncalls=1671, regioncalls=2840, ndraw=40, logz=-4748.12, remainder_fraction=100.0000%, Lmin=-4666.28, Lmax=-56.89
09:29:56 [ultranest] [DEBUG] iteration=77, ncalls=1679, regioncalls=3160, ndraw=40, logz=-4358.72, remainder_fraction=100.0000%, Lmin=-4351.25, Lmax=-56.89
09:29:56 [ultranest] [DEBUG] iteration=84, ncalls=1686, regioncalls=3440, ndraw=40, logz=-4051.75, remainder_fraction=100.0000%, Lmin=-4003.02, Lmax=-56.89
09:29:56 [ultranest] [DEBUG] iteration=91, ncalls=1694, regioncalls=3760, ndraw=40, logz=-3831.36, remainder_fraction=100.0000%, Lmin=-3819.11, Lmax=-56.89
09:29:56 [ultranest] [DEBUG] iteration=97, ncalls=1702, regioncalls=4080, ndraw=40, logz=-3561.49, remainder_fraction=100.0000%, Lmin=-3532.12, Lmax=-56.89
09:29:56 [ultranest] [DEBUG] iteration=104, ncalls=1709, regioncalls=4360, ndraw=40, logz=-3277.93, remainder_fraction=100.0000%, Lmin=-3257.40, Lmax=-56.89
09:29:56 [ultranest] [DEBUG] iteration=111, ncalls=1716, regioncalls=4640, ndraw=40, logz=-3133.62, remainder_fraction=100.0000%, Lmin=-3081.52, Lmax=-56.89
09:29:56 [ultranest] [DEBUG] iteration=118, ncalls=1723, regioncalls=4920, ndraw=40, logz=-2816.07, remainder_fraction=100.0000%, Lmin=-2638.73, Lmax=-56.89
09:29:57 [ultranest] [DEBUG] iteration=125, ncalls=1730, regioncalls=5200, ndraw=40, logz=-2542.73, remainder_fraction=100.0000%, Lmin=-2519.46, Lmax=-56.89
09:29:57 [ultranest] [DEBUG] iteration=132, ncalls=1737, regioncalls=5480, ndraw=40, logz=-2323.34, remainder_fraction=100.0000%, Lmin=-2315.79, Lmax=-56.89
09:29:57 [ultranest] [DEBUG] iteration=139, ncalls=1745, regioncalls=5800, ndraw=40, logz=-2278.78, remainder_fraction=100.0000%, Lmin=-2269.97, Lmax=-56.89
09:29:57 [ultranest] [DEBUG] iteration=146, ncalls=1752, regioncalls=6080, ndraw=40, logz=-2169.57, remainder_fraction=100.0000%, Lmin=-2148.00, Lmax=-56.89
09:29:57 [ultranest] [DEBUG] iteration=153, ncalls=1760, regioncalls=6400, ndraw=40, logz=-2112.52, remainder_fraction=100.0000%, Lmin=-2097.50, Lmax=-56.89
09:29:57 [ultranest] [DEBUG] iteration=160, ncalls=1768, regioncalls=6720, ndraw=40, logz=-2020.35, remainder_fraction=100.0000%, Lmin=-2008.76, Lmax=-56.89
09:29:57 [ultranest] [DEBUG] iteration=167, ncalls=1775, regioncalls=7000, ndraw=40, logz=-1923.42, remainder_fraction=100.0000%, Lmin=-1914.07, Lmax=-56.89
09:29:57 [ultranest] [DEBUG] iteration=174, ncalls=1782, regioncalls=7280, ndraw=40, logz=-1830.19, remainder_fraction=100.0000%, Lmin=-1816.26, Lmax=-56.89
09:29:57 [ultranest] [DEBUG] iteration=181, ncalls=1789, regioncalls=7560, ndraw=40, logz=-1757.03, remainder_fraction=100.0000%, Lmin=-1737.56, Lmax=-56.89
09:29:58 [ultranest] [DEBUG] iteration=187, ncalls=1797, regioncalls=7880, ndraw=40, logz=-1671.97, remainder_fraction=100.0000%, Lmin=-1651.00, Lmax=-56.89
09:29:58 [ultranest] [DEBUG] iteration=194, ncalls=1804, regioncalls=8160, ndraw=40, logz=-1623.52, remainder_fraction=100.0000%, Lmin=-1610.30, Lmax=-56.89
