Om Ob h ns s8 Mnu w scale_factor
4.137071362244615358e-01 4.458128248580187775e-02 5.671466648398032495e-01 8.675377111158835142e-01 8.168251945213449439e-01 1.845039425869615668e-01 -1.092043018631660090e+00 1.509581639192806257e+01
3.437563549242122485e-01 6.134238562531368205e-02 7.560118927603259875e-01 9.703520046207969596e-01 8.273624507318926291e-01 8.810946570737401284e-01 -1.123787925090863116e+00 1.518081790407245002e+01
3.401851371947679503e-01 4.923181350496814990e-02 5.467325899299749770e-01 1.062524330643072723e+00 7.642131806934931992e-01 6.668094013872332138e-01 -1.076522119741113448e+00 1.437849114870963518e+01
2.957369561681598702e-01 5.201338360277976691e-02 7.381067300521199082e-01 1.004109275330690165e+00 7.688874893176375069e-01 6.169823864990833240e-01 -1.220063019793497849e+00 1.446775028220085346e+01
3.134692827027730777e-01 6.415883247838732872e-02 6.723761728130240867e-01 1.074101457981100127e+00 7.337492854014727728e-01 5.445580916324170850e-01 -1.235704320945221424e+00 1.417480928677690244e+01
3.246126677615419620e-01 6.794260551842309925e-02 7.245350667023625624e-01 9.888636278824679549e-01 7.841016548633561456e-01 5.750396633435237437e-01 -1.087056900433039264e+00 1.455460501682498098e+01
2.950662623814506169e-01 6.906966900533498266e-02 6.722380985022774480e-01 1.187911782938108507e+00 8.147817987338167312e-01 8.068692898785512213e-01 -1.181177493139962786e+00 1.483134558814338533e+01
3.094780089518690547e-01 5.871240640069838590e-02 7.753081042118702415e-01 9.802060961121489280e-01 8.244588907415675294e-01 5.339593165548573994e-01 -1.059243341152198203e+00 1.477996656926887376e+01
4.470332291861731644e-01 5.139894324745004905e-02 6.112143035310129147e-01 8.402048471962113574e-01 8.199638627266556679e-01 6.374924506410888370e-01 -9.385956851539498658e-01 1.490986621964681191e+01
3.383373274102913220e-01 3.678215568671727720e-02 7.574154104505925744e-01 8.742551837250382984e-01 8.123168285094648500e-01 9.379825289682681699e-01 -9.020351181094694581e-01 1.452158390748155270e+01
2.878267583256127748e-01 3.164379794107361615e-02 5.257723016196492738e-01 1.195263185068467848e+00 8.312725837336175649e-01 7.263006435906658176e-01 -1.263993069987547235e+00 1.479218693462684442e+01
2.923226935144082050e-01 3.457965727984256554e-02 6.795140999141076055e-01 1.045430818839312659e+00 7.859827018459354386e-01 1.140457339545609128e-01 -1.101422009428598026e+00 1.350839861748457693e+01
3.378672610601739512e-01 4.904542834718293026e-02 6.089171519698154400e-01 9.803363721025014632e-01 7.961548574460439731e-01 1.001315889890569411e-01 -1.067364763385765247e+00 1.454124107499829321e+01
