weight logl Om Ob h ns s8 Mnu w scale_factor
0.000000000000000000e+00 -3.610084993690315605e+04 1.962995389248153311e-01 4.709440221652133607e-01 1.253361440549618511e-01 7.990201216822778729e-02 4.174966037427780829e-01 4.767526646362394427e-01 6.373554026711178988e-01 2.350394485335919326e-01
0.000000000000000000e+00 -3.436509743380826694e+04 1.061995072777632831e-01 6.087139424126231102e-01 7.624273152398917119e-01 6.146717208554336453e-01 1.301002104476728372e-01 8.048560125257409048e-01 1.449639788904346638e-01 2.318676895505168423e-01
0.000000000000000000e+00 -3.363758209270003863e+04 1.251206017829950001e-01 8.740364230478696594e-01 1.808905355922130198e-02 9.342806512766301807e-01 1.613079524695993916e-01 9.966019353270828551e-01 8.713314372646041583e-02 2.142824301295437328e-01
0.000000000000000000e+00 -3.008046852522142945e+04 1.632291928459927988e-01 6.411959336330190773e-01 5.190210767443681483e-01 5.229628968279653733e-01 3.988436157926611436e-01 7.975327241197350814e-01 5.527404449524798702e-01 2.040370837030811568e-01
0.000000000000000000e+00 -2.420298048226755782e+04 2.677006594872478606e-01 7.146773391998478830e-01 7.061242476123970047e-01 1.639489741055187855e-01 4.932737850350366049e-02 8.656467494426284270e-01 5.816433035505267357e-01 2.255048854204241282e-01
0.000000000000000000e+00 -2.409901328738200755e+04 1.629172263694823597e-01 1.304960081044362896e-01 5.489053549931146581e-01 7.573003539385481098e-02 7.835890014268184212e-01 4.237042227048322118e-01 2.642595445778012087e-01 2.095272590174707128e-01
0.000000000000000000e+00 -2.020697065419258797e+04 1.665526286895920860e-01 9.344965512932260632e-01 8.859679617078567437e-01 8.342872612274033761e-01 8.599069938923603607e-01 4.489484251576283391e-01 2.980272659604891183e-01 1.912718443725448525e-01
0.000000000000000000e+00 -1.990018772152075690e+04 3.444708189602143644e-01 9.985104686691540499e-01 2.201411721719173098e-01 7.074332645320692281e-01 4.940005860613635447e-01 5.917625068125276222e-02 3.431835324893720562e-01 1.960869315994864248e-01
0.000000000000000000e+00 -1.983472994439589820e+04 4.050635108822691066e-01 3.768635773795815380e-01 1.358521311921832009e-01 9.836947615589120009e-02 4.167207346967802817e-01 1.049870304977049695e-01 6.071695238481962242e-01 2.220484299014604535e-01
0.000000000000000000e+00 -1.847983047856402118e+04 3.590797318257255011e-02 4.271239393875628787e-01 4.735988896814653515e-01 3.095736864874807370e-01 9.856411865418871487e-01 8.931582637392665447e-02 7.684215730770724839e-01 2.093803720189815198e-01
0.000000000000000000e+00 -1.447041966709530607e+04 3.087941419678890131e-01 7.053529655449978231e-01 8.137142928196162694e-01 1.750332187243970328e-01 5.051136386131166445e-01 5.804387140152702518e-01 2.991876997025127993e-01 1.952592713603094055e-01
0.000000000000000000e+00 -1.422346636959036186e+04 1.872594360290278370e-01 1.205326845455981788e-01 6.761396406184385643e-01 7.836737643481763715e-01 8.187254694850447656e-01 3.217672713427757181e-01 3.247111402524190948e-01 1.847454067083919016e-01
0.000000000000000000e+00 -1.411411835987052837e+04 1.423197208951549886e-01 7.893768801829028625e-01 8.928569191277744288e-01 4.813090806659786614e-01 3.199827251398416061e-01 9.977710172009267575e-01 1.354290797895397747e-01 2.384796056468548864e-01
0.000000000000000000e+00 -1.298943489116818091e+04 4.558313790763978135e-01 7.216958585408657090e-01 8.297664803705946390e-01 4.884682855390872769e-01 2.069520913799474116e-01 3.489007548814515580e-01 8.413888311898179984e-01 2.063142618069450096e-01
0.000000000000000000e+00 -1.283695139392343481e+04 4.327741889741498760e-03 2.967901202418659068e-01 1.078741840932820883e-01 8.312775267037122440e-01 6.015977454883489894e-01 2.354910462964416862e-01 8.838200223170885605e-01 2.309039173941178635e-01
0.000000000000000000e+00 -1.261947822671809081e+04 4.255769683627363964e-01 9.829844772383765639e-01 7.589958278841304473e-01 4.205993782951010784e-01 8.880475358236611383e-01 8.403453241644436300e-01 2.330456778073535240e-01 1.912093284667160109e-01
0.000000000000000000e+00 -1.212788674578269820e+04 4.624383606070099351e-01 9.448018562142084242e-01 7.434960853128647074e-01 6.405192180248636680e-01 4.491532935470815557e-01 8.760999510606405360e-01 5.760491657936949172e-01 2.100814561234780609e-01
0.000000000000000000e+00 -1.154400885864552401e+04 2.717699912058203493e-01 3.831480031132932229e-01 7.150825436598978735e-01 3.960940902463893076e-01 5.307705004156153539e-01 1.041945796000494084e-01 8.367683651609159057e-01 2.257094953453686603e-01
0.000000000000000000e+00 -1.112610851305635333e+04 5.366233247062768275e-02 3.069550522388245772e-01 9.438696862196349624e-02 4.317653944949555456e-01 2.874604385229173609e-02 9.068840692969103445e-01 5.752608651478510193e-01 2.065514370331975602e-01
0.000000000000000000e+00 -1.111907297652234047e+04 5.570969804943767256e-01 6.034569933630146155e-01 1.553004983460657407e-01 1.636291428176387397e-01 1.546955790528058428e-01 5.381545026882460503e-01 1.650430763919331634e-01 2.284262661228730895e-01
0.000000000000000000e+00 -1.097081449058502039e+04 1.916600561898857968e-01 9.000499449988476064e-01 2.777613821828112117e-01 8.616731412879243823e-01 8.139833297015400815e-01 8.596324541595410373e-01 3.910517740212399174e-01 2.123137717376495370e-01
0.000000000000000000e+00 -1.076933904829518906e+04 1.949776913611329654e-01 6.809128523649016218e-01 3.807383983359843294e-01 6.808681794081183902e-02 7.705319292937107267e-01 4.242615424438261895e-01 2.962653896718714375e-01 2.332203007267746875e-01
0.000000000000000000e+00 -9.456840003988585522e+03 4.086942805042985682e-01 3.135655266858392576e-01 8.680575429835705181e-01 3.866754373703952252e-01 3.803376947835074295e-01 6.195005698653452963e-01 5.457237873017303231e-01 2.232994726492241178e-01
0.000000000000000000e+00 -9.381711594171865727e+03 4.897327319976413351e-01 4.508311515565905925e-01 4.221073679446750715e-01 5.462075702226664164e-01 1.257386452031538093e-01 4.502388173196554266e-01 2.181546888671606066e-01 2.297622620410134653e-01
0.000000000000000000e+00 -9.285008858355988195e+03 1.876575371064881370e-01 8.913786485054304709e-01 1.309126144981804796e-01 4.375424738318680618e-01 9.810190156869539324e-01 5.011642470354771284e-01 2.020599074643053550e-01 2.175295004788927455e-01
0.000000000000000000e+00 -9.009170601238462041e+03 2.640816370281753311e-01 8.800766586959174465e-01 2.545642664781901932e-01 4.506544444684821293e-01 6.238284870169408247e-02 7.910675460738013642e-01 8.322526298257109101e-01 2.023698173062776773e-01
0.000000000000000000e+00 -8.556067080518245348e+03 5.136791566912468632e-01 4.015492785257980257e-01 6.419649309422080785e-01 6.461124102003078518e-01 5.260889968938660122e-01 5.200631883763096042e-01 2.699678844054809179e-01 1.902701829033578429e-01
0.000000000000000000e+00 -7.911083695570129748e+03 5.991605145076901451e-01 6.595985978023372054e-01 1.288837919680820843e-01 8.620104987475334379e-01 3.906716808913197614e-01 9.296045019528800246e-01 9.334088486664615658e-02 2.063433131372017781e-01
0.000000000000000000e+00 -7.516311169619513748e+03 5.211221384191783157e-01 1.097119358102993658e-02 2.948979648328829972e-01 8.337801646656861632e-02 3.663339481769001260e-02 9.160377469991455301e-01 2.576018322433045737e-01 2.288057598267023707e-01
0.000000000000000000e+00 -7.487179476004502249e+03 1.905921566994440708e-01 3.924817876541708550e-02 9.639164364954746489e-01 4.512233439057256046e-02 3.647195661461855032e-01 2.367028423345557409e-01 7.035308241918384331e-01 2.453229606238431781e-01
