18:26:25 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof/mcmc_result/nwLH-Recovery/4/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
18:26:25 [ultranest] [INFO] Sampling 1600 live points from prior ...
18:26:55 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
18:26:55 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
18:26:55 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
18:26:56 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-44712.45, Lmax=-184.02
18:26:56 [ultranest] [DEBUG] iteration=4, ncalls=1605, regioncalls=200, ndraw=40, logz=-42623.61, remainder_fraction=100.0000%, Lmin=-41170.99, Lmax=-184.02
18:26:56 [ultranest] [DEBUG] iteration=8, ncalls=1609, regioncalls=360, ndraw=40, logz=-37429.15, remainder_fraction=100.0000%, Lmin=-37375.61, Lmax=-184.02
18:26:56 [ultranest] [DEBUG] iteration=12, ncalls=1613, regioncalls=520, ndraw=40, logz=-33959.33, remainder_fraction=100.0000%, Lmin=-33929.77, Lmax=-184.02
18:26:56 [ultranest] [DEBUG] iteration=16, ncalls=1617, regioncalls=680, ndraw=40, logz=-31188.10, remainder_fraction=100.0000%, Lmin=-30642.58, Lmax=-184.02
18:26:56 [ultranest] [DEBUG] iteration=20, ncalls=1621, regioncalls=840, ndraw=40, logz=-27934.46, remainder_fraction=100.0000%, Lmin=-27409.90, Lmax=-184.02
18:26:56 [ultranest] [DEBUG] iteration=24, ncalls=1625, regioncalls=1000, ndraw=40, logz=-26932.47, remainder_fraction=100.0000%, Lmin=-26599.77, Lmax=-184.02
18:26:56 [ultranest] [DEBUG] iteration=28, ncalls=1629, regioncalls=1160, ndraw=40, logz=-26350.40, remainder_fraction=100.0000%, Lmin=-25758.47, Lmax=-184.02
18:26:57 [ultranest] [DEBUG] iteration=32, ncalls=1633, regioncalls=1320, ndraw=40, logz=-24421.66, remainder_fraction=100.0000%, Lmin=-24230.47, Lmax=-184.02
18:26:57 [ultranest] [DEBUG] iteration=36, ncalls=1637, regioncalls=1480, ndraw=40, logz=-24083.57, remainder_fraction=100.0000%, Lmin=-23906.17, Lmax=-184.02
18:26:57 [ultranest] [DEBUG] iteration=39, ncalls=1641, regioncalls=1640, ndraw=40, logz=-23592.88, remainder_fraction=100.0000%, Lmin=-23463.90, Lmax=-30.85
18:26:57 [ultranest] [DEBUG] iteration=43, ncalls=1646, regioncalls=1840, ndraw=40, logz=-22336.09, remainder_fraction=100.0000%, Lmin=-21615.95, Lmax=-30.85
18:26:57 [ultranest] [DEBUG] iteration=46, ncalls=1649, regioncalls=1960, ndraw=40, logz=-20933.24, remainder_fraction=100.0000%, Lmin=-20477.96, Lmax=-30.85
18:26:57 [ultranest] [DEBUG] iteration=49, ncalls=1652, regioncalls=2080, ndraw=40, logz=-20294.67, remainder_fraction=100.0000%, Lmin=-20230.04, Lmax=-30.85
18:26:57 [ultranest] [DEBUG] iteration=52, ncalls=1655, regioncalls=2200, ndraw=40, logz=-19715.79, remainder_fraction=100.0000%, Lmin=-19625.16, Lmax=-30.85
18:26:57 [ultranest] [DEBUG] iteration=57, ncalls=1660, regioncalls=2400, ndraw=40, logz=-19029.20, remainder_fraction=100.0000%, Lmin=-19008.17, Lmax=-30.85
18:26:57 [ultranest] [DEBUG] iteration=62, ncalls=1665, regioncalls=2600, ndraw=40, logz=-17981.15, remainder_fraction=100.0000%, Lmin=-17966.92, Lmax=-30.85
18:26:58 [ultranest] [DEBUG] iteration=67, ncalls=1670, regioncalls=2800, ndraw=40, logz=-17779.70, remainder_fraction=100.0000%, Lmin=-17729.97, Lmax=-30.85
18:26:58 [ultranest] [DEBUG] iteration=71, ncalls=1675, regioncalls=3000, ndraw=40, logz=-17386.26, remainder_fraction=100.0000%, Lmin=-17319.19, Lmax=-30.85
18:26:58 [ultranest] [DEBUG] iteration=76, ncalls=1680, regioncalls=3200, ndraw=40, logz=-16594.37, remainder_fraction=100.0000%, Lmin=-16426.27, Lmax=-30.85
18:26:58 [ultranest] [DEBUG] iteration=81, ncalls=1685, regioncalls=3400, ndraw=40, logz=-16223.95, remainder_fraction=100.0000%, Lmin=-16177.12, Lmax=-30.85
18:26:58 [ultranest] [DEBUG] iteration=86, ncalls=1690, regioncalls=3600, ndraw=40, logz=-15632.11, remainder_fraction=100.0000%, Lmin=-15599.39, Lmax=-30.85
18:26:58 [ultranest] [DEBUG] iteration=91, ncalls=1695, regioncalls=3800, ndraw=40, logz=-15328.88, remainder_fraction=100.0000%, Lmin=-15305.81, Lmax=-30.85
18:26:58 [ultranest] [DEBUG] iteration=97, ncalls=1701, regioncalls=4040, ndraw=40, logz=-14964.02, remainder_fraction=100.0000%, Lmin=-14653.10, Lmax=-30.85
18:26:58 [ultranest] [DEBUG] iteration=102, ncalls=1707, regioncalls=4280, ndraw=40, logz=-13636.14, remainder_fraction=100.0000%, Lmin=-13610.87, Lmax=-30.85
18:26:58 [ultranest] [DEBUG] iteration=108, ncalls=1713, regioncalls=4520, ndraw=40, logz=-13338.07, remainder_fraction=100.0000%, Lmin=-13316.70, Lmax=-30.85
18:26:59 [ultranest] [DEBUG] iteration=113, ncalls=1720, regioncalls=4800, ndraw=40, logz=-13131.62, remainder_fraction=100.0000%, Lmin=-13034.98, Lmax=-30.85
18:26:59 [ultranest] [DEBUG] iteration=118, ncalls=1725, regioncalls=5000, ndraw=40, logz=-12826.25, remainder_fraction=100.0000%, Lmin=-12665.09, Lmax=-30.85
18:26:59 [ultranest] [DEBUG] iteration=123, ncalls=1730, regioncalls=5200, ndraw=40, logz=-12472.35, remainder_fraction=100.0000%, Lmin=-12433.46, Lmax=-30.85
18:26:59 [ultranest] [DEBUG] iteration=128, ncalls=1735, regioncalls=5400, ndraw=40, logz=-12122.41, remainder_fraction=100.0000%, Lmin=-12021.70, Lmax=-30.85
18:26:59 [ultranest] [DEBUG] iteration=133, ncalls=1740, regioncalls=5600, ndraw=40, logz=-11537.92, remainder_fraction=100.0000%, Lmin=-11516.64, Lmax=-30.85
18:26:59 [ultranest] [DEBUG] iteration=138, ncalls=1745, regioncalls=5800, ndraw=40, logz=-11167.14, remainder_fraction=100.0000%, Lmin=-11138.14, Lmax=-30.85
18:26:59 [ultranest] [DEBUG] iteration=142, ncalls=1750, regioncalls=6000, ndraw=40, logz=-10951.63, remainder_fraction=100.0000%, Lmin=-10924.15, Lmax=-30.85
18:26:59 [ultranest] [DEBUG] iteration=146, ncalls=1756, regioncalls=6240, ndraw=40, logz=-10898.57, remainder_fraction=100.0000%, Lmin=-10886.03, Lmax=-30.85
18:27:00 [ultranest] [DEBUG] iteration=150, ncalls=1761, regioncalls=6440, ndraw=40, logz=-10607.77, remainder_fraction=100.0000%, Lmin=-10577.16, Lmax=-30.85
18:27:00 [ultranest] [DEBUG] iteration=155, ncalls=1766, regioncalls=6640, ndraw=40, logz=-10198.59, remainder_fraction=100.0000%, Lmin=-10083.13, Lmax=-30.85
18:27:00 [ultranest] [DEBUG] iteration=159, ncalls=1771, regioncalls=6840, ndraw=40, logz=-9859.76, remainder_fraction=100.0000%, Lmin=-9835.44, Lmax=-30.85
18:27:00 [ultranest] [DEBUG] iteration=160, ncalls=1772, regioncalls=6880, ndraw=40, logz=-9842.92, remainder_fraction=100.0000%, Lmin=-9795.89, Lmax=-30.85
18:27:00 [ultranest] [DEBUG] iteration=165, ncalls=1777, regioncalls=7080, ndraw=40, logz=-9390.41, remainder_fraction=100.0000%, Lmin=-9352.71, Lmax=-30.85
18:27:00 [ultranest] [DEBUG] iteration=167, ncalls=1780, regioncalls=7200, ndraw=40, logz=-9220.31, remainder_fraction=100.0000%, Lmin=-9194.24, Lmax=-30.85
18:27:00 [ultranest] [DEBUG] iteration=171, ncalls=1784, regioncalls=7360, ndraw=40, logz=-8969.34, remainder_fraction=100.0000%, Lmin=-8953.27, Lmax=-30.85
18:27:00 [ultranest] [DEBUG] iteration=176, ncalls=1789, regioncalls=7560, ndraw=40, logz=-8749.33, remainder_fraction=100.0000%, Lmin=-8646.67, Lmax=-30.85
18:27:00 [ultranest] [DEBUG] iteration=181, ncalls=1794, regioncalls=7760, ndraw=40, logz=-8479.89, remainder_fraction=100.0000%, Lmin=-8343.61, Lmax=-30.85
18:27:00 [ultranest] [DEBUG] iteration=186, ncalls=1799, regioncalls=7960, ndraw=40, logz=-8135.19, remainder_fraction=100.0000%, Lmin=-7928.57, Lmax=-30.85
18:27:01 [ultranest] [DEBUG] iteration=190, ncalls=1805, regioncalls=8200, ndraw=40, logz=-7808.58, remainder_fraction=100.0000%, Lmin=-7674.77, Lmax=-30.85
18:27:01 [ultranest] [DEBUG] iteration=194, ncalls=1810, regioncalls=8400, ndraw=40, logz=-7436.32, remainder_fraction=100.0000%, Lmin=-7404.13, Lmax=-30.85
18:27:01 [ultranest] [DEBUG] iteration=198, ncalls=1815, regioncalls=8600, ndraw=40, logz=-7269.81, remainder_fraction=100.0000%, Lmin=-7042.48, Lmax=-30.85
18:27:01 [ultranest] [DEBUG] iteration=201, ncalls=1820, regioncalls=8800, ndraw=40, logz=-7026.64, remainder_fraction=100.0000%, Lmin=-7014.91, Lmax=-30.85
18:27:01 [ultranest] [DEBUG] iteration=206, ncalls=1825, regioncalls=9000, ndraw=40, logz=-6926.25, remainder_fraction=100.0000%, Lmin=-6833.93, Lmax=-30.85
18:27:01 [ultranest] [DEBUG] iteration=211, ncalls=1830, regioncalls=9200, ndraw=40, logz=-6699.57, remainder_fraction=100.0000%, Lmin=-6673.32, Lmax=-30.85
18:27:01 [ultranest] [DEBUG] iteration=216, ncalls=1835, regioncalls=9400, ndraw=40, logz=-6496.46, remainder_fraction=100.0000%, Lmin=-6412.45, Lmax=-30.85
18:27:01 [ultranest] [DEBUG] iteration=221, ncalls=1840, regioncalls=9600, ndraw=40, logz=-6374.68, remainder_fraction=100.0000%, Lmin=-6349.30, Lmax=-30.85
18:27:01 [ultranest] [DEBUG] iteration=225, ncalls=1845, regioncalls=9800, ndraw=40, logz=-6324.31, remainder_fraction=100.0000%, Lmin=-6297.85, Lmax=-30.85
18:27:02 [ultranest] [DEBUG] iteration=228, ncalls=1849, regioncalls=9960, ndraw=40, logz=-6275.94, remainder_fraction=100.0000%, Lmin=-6250.96, Lmax=-30.85
18:27:02 [ultranest] [DEBUG] iteration=232, ncalls=1853, regioncalls=10120, ndraw=40, logz=-6140.64, remainder_fraction=100.0000%, Lmin=-6118.52, Lmax=-30.85
18:27:02 [ultranest] [DEBUG] iteration=235, ncalls=1857, regioncalls=10280, ndraw=40, logz=-5856.56, remainder_fraction=100.0000%, Lmin=-5792.45, Lmax=-30.85
18:27:02 [ultranest] [DEBUG] iteration=238, ncalls=1861, regioncalls=10440, ndraw=40, logz=-5683.06, remainder_fraction=100.0000%, Lmin=-5659.23, Lmax=-30.85
18:27:02 [ultranest] [DEBUG] iteration=242, ncalls=1867, regioncalls=10680, ndraw=40, logz=-5596.29, remainder_fraction=100.0000%, Lmin=-5556.78, Lmax=-30.85
18:27:02 [ultranest] [DEBUG] iteration=245, ncalls=1871, regioncalls=10840, ndraw=40, logz=-5535.46, remainder_fraction=100.0000%, Lmin=-5482.68, Lmax=-30.85
