Om Ob h ns s8 Mnu w scale_factor
4.048943871477028722e-01 6.877803919670277821e-02 7.280327666443675572e-01 8.393010124509049374e-01 8.019938409678885050e-01 4.953028377775464675e-02 -1.013727857341255589e+00 1.522151524353573571e+01
2.624986503972630558e-01 4.616876827609732448e-02 7.073053412953824726e-01 1.034701054116674790e+00 8.295527995170191016e-01 3.170215855120224191e-01 -1.256599254057463977e+00 1.445766793172289510e+01
2.950444947737528301e-01 4.036774050279572090e-02 7.206242335975769908e-01 9.936473787929107626e-01 7.984614668288336770e-01 3.962457356417199428e-01 -1.113764170571303280e+00 1.472088309136027107e+01
3.135869483988552586e-01 6.233750891102086966e-02 5.398128049145942686e-01 1.153685454033770874e+00 7.822466615976423343e-01 1.406459475939306203e-01 -1.292437509732957679e+00 1.546768954521459172e+01
3.987546352459147014e-01 5.686937036693258396e-02 6.179570222277595004e-01 9.735455265217702880e-01 8.405269164773676582e-01 4.967071444925000301e-01 -8.681303760027607730e-01 1.518130680148106393e+01
4.157491489601998769e-01 4.301403996840433286e-02 6.242329176330625451e-01 8.621160759548088803e-01 8.493354169072826476e-01 4.563344673521442241e-01 -1.103618093511125720e+00 1.558161238463269171e+01
3.348327459406189588e-01 5.975847789251205466e-02 7.417196022678999023e-01 9.843184476497638391e-01 7.682262617608743849e-01 3.977510911337617250e-01 -1.174827491948196245e+00 1.572799997965811336e+01
2.541964558244951267e-01 6.056402200232352540e-02 7.784100474975956807e-01 1.125684479657697024e+00 7.115592982531425692e-01 3.576722150559236146e-02 -1.132146697264897917e+00 1.571326824467707794e+01
3.762861390995447808e-01 5.498212440018700187e-02 7.411233804636030431e-01 9.695373454405675773e-01 8.067632701678475460e-01 8.382865705936373146e-01 -8.259653767016890136e-01 1.538997525856606607e+01
4.616286339032202868e-01 3.660694434495574690e-02 5.071659665676874207e-01 8.353603336473414132e-01 8.397971119197915613e-01 8.991516667528531848e-02 -1.218333073676877154e+00 1.459667395133129553e+01
3.329434538796153253e-01 6.255383552172075201e-02 6.500438102560053277e-01 1.039247708838889839e+00 7.426059236027340305e-01 4.142516980275983696e-01 -1.069533563324096104e+00 1.469735695753000826e+01
2.877081403255536962e-01 6.269409611071166677e-02 8.149248903413657263e-01 1.037122198308161547e+00 7.624009301265639582e-01 6.360107329214731431e-01 -1.222492605676570365e+00 1.485089254884038645e+01
3.427420506332395367e-01 5.473162886345698391e-02 6.633487244900913016e-01 9.386908335621778621e-01 7.771275728928070947e-01 3.758826095083234176e-02 -7.195490605746764912e-01 1.563341275613815462e+01
