Om Ob h ns s8 Mnu w scale_factor
2.829723997325344076e-01 5.111367156900620268e-02 8.062744036755316035e-01 9.863752649674465411e-01 7.973281770178962669e-01 4.378875480723490310e-01 -8.872829780878936923e-01 1.458143820074184127e+01
2.870062540270768014e-01 5.066914377330766772e-02 8.483832841782377177e-01 9.395359526518658466e-01 7.969554964125684648e-01 3.580326900165157755e-01 -9.011392697684839082e-01 1.463737880698031901e+01
4.099890635014076246e-01 6.862754544629942610e-02 5.554527018859209964e-01 9.937113550271974294e-01 7.845439055081961932e-01 6.013192725288499796e-01 -1.029349107858314127e+00 1.474873972173585379e+01
4.423856292581096472e-01 6.143601076478400619e-02 5.754043551442364901e-01 8.821873189155948758e-01 8.481385373430495589e-01 2.748211391752739541e-01 -7.454302272997344048e-01 1.476550794812314393e+01
4.284804616285290413e-01 6.595559880716372891e-02 5.999513878526712141e-01 8.548523642947276624e-01 8.443149827380029837e-01 1.476244345215992348e-01 -1.099553298901806642e+00 1.493871616044213013e+01
3.028106660443729004e-01 4.205734348903010511e-02 8.705153301477138728e-01 8.753295347171512475e-01 8.331134120156026279e-01 6.573458582390303562e-01 -1.051728710903902186e+00 1.473020503973122608e+01
3.736434026190560420e-01 4.218509891835642289e-02 5.314467320274210982e-01 9.692636800514375928e-01 8.361987102356049917e-01 1.056209492794956684e-01 -8.778690537389532977e-01 1.485573821657273896e+01
2.910958397930481500e-01 3.999389440398581907e-02 6.860999436398743656e-01 9.802553763403881737e-01 8.207031389852383896e-01 1.049345577056992052e-01 -8.402667994406427532e-01 1.466864206305661611e+01
3.485292007769037470e-01 6.581569385080329737e-02 8.137799031732786403e-01 8.669347888357485932e-01 8.220558345127911837e-01 3.654774638630033934e-01 -1.013244761287380058e+00 1.489815787281391302e+01
3.196592648527319946e-01 3.391281600114245259e-02 6.384119924779048105e-01 9.614819806656167422e-01 8.344514486172377454e-01 2.123387912486868201e-01 -7.506996292674773530e-01 1.470270491595520035e+01
4.110018989105438392e-01 5.969865581079790429e-02 6.087704363871626612e-01 8.996869548548324103e-01 8.414690890461468120e-01 5.097200696327205405e-01 -9.618325476596443213e-01 1.474964377514948133e+01
4.501559202006434335e-01 4.996316568475663022e-02 5.182328877065176531e-01 9.244269856328918289e-01 8.372505105547278781e-01 6.024359832156681582e-01 -9.923555425001202579e-01 1.472412157012553457e+01
3.289018171996670459e-01 3.678528503605586752e-02 6.058237548082366919e-01 9.613218170341919500e-01 8.549538778542087325e-01 9.370353946557141711e-02 -9.179625058053617614e-01 1.473844194276957253e+01
4.101860055903475688e-01 4.568717327974390618e-02 5.824152986266633025e-01 8.651690263112800094e-01 8.530170974124491323e-01 2.212160636000901071e-01 -1.133024868988667055e+00 1.490227931725676136e+01
3.366285744231397037e-01 4.562810885669772720e-02 6.746487003851888709e-01 9.734825356658478590e-01 7.974498236856073508e-01 7.987405343642997035e-01 -1.024967112425829496e+00 1.474789240571656634e+01
4.164674911707549887e-01 5.789382792022260138e-02 5.993973852565122051e-01 8.808182523692141830e-01 8.581004516854217057e-01 4.092804587116102844e-01 -1.244366027041641454e+00 1.472458330214358213e+01
3.148224935598785690e-01 3.611609846154260894e-02 8.337726868085790777e-01 8.644269966308761877e-01 8.479361602948494170e-01 9.024495505962678576e-01 -1.277011954185304443e+00 1.480131152971248731e+01
