weight logl Om Ob h ns s8 Mnu w scale_factor
0.000000000000000000e+00 -4.679119979704259458e+04 1.077802274109800340e-01 5.131876609897214475e-02 7.030174382305397485e-01 1.021060958950710473e+00 6.866065215353694962e-01 9.953853972171013975e-01 -1.114547884323759286e+00 2.203299475370102911e+01
0.000000000000000000e+00 -4.228426375938587444e+04 1.031447260949694411e-01 6.508509323301990557e-02 8.497653169546204310e-01 9.198689097728296460e-01 8.156347543222788321e-01 3.199635689306014052e-01 -7.995301768454730063e-01 1.970983266971354553e+01
0.000000000000000000e+00 -3.585829139185093663e+04 1.614792647341601883e-01 6.468108957710649864e-02 8.086711192873843324e-01 1.068620805932759765e+00 8.443925418254552007e-01 8.626779448104333614e-01 -8.705618502536849324e-01 1.981660162400826763e+01
0.000000000000000000e+00 -2.231544404683567700e+04 1.379280594709340058e-01 3.757817962397051736e-02 6.509398971299122927e-01 8.371129380202596559e-01 8.731377200665884075e-01 7.285577327222693134e-01 -1.113834921755438412e+00 2.480596455685821766e+01
0.000000000000000000e+00 -1.996063149110901213e+04 1.754247906779056176e-01 4.655393433957165372e-02 7.053901023678464943e-01 1.171521934394985198e+00 8.809237770055644567e-01 9.487967715606153707e-01 -9.879198488652412014e-01 2.151668823657830742e+01
0.000000000000000000e+00 -1.775732115202654677e+04 1.372298900493409135e-01 5.394924422740766945e-02 5.618198048943174872e-01 1.036366588760855967e+00 7.401056025768883995e-01 1.550406504393310181e-01 -9.043410404772161959e-01 2.598835256785260128e+01
0.000000000000000000e+00 -1.519321990175569590e+04 1.708266892085066324e-01 4.362918533068318311e-02 5.114981202519952586e-01 8.047358404414017841e-01 9.256700143182250429e-01 2.256627937459039224e-01 -1.034947851740407820e+00 1.808255806742788963e+01
0.000000000000000000e+00 -1.419440119970063279e+04 2.186851614190506998e-01 3.949734080827466132e-02 5.892017885086822115e-01 9.925974126658075880e-01 7.829287161801392614e-01 7.047811702555420998e-01 -8.108237835982609054e-01 2.390235106645297591e+01
0.000000000000000000e+00 -1.233430314356183044e+04 1.202744651376925350e-01 6.633097266555507132e-02 7.992813749467635454e-01 9.225267725564784138e-01 7.390222136114708018e-01 8.719692993314897000e-01 -1.048113213234189711e+00 2.767269813376331911e+01
0.000000000000000000e+00 -1.170452226715302641e+04 2.493948799162365726e-01 5.075697360608506792e-02 8.847759537402561936e-01 1.048917625640088058e+00 7.781490096982793814e-01 6.687856585162683665e-01 -1.166853059671568715e+00 2.098004206278211115e+01
0.000000000000000000e+00 -1.071817540212652239e+04 1.712085328367590198e-01 3.806897114416084305e-02 6.562161735726683709e-01 1.195010560154180279e+00 8.894140925357499894e-01 2.674059117550469100e-01 -8.824253626891185309e-01 1.782987803876381250e+01
0.000000000000000000e+00 -9.927603621985899736e+03 1.620626268238570811e-01 5.027778403466628965e-02 5.665103201488785878e-01 1.192473153696967492e+00 9.874552576466300025e-01 6.964285437481295693e-01 -1.001902357890388506e+00 1.606318594765874153e+01
0.000000000000000000e+00 -9.796694900846139717e+03 3.153329606808654706e-01 5.959875814863166421e-02 6.238008452896451894e-01 8.481973423665576384e-01 6.906623905369904115e-01 1.459780961113903430e-01 -1.271150859841280401e+00 2.210773448039112665e+01
0.000000000000000000e+00 -8.672567620367690324e+03 1.476533423651228416e-01 4.737423698086643681e-02 7.774808943016708884e-01 9.576970039249622646e-01 6.281098408856803372e-01 7.711398198645253999e-01 -1.103612468611993469e+00 2.017081316598348195e+01
0.000000000000000000e+00 -7.358138231391151749e+03 1.343434143567300565e-01 4.495656997512031960e-02 7.314708216577184841e-01 1.151164313185566224e+00 8.131739586474460157e-01 9.301291061869669807e-01 -1.150836460481231782e+00 2.666521310581825333e+01
0.000000000000000000e+00 -7.259670463666659089e+03 2.317134408098224518e-01 3.412568603380243537e-02 8.792642488860481498e-01 9.099551009903091847e-01 7.172583866817353604e-01 5.600185370147469088e-01 -1.188045858650171649e+00 2.352129494860910697e+01
0.000000000000000000e+00 -6.621078230018603790e+03 2.092218568216812347e-01 4.876762492707556462e-02 5.220274073420561045e-01 1.004755768976692387e+00 7.800916061818810032e-01 7.317314160071686224e-01 -1.209208608129553664e+00 2.862644437001550202e+01
0.000000000000000000e+00 -5.591207798600299611e+03 2.470176400144307449e-01 5.886303909830924164e-02 5.484514035023652090e-01 1.045729537557064326e+00 7.981506400823359382e-01 5.661338960471206105e-01 -9.319558105503557011e-01 2.719276725686940921e+01
0.000000000000000000e+00 -5.279850286957275785e+03 2.419054093691409557e-01 6.011973071324425155e-02 7.124257333375403345e-01 9.724177285881902000e-01 7.920205394799572085e-01 1.713435775222613699e-01 -8.312905865635736857e-01 2.540968799043115212e+01
0.000000000000000000e+00 -5.144338021397686134e+03 3.568865196222543723e-01 6.915921612907255378e-02 7.769948317596688803e-01 9.817560668434052173e-01 9.692038296829621480e-01 9.819006903619399429e-01 -7.826161531417114015e-01 1.746960874446861212e+01
0.000000000000000000e+00 -4.655271621404770485e+03 2.530985983913088821e-01 3.184456285400569936e-02 6.216432495228383370e-01 9.187140991909545917e-01 9.060121203955757707e-01 6.031567097500579733e-01 -1.103432020561126103e+00 1.759672047843413623e+01
0.000000000000000000e+00 -4.453660988169224765e+03 3.170548782374862373e-01 6.028460196472102545e-02 5.147629161847550039e-01 8.161589443471796157e-01 8.553801220547241346e-01 8.412585948590274310e-01 -8.904196012138421157e-01 2.641070484397977225e+01
0.000000000000000000e+00 -4.256973774635073823e+03 4.929640821232911252e-01 3.031503612114369237e-02 8.331933360882172179e-01 1.160388508928240636e+00 6.664983385917127023e-01 7.391330027723942431e-01 -9.058119824555752597e-01 1.809763356195940176e+01
0.000000000000000000e+00 -4.184843634082669269e+03 1.322724634064940119e-01 6.137425932052203298e-02 6.804194521617851210e-01 9.818379078414326555e-01 7.148560262221079764e-01 9.537606513307783640e-02 -1.046063671412248874e+00 1.619546882239624352e+01
