logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -4.012158478568480496e+04 -4.012757749997149949e+04 1.885000000000000009e+00
-4.012757749997149949e+04 nan -2.500000000000000052e-03 4.000000000000000000e+02 -3.447821879223708675e+04 -3.448421400652377633e+04 1.655000000000000027e+00
-3.448421400652377633e+04 nan -5.000000000000000104e-03 4.000000000000000000e+02 -2.652622369486664684e+04 -2.653222140915333875e+04 1.925000000000000044e+00
-2.653222140915333875e+04 5.333166927333870262e+03 -7.499999999999999722e-03 4.000000000000000000e+02 -2.170256641080266490e+04 -2.170856662508935551e+04 1.915000000000000036e+00
-2.170856662508935551e+04 5.845028005762231260e+03 -1.000000000000000021e-02 4.000000000000000000e+02 -1.929349283179688427e+04 -1.929949554608357721e+04 8.599999999999999867e-01
-1.929949554608357721e+04 5.828207282462688454e+03 -1.250000000000000069e-02 4.000000000000000000e+02 -1.915094918993151805e+04 -1.915695440421820967e+04 1.334999999999999964e+00
-1.915695440421820967e+04 7.000046911271685985e+02 -1.500000000000000118e-02 4.000000000000000000e+02 -1.675246172240660599e+04 -1.675846943669329630e+04 1.084999999999999964e+00
-1.675846943669329630e+04 1.465230652579917205e+03 -1.750000000000000167e-02 4.000000000000000000e+02 -1.514848855493122937e+04 -1.515449876921792020e+04 2.500000000000000000e-01
-1.515449876921792020e+04 1.978921961926218728e+03 -2.000000000000000042e-02 4.000000000000000000e+02 -1.196318060431361118e+04 -1.196919331860030252e+04 1.820000000000000062e+00
-1.196919331860030252e+04 1.737204081454915467e+03 -2.249999999999999917e-02 4.000000000000000000e+02 -1.024558312183737507e+04 -1.025159833612406692e+04 1.804999999999999938e+00
-1.025159833612406692e+04 1.354749064468639062e+03 -2.499999999999999792e-02 4.000000000000000000e+02 -9.251930332786934741e+03 -9.257948047073625276e+03 4.500000000000000111e-01
-9.257948047073625276e+03 1.610859490652215072e+03 -2.749999999999999667e-02 4.000000000000000000e+02 -8.613652416283375715e+03 -8.619672630570066758e+03 1.340000000000000080e+00
-8.619672630570066758e+03 4.807603963470261306e+02 -2.999999999999999542e-02 4.000000000000000000e+02 -8.116668904785075938e+03 -8.122691619071767491e+03 1.199999999999999956e+00
-8.122691619071767491e+03 1.851509433308862924e+02 -3.249999999999999417e-02 4.000000000000000000e+02 -7.262790711499043937e+03 -7.268815925785735089e+03 1.000000000000000056e-01
-7.268815925785735089e+03 4.932600878440632073e+02 -3.499999999999999639e-02 4.000000000000000000e+02 -7.212332457915877058e+03 -7.218360172202568720e+03 1.625000000000000000e+00
-7.218360172202568720e+03 2.475991571683018151e+02 -3.749999999999999861e-02 4.000000000000000000e+02 -6.705018228190123409e+03 -6.711048442476814671e+03 4.099999999999999756e-01
-6.711048442476814671e+03 2.504070899545926636e+02 -4.000000000000000083e-02 4.000000000000000000e+02 -6.050062032584194640e+03 -6.056094746870886411e+03 2.049999999999999878e-01
-6.056094746870886411e+03 3.895584378942850776e+02 -4.250000000000000305e-02 4.000000000000000000e+02 -5.953481210413350709e+03 -5.959516424700042080e+03 1.629999999999999893e+00
-5.959516424700042080e+03 4.088237794508169145e+02 -4.500000000000000527e-02 4.000000000000000000e+02 -5.798186424590453498e+03 -5.804224138877144469e+03 5.000000000000000000e-01
-5.804224138877144469e+03 3.845232799015266210e+02 -4.750000000000000749e-02 4.000000000000000000e+02 -5.505791152175889692e+03 -5.511831366462581173e+03 4.899999999999999911e-01
-5.511831366462581173e+03 1.930964255728118815e+02 -5.000000000000000971e-02 4.000000000000000000e+02 -5.460348278640280114e+03 -5.466390992926971194e+03 2.000000000000000000e+00
-5.466390992926971194e+03 1.690304254006987037e+02 -5.250000000000001193e-02 4.000000000000000000e+02 -4.967230798152228999e+03 -4.973276012438920588e+03 7.149999999999999689e-01
-4.973276012438920588e+03 3.849268273001052876e+02 -5.500000000000001416e-02 4.000000000000000000e+02 -4.921879250737416442e+03 -4.927926965024107631e+03 1.645000000000000018e+00
-4.927926965024107631e+03 1.593230053357327733e+02 -5.750000000000001638e-02 4.000000000000000000e+02 -4.802009770234519237e+03 -4.808059984521210936e+03 5.300000000000000266e-01
-4.808059984521210936e+03 6.931974269468967975e+01 -6.000000000000001860e-02 4.000000000000000000e+02 -4.660340704787993673e+03 -4.666393419074684971e+03 1.070000000000000062e+00
-4.666393419074684971e+03 1.086877183232155772e+02 -6.250000000000001388e-02 4.000000000000000000e+02 -4.318868496950970439e+03 -4.324923711237662246e+03 1.955000000000000071e+00
-4.324923711237662246e+03 2.385215641834205940e+02 -6.500000000000001610e-02 4.000000000000000000e+02 -4.112832602776427848e+03 -4.118890317063119255e+03 1.499999999999999944e-02
-4.118890317063119255e+03 2.905314519685035179e+02 -6.750000000000001832e-02 4.000000000000000000e+02 -3.594976902880427133e+03 -3.601037117167118595e+03 4.299999999999999933e-01
-3.601037117167118595e+03 5.441378543322706491e+02 -7.000000000000002054e-02 4.000000000000000000e+02 -3.296656009197357434e+03 -3.302718723484048951e+03 1.850000000000000089e+00
-3.302718723484048951e+03 3.768523587485242956e+02 -7.250000000000002276e-02 4.000000000000000000e+02 -2.937659174964227532e+03 -2.943724389250919103e+03 7.299999999999999822e-01
-2.943724389250919103e+03 4.632360532312224564e+02 -7.500000000000002498e-02 4.000000000000000000e+02 -2.846186308135437685e+03 -2.852254022422128855e+03 7.149999999999999689e-01
-2.852254022422128855e+03 1.647746445848797521e+02 -7.750000000000002720e-02 4.000000000000000000e+02 -2.797649525589779387e+03 -2.803719739876470612e+03 7.900000000000000355e-01
-2.803719739876470612e+03 5.142615222023121646e+01 -8.000000000000002942e-02 4.000000000000000000e+02 -2.763989699948543148e+03 -2.770062414235234428e+03 1.900000000000000022e-01
-2.770062414235234428e+03 5.143940183182637327e+01 -8.250000000000003164e-02 4.000000000000000000e+02 -2.401926438538567254e+03 -2.408001652825258589e+03 1.189999999999999947e+00
-2.408001652825258589e+03 1.925660131170225497e+02 -8.500000000000003386e-02 4.000000000000000000e+02 -2.346929505767457613e+03 -2.353007220054149002e+03 7.650000000000000133e-01
-2.353007220054149002e+03 1.506764408334208269e+02 -8.750000000000003608e-02 4.000000000000000000e+02 -2.345315705927510407e+03 -2.351395920214201851e+03 1.655000000000000027e+00
-2.351213908738011469e+03 1.150765047575257540e+02 -9.000000000000003830e-02 4.000000000000000000e+02 -2.297609861384812575e+03 -2.303692575671504073e+03 1.375000000000000000e+00
-2.303692575671504073e+03 2.437801117370302606e+01 -9.250000000000004052e-02 4.000000000000000000e+02 -2.178416644202827683e+03 -2.184501858489519236e+03 9.100000000000000311e-01
-2.184501858489519236e+03 7.074139989277807672e+01 -9.500000000000004274e-02 4.000000000000000000e+02 -2.133689065196690535e+03 -2.139776779483381688e+03 1.719999999999999973e+00
-2.139776779483381688e+03 6.970843398780439770e+01 -9.750000000000004496e-02 4.000000000000000000e+02 -2.045816455513946494e+03 -2.051906669800637701e+03 9.000000000000000222e-01
-2.051906669800637701e+03 3.779353071894394844e+01 -1.000000000000000472e-01 4.000000000000000000e+02 -2.042384203593726397e+03 -2.048476917880417659e+03 2.600000000000000089e-01
-2.048445036557593085e+03 3.329743552547196828e+01 -1.025000000000000494e-01 4.000000000000000000e+02 -1.951548130272555454e+03 -1.957643344559246771e+03 6.850000000000000533e-01
-1.957643344559246771e+03 5.783828414272949914e+01 -1.050000000000000516e-01 4.000000000000000000e+02 -1.926340091110790581e+03 -1.932437805397481952e+03 8.199999999999999512e-01
