Om Ob h ns s8 Mnu w scale_factor
4.119369216596845407e-01 3.190624058510629218e-02 8.298712707408397726e-01 1.032625827967574184e+00 8.740032165287258126e-01 8.647480558714107923e-01 -1.214761598366433715e+00 2.137979308800309752e+01
2.015955843644140766e-01 4.163055960577510817e-02 6.565047864246177367e-01 1.163250476631311647e+00 9.254526619207668059e-01 5.803671085829896770e-01 -1.254280638095326195e+00 3.237522568659557720e+01
2.300324148540269786e-01 5.599537612166768930e-02 5.468304542147607306e-01 8.558320823781064846e-01 8.718456330746030547e-01 3.179754018728374598e-01 -8.665550218531263837e-01 9.666077116058855268e+01
4.060187981397008761e-01 4.942457900004344762e-02 5.148295235204730647e-01 9.908830727925923565e-01 7.608391203567149708e-01 4.189205462547035408e-01 -9.447448324298759470e-01 8.153044531462755629e+01
4.288735202999031104e-01 5.068908275159394322e-02 7.873906496219671425e-01 1.051667230239716977e+00 6.287549398920011523e-01 1.844423697473551726e-01 -9.740083325299244699e-01 2.362537475490237426e+01
3.534348263477267160e-01 4.657902719302539629e-02 7.128724466738688426e-01 1.040074259910293231e+00 7.727099864047981548e-01 6.772002477210692373e-02 -1.115949307507042354e+00 1.097089740134016367e+01
2.159077224111915216e-01 3.011604040809410035e-02 8.465313546833501679e-01 1.060310128924570217e+00 6.192431828025409812e-01 5.444107826759863045e-01 -9.754452953439652907e-01 8.236799822261168913e+01
4.438208271062789034e-01 4.150056094025998676e-02 7.165655766279446226e-01 8.507841017015678187e-01 6.001065099920900314e-01 6.657743481626599014e-01 -1.157237705420614438e+00 2.491751098957903920e+01
3.657505043465121286e-01 3.043356812401700265e-02 7.913441099754097152e-01 8.019178570185607757e-01 9.162872360848645092e-01 8.231290034532047217e-01 -1.238118511557281254e+00 1.519521249250396266e+01
4.302449946854057794e-01 4.592422670339800506e-02 7.633829223511976458e-01 8.225543865549023170e-01 8.885654560002128610e-01 2.286033347433257257e-01 -1.238731157031581098e+00 2.082075010447817931e+01
3.651712251841655599e-01 6.562882461825134128e-02 7.025038726441608095e-01 9.083852448871773122e-01 6.340003211409652728e-01 7.328540151169165018e-01 -1.088626166977179732e+00 1.110904465443915967e+01
4.014178478347140144e-01 6.554845663439784476e-02 8.954182257579892390e-01 8.044222820026328824e-01 9.591884746505079384e-01 8.100136742595547279e-01 -1.145370064571167967e+00 1.716905101009475487e+01
3.879673768089081376e-01 3.840362783819971371e-02 8.895145127725743173e-01 9.021121925866515401e-01 8.378040605593665147e-01 6.103620988013342963e-01 -8.027031664099405495e-01 2.147592040296435556e+01
3.307498061814143631e-01 3.769740406632004354e-02 6.293969681032630659e-01 1.134545614903095023e+00 9.731192821367646850e-01 3.989106855750882419e-01 -9.163349912570757372e-01 1.712649489165807282e+00
2.046272354934442483e-01 3.402165856496236485e-02 6.647223574580469752e-01 9.069174057045658044e-01 7.938114991582145841e-01 3.485285282141218355e-01 -1.115081278127142195e+00 4.629982053600799929e+01
2.322384284162994639e-01 6.383307144238131725e-02 8.801062916407866865e-01 1.128254521908208075e+00 6.442126282071559684e-01 9.415291904432208092e-01 -1.085273464554761702e+00 1.749509697743611980e+01
4.053301162145465097e-01 3.488688367717312361e-02 6.411445948110655602e-01 8.459432952324981159e-01 8.005945373293027467e-01 3.661713499154824469e-01 -7.590739875596110853e-01 1.596870741273766292e+01
3.519683527128761868e-01 3.429878552075537462e-02 7.514121447446102664e-01 1.134656023079574361e+00 6.347643100226555424e-01 6.805993799097855845e-01 -8.980079623177641412e-01 9.811494083462847016e+00
3.346555508091862974e-01 4.737295616258156705e-02 8.662608007669734267e-01 8.243285574041092634e-01 6.223180054219455970e-01 5.412790600893065962e-01 -1.194067187580000633e+00 2.314268462656524505e+01
4.640999498435081083e-01 3.273795527152463525e-02 6.159305326693075289e-01 8.372552965936581604e-01 8.822557963227852795e-01 6.994957897646747469e-01 -1.147510936071095111e+00 1.860675502875903575e+01
3.736856709453054703e-01 5.902306711726781896e-02 8.320741011641383800e-01 1.045143684752172897e+00 9.864790610568989759e-01 9.702987197443542211e-01 -7.668438254963720890e-01 1.794297128386052975e+01
2.997339557931361087e-01 3.717060632738131837e-02 5.027418852250792325e-01 1.101110858318511632e+00 8.066300644538708653e-01 4.954112539840224150e-01 -1.040486771076947425e+00 1.368463356746330017e+00
3.140735077515721674e-01 6.598925567078771370e-02 8.173873629372110372e-01 1.155449344813930024e+00 7.971002399283949602e-01 9.102090150766158905e-01 -8.421252559204034371e-01 8.111229024608190841e+00
3.073969545581169971e-01 4.865389796326387295e-02 8.907217463414600633e-01 1.010429962225067646e+00 6.022710444765739801e-01 8.144326492279213570e-01 -8.335173238278656971e-01 1.009367802597963504e+01
4.507463252637244899e-01 4.071498771743328748e-02 5.174823943092363709e-01 1.094951755358029466e+00 7.309649079730429211e-01 1.533582849040010521e-01 -7.636528239354589687e-01 4.402159924454918105e+00
3.561772198328565509e-01 4.297945294661129068e-02 5.713484913968354117e-01 1.098092282494514738e+00 7.699034201595851279e-01 4.458364373511739531e-01 -1.172318106188182885e+00 8.115013599492403529e+00
2.858459633499486063e-01 3.098930282068898534e-02 6.040773539072602505e-01 1.152116991158046000e+00 6.147801987898690035e-01 8.570961038985707159e-01 -1.162465693826350011e+00 1.467765350868811502e+01
4.669671073150533092e-01 4.156817310099070184e-02 6.751624813684495852e-01 8.488150465294064251e-01 8.344751542344526207e-01 6.825673803215993596e-01 -1.189515993458660104e+00 6.777942184624731681e+01
3.278127614192434258e-01 3.475210982383188096e-02 5.914716478951089762e-01 9.423099128804561797e-01 8.145223243019857895e-01 1.582412321668114075e-01 -1.190753048502811939e+00 1.160740039361952647e+01
3.915662478752903741e-01 3.586881704534193582e-02 6.468770595176949190e-01 9.116005599009004978e-01 7.250379322507050084e-01 9.810146118363447520e-01 -7.468817679236702256e-01 1.426387157103178893e+01
3.906397982999062490e-01 5.767123653182801291e-02 7.665679183587135181e-01 9.705768065309311465e-01 7.756348312264214062e-01 5.991084342754271486e-01 -1.013255017669595803e+00 1.011194630445464426e+01
4.534341012547855598e-01 4.589364256352691795e-02 8.864075726650505471e-01 8.876762616867801547e-01 9.482343654417048073e-01 1.074634507496979863e-01 -9.401057181621045311e-01 8.216214537443422117e+00
3.807916350245229564e-01 3.678770457425879770e-02 8.806678653416057934e-01 8.183545627933914712e-01 7.680661247930238300e-01 2.652195234659058265e-01 -8.982152033140879954e-01 2.434905983165523935e+01
3.169892333782345362e-01 3.360664093945426451e-02 7.407008808383754861e-01 9.217527859793501754e-01 6.476857233842973072e-01 7.936748690589504607e-01 -1.203283385303596908e+00 2.529188833977770301e+01
4.785322447713858951e-01 5.169180843288656568e-02 5.092816992987452274e-01 8.184087355454587875e-01 8.570812392263051915e-01 2.214360097549367135e-01 -1.029168903295885951e+00 1.249063535612386922e+01
4.684603583256397030e-01 4.517996485505056115e-02 8.305620267004828472e-01 9.896511737323619995e-01 8.960560013586119643e-01 8.429377041893814093e-01 -7.688512681798111981e-01 5.427459408807467867e+01
