Om Ob h ns s8 Mnu w scale_factor
3.580104520380263944e-01 6.114854657841956032e-02 6.339205593689234419e-01 9.216538520791963673e-01 7.626393551045698160e-01 3.187762931857973658e-01 -7.444448686358856593e-01 1.548415618456940024e+01
2.117865441228425349e-01 3.779946596744620385e-02 8.889521641261155516e-01 1.011065765683054840e+00 7.678269211414519013e-01 5.225126852651053033e-01 -1.229621974202539159e+00 1.528107950123568592e+01
3.041466715712184410e-01 3.193404150625044069e-02 6.345580270827160252e-01 9.397301467655129192e-01 7.956324202667135470e-01 1.699185375950248433e-01 -9.518399264810111227e-01 1.535164040199298086e+01
2.544930272146467276e-01 4.573191789779253169e-02 7.823297982080898993e-01 9.810550776713029553e-01 7.607203907586510550e-01 2.804847973127173044e-01 -9.883987517674648338e-01 1.526952648838057236e+01
2.814464135665444289e-01 6.166019190809537281e-02 8.743502832264493652e-01 9.359060302679248489e-01 7.322426387132443537e-01 7.193847148488041743e-01 -9.878549402037658522e-01 1.516711350064784369e+01
2.969593123853236927e-01 5.027658189336034478e-02 6.862381822716755453e-01 9.503310691985762393e-01 7.697445692934355987e-01 8.362279461372684741e-02 -7.483568842847797553e-01 1.523227196818571194e+01
2.905224898875503614e-01 5.826007853620057686e-02 7.016631897052860722e-01 1.011750811321478594e+00 7.496705923784896530e-01 5.090696919936246179e-01 -1.003518325607313466e+00 1.536152555613725390e+01
2.542383036552456899e-01 3.739511394367089903e-02 8.385780286520411186e-01 9.516762105642724290e-01 7.781424541548567220e-01 6.483428487596916145e-01 -9.653064320460453818e-01 1.523165642790276308e+01
3.482844748546499725e-01 5.793814884207341281e-02 7.701342351492195260e-01 8.668191664567735932e-01 7.637012509068710209e-01 8.972808233871358841e-01 -7.374595433011550405e-01 1.516522455843118955e+01
2.353492357067731855e-01 3.417621779751763705e-02 8.519267694006558145e-01 9.475537154694712028e-01 7.860067051544161743e-01 2.813352595417463742e-01 -1.124648527170862389e+00 1.531943299490201049e+01
3.094023586863730024e-01 6.857880930349513626e-02 7.630949257060215540e-01 9.767616321851833039e-01 7.255277184480763975e-01 8.122018379377186070e-01 -8.801938508825601915e-01 1.509011000202642983e+01
3.485998666549162683e-01 6.553721254786551431e-02 7.192280195549318744e-01 9.061971052287522976e-01 7.713720669963108900e-01 4.663124547803065290e-01 -7.718924376797707820e-01 1.553389958319520225e+01
3.052833946454803771e-01 4.180294154856013800e-02 6.278296921175464673e-01 9.735691335901623944e-01 7.691582809363590734e-01 3.607851997289254209e-01 -9.357418697455934797e-01 1.539588254438888093e+01
3.061336880063581511e-01 6.180682545849396775e-02 8.044215303295220165e-01 9.443467591746217416e-01 7.597200554083601842e-01 8.996303107417032985e-01 -7.874232443063829967e-01 1.515002068258504764e+01
2.541281629275162768e-01 4.671712371954789278e-02 7.943476118865691049e-01 9.846941006089803272e-01 7.724140379291669634e-01 3.096069730428856470e-01 -1.035878738065738602e+00 1.529621002288894793e+01
2.716157023909164803e-01 6.506313561132040513e-02 8.269057453578630978e-01 9.767445044678602084e-01 7.472135185261888912e-01 2.954386330067747535e-01 -1.040758874820839397e+00 1.531774366851240643e+01
2.538510636870529025e-01 3.171863966628845483e-02 6.741094824011225617e-01 9.906938255431553264e-01 7.740028856888797604e-01 8.963927699406815108e-02 -1.129538222045159968e+00 1.524503516392398339e+01
3.016000403240787220e-01 3.568894741752762917e-02 6.441880927390277733e-01 9.396737432585191563e-01 7.989921973354713325e-01 1.764778194632852237e-01 -9.679138446111021921e-01 1.540255800042355006e+01
2.925629597961080242e-01 4.890631569564533876e-02 7.247180000741355599e-01 9.425583645044552927e-01 8.020798087880198768e-01 5.151630070366708392e-02 -8.674135923018997385e-01 1.537423715229310162e+01
