Om Ob h ns s8 Mnu w scale_factor
2.834736528545946932e-01 5.316792171473595091e-02 8.175458542576583554e-01 1.102607081101210085e+00 6.581837017706374526e-01 8.741488857448942440e-01 -9.802340621023917233e-01 1.578761626458718759e+01
2.433254700181473607e-01 4.759288662770154443e-02 8.456387669764546811e-01 1.147122247732802025e+00 6.520369236424961024e-01 6.788943741616351168e-01 -9.325174463998180396e-01 1.569364480405607054e+01
2.240142083117422078e-01 4.765778232748739407e-02 7.998162084227404822e-01 1.199924793396093259e+00 6.640615124199608088e-01 1.548654274326106695e-01 -1.263005269428624455e+00 1.569338924726874041e+01
2.431509646385573431e-01 4.448806969822426821e-02 8.546359807045333934e-01 1.130289207466003587e+00 6.564148651409312807e-01 7.048424050333506052e-01 -1.096777868174324544e+00 1.571040865361323036e+01
2.956148086596615543e-01 5.920631542364630795e-02 6.571519806346697301e-01 1.193357255338774570e+00 6.478528755098710290e-01 7.131836743645325605e-01 -8.555136348495974152e-01 1.589437383889582023e+01
2.786782181100855293e-01 5.764067259603095073e-02 8.503510397394358211e-01 1.111340165842364280e+00 6.535353171272219042e-01 9.099687076697342558e-01 -7.863978551002892559e-01 1.569752597651288539e+01
2.512935865410675929e-01 4.433532049529124996e-02 8.022074491933108842e-01 1.163340669313015940e+00 6.415695950726283403e-01 9.316390392189436431e-01 -1.250160943028552962e+00 1.576642336973006486e+01
2.759570850174765111e-01 5.882151564635897112e-02 8.187083459068782432e-01 1.129655954569029674e+00 6.602726799083180609e-01 5.731003647904782117e-01 -8.785765879301294934e-01 1.557906481569642487e+01
4.053819549185740945e-01 6.416116770974958361e-02 5.081110485298095947e-01 1.157296496788222884e+00 6.323985303145480685e-01 8.689034652850183837e-01 -1.035606441176208259e+00 1.595539048744473654e+01
2.448327461135602345e-01 4.692882863939537574e-02 8.164739510981640080e-01 1.170910827540614818e+00 6.341540478310930817e-01 9.529927460409799433e-01 -1.168521866870404491e+00 1.582358804488543136e+01
2.567633844455826653e-01 4.936434016724766671e-02 8.381569398635979606e-01 1.131002133807017751e+00 6.336812318872829808e-01 8.848954525425410944e-01 -1.273260796054218380e+00 1.594634775620188094e+01
3.243907960495326925e-01 3.842521211561011202e-02 5.590842763908130397e-01 1.120257449019590013e+00 6.883110122812221565e-01 6.830322131106858485e-02 -1.042182379231202383e+00 1.604326565171438190e+01
2.450809093953376649e-01 4.473391405303556168e-02 8.338540764609323475e-01 1.177604222837665304e+00 6.574411208818031760e-01 9.742191803023729779e-01 -1.172686825798873622e+00 1.572151380030665457e+01
2.581166836964816635e-01 4.648354148965556237e-02 8.212529772367245240e-01 1.116844249619779239e+00 6.470189212436228132e-01 7.616567314192995708e-01 -9.908662675753385773e-01 1.567826134761079260e+01
2.291908573044099118e-01 5.165458194041058770e-02 8.225821520381925156e-01 1.184508857948806337e+00 6.479123203224352867e-01 3.093364681324299870e-01 -1.140415472388447427e+00 1.565594896682641135e+01
2.553570563332904220e-01 5.260544105327319420e-02 8.041209618998657049e-01 1.135582838246460335e+00 6.399420890727521849e-01 6.583358600026518737e-01 -1.275339154540374942e+00 1.581852117058436846e+01
2.828513843425611851e-01 5.234554538111466093e-02 7.345695869022864644e-01 1.171040539415674209e+00 6.531117910090157297e-01 9.575035484777539851e-01 -7.779383002930506663e-01 1.550456790813145247e+01
2.381588284137276801e-01 4.076639937955079535e-02 8.118402745178059376e-01 1.158991648276970432e+00 6.626642366370216752e-01 6.637603558240020574e-01 -1.151358655464737257e+00 1.593508487815343067e+01
2.847847739041520221e-01 5.120320120824402299e-02 6.831874199658271030e-01 1.166268735726913919e+00 6.501847294257583343e-01 6.401559602229094370e-01 -1.018867470931766661e+00 1.578609030385982592e+01
2.493537341359347848e-01 3.969350378463275264e-02 7.022034679430984028e-01 1.196645231330396131e+00 6.492338879984697053e-01 6.867876125097104323e-01 -1.281549204276960952e+00 1.596309350735791810e+01
2.843965938893365797e-01 5.999756145078550401e-02 8.367684988508058419e-01 1.094159856407523224e+00 6.634749352401905220e-01 6.712468546305189188e-01 -9.169433329661641485e-01 1.570086242166356350e+01
2.982583477532901872e-01 6.171658539933632531e-02 7.812092200879179327e-01 1.134243476178174781e+00 6.586012510450524049e-01 9.569966186943449360e-01 -8.453031365276293396e-01 1.552658358347617273e+01
3.372788549955566539e-01 5.467960970133470960e-02 5.589267209950420368e-01 1.195857239073792710e+00 6.481743494424182517e-01 7.342372188421970591e-01 -7.012132962017224580e-01 1.563482299189246838e+01
3.377610624277008200e-01 4.220428433670291718e-02 5.830912077515933989e-01 1.154956500788109963e+00 6.509317201445088408e-01 9.209663042857363369e-01 -9.696201330728819734e-01 1.586455392519204288e+01
2.589226256229933965e-01 4.093497438029408686e-02 7.603493602903302895e-01 1.148190899375397755e+00 6.408299627257757480e-01 8.696204340514182007e-01 -1.294004924806162915e+00 1.587271503654448779e+01
2.977104829672585495e-01 4.145649085530691419e-02 6.999720942919887001e-01 1.113583360455319138e+00 6.795951633039751805e-01 6.511488408435668340e-01 -9.151603076096135325e-01 1.582282400762957764e+01
2.304436714393033048e-01 4.212693223202837456e-02 7.567773896761296193e-01 1.194863051301250589e+00 6.636456390140328399e-01 4.096567100672051098e-01 -1.225496179943699637e+00 1.589701092155285878e+01
2.784343123802655029e-01 4.976521238148849668e-02 7.616983531965687559e-01 1.158237298209859878e+00 6.381480760005229236e-01 9.993518888230474850e-01 -8.804981011555704784e-01 1.554991186602538988e+01
2.753775198747545616e-01 4.944381410159817691e-02 7.424306502395641161e-01 1.171197407160340598e+00 6.436117519033691670e-01 9.025952663129281905e-01 -1.112068476061683686e+00 1.587922483001396046e+01
3.039115847376047119e-01 4.511864731119778066e-02 7.338863308512000305e-01 1.112049447172759331e+00 6.782888098164144841e-01 9.996973718409889464e-01 -9.014659166893724818e-01 1.576460273779890997e+01
2.300339043658393978e-01 4.768735125626336058e-02 8.188889087532584821e-01 1.171752999874236867e+00 6.626801307030333321e-01 3.001442662198875455e-01 -1.100197893624532908e+00 1.581953594105980443e+01
3.008174079587750960e-01 5.355063679686648120e-02 6.639973133341056100e-01 1.188494114251093858e+00 6.370582968559481696e-01 8.573224262441780930e-01 -9.273887929097524019e-01 1.572777941973284932e+01
2.213440459254131520e-01 3.998290057936805530e-02 7.541328665352095006e-01 1.193575166276566568e+00 6.718770168915439989e-01 2.632090790029957827e-01 -1.207194608319672069e+00 1.580886406542777145e+01
2.583633307792271294e-01 4.389087079867612373e-02 7.499453685911657841e-01 1.184080076158479766e+00 6.418233629325177381e-01 9.087242487527009693e-01 -1.281819141258096595e+00 1.595608982229444806e+01
2.557971863250856903e-01 3.330399400656136599e-02 7.538133562055013837e-01 1.139344437667487941e+00 6.589983313689165012e-01 8.334026025017416961e-01 -1.292788818762883318e+00 1.586718756129005747e+01
2.732946858308274996e-01 5.586931654000896336e-02 7.755069715037898881e-01 1.160182603135729629e+00 6.385091624959635670e-01 8.285230214525286518e-01 -1.010838272028881768e+00 1.573759823852101114e+01
2.720213198360072471e-01 3.789574911434375609e-02 6.821086329819645577e-01 1.171697334143513958e+00 6.569382662845033582e-01 8.070748163289140908e-01 -1.118309436378951860e+00 1.567796182939399685e+01
2.598566806085671477e-01 3.063667138123440589e-02 7.193345750379400716e-01 1.151837266428467732e+00 6.719931244411898597e-01 7.399892280103944620e-01 -9.769360527732573463e-01 1.573430868050451892e+01
2.439096830062323917e-01 4.797573813914651070e-02 8.043129999390461471e-01 1.193424237044509395e+00 6.452359948790405975e-01 9.476545920348043994e-01 -1.100792388203762684e+00 1.582083510766095458e+01
2.390824839053265483e-01 4.482594092255040574e-02 8.006622381338130978e-01 1.180939449628818805e+00 6.334840903725442729e-01 8.022539975941828105e-01 -1.178297692699683097e+00 1.574273722137062315e+01
2.625388716801464462e-01 5.384785723301950544e-02 7.666185972202494980e-01 1.184520440357189619e+00 6.389122815858701010e-01 8.925513301388362519e-01 -1.069500241062771861e+00 1.585218169923698994e+01
2.786782181100855293e-01 5.764067259603095073e-02 8.503510397394358211e-01 1.111340165842364280e+00 6.535353171272219042e-01 9.099687076697342558e-01 -7.863978551002892559e-01 1.569752597651288539e+01
3.903827552295006109e-01 5.358899181025245095e-02 5.256092663981495328e-01 1.178126339452910454e+00 6.430042506202129360e-01 9.923404562486708436e-01 -8.668437806288212810e-01 1.555852820178472484e+01
2.578584845901192857e-01 5.551615751891648964e-02 7.733506420927260816e-01 1.164462583663940620e+00 6.498924790981308597e-01 4.723478197472859574e-01 -1.159841803669038551e+00 1.585364066800795158e+01
2.760725847237720521e-01 5.540143411188901135e-02 7.441980926728417600e-01 1.165341709066448184e+00 6.483519550587065750e-01 7.016715536483869586e-01 -9.506542289665445011e-01 1.572426505651941042e+01
3.135207276820529687e-01 4.697503203738036953e-02 6.511115058690087887e-01 1.127259931135007998e+00 6.836005635933000146e-01 6.598231133699352657e-01 -9.027634187979866054e-01 1.579544193941878660e+01
2.668100879643293677e-01 4.673991296109827193e-02 7.398821166299091034e-01 1.182968656721322231e+00 6.497215235159825575e-01 8.455327178832097168e-01 -9.369836429977344006e-01 1.569911134580929968e+01
2.967714351122850980e-01 5.545063684655707203e-02 7.817572277635775890e-01 1.112670599430977791e+00 6.545242714059174016e-01 8.085371105378555967e-01 -8.488985350483098102e-01 1.554898042032238159e+01
2.595056660518065828e-01 4.088374139861249146e-02 7.059272932219777807e-01 1.191973975593491941e+00 6.473050805001392405e-01 7.843773026640392665e-01 -9.476799937875068913e-01 1.559909419560743515e+01
2.805261250011230612e-01 4.444975984348698700e-02 7.526640330276976876e-01 1.127601375836588371e+00 6.602433188757277360e-01 8.693576920287479082e-01 -1.135322070233558911e+00 1.601011319135985289e+01
2.725424036895871538e-01 5.189559889766875989e-02 7.599189262775694065e-01 1.147586824797712790e+00 6.598516116432884271e-01 7.030295655918914477e-01 -1.099074094524805201e+00 1.583387894603391111e+01
2.480084843482037726e-01 4.404019671217161008e-02 8.163709747671414885e-01 1.165859775156491640e+00 6.557658167537311344e-01 9.627630911067555086e-01 -1.052728655135391822e+00 1.569189935623552756e+01
2.220591164040046361e-01 3.926912736768540385e-02 8.655387890394341532e-01 1.184566059135112592e+00 6.317747574497608598e-01 9.222133102116067960e-01 -1.187586064576083400e+00 1.599438166484173607e+01
2.385940552525956937e-01 4.475922961394608601e-02 7.893922578989551742e-01 1.178301273354024126e+00 6.437897013050000172e-01 5.999388947665665883e-01 -8.258860365390852110e-01 1.552746534968353309e+01
2.470559658769850286e-01 3.993528754830896060e-02 7.217841380926676154e-01 1.164242791875360172e+00 6.638411014434525415e-01 4.759272685965767469e-01 -1.290371257687304762e+00 1.586519508654183142e+01
2.557538726748690427e-01 4.656800262990994088e-02 8.082248348684504258e-01 1.128096879975796663e+00 6.535275949563706943e-01 7.178423103425085605e-01 -1.284058858336798226e+00 1.607052618672979705e+01
2.745693526002539464e-01 5.269791257691427283e-02 8.142071014632270565e-01 1.130209283396916842e+00 6.351790465005944242e-01 9.721328887543017050e-01 -1.010292931863626453e+00 1.577865607509863999e+01
2.674064373341311085e-01 4.967439176147616514e-02 7.321296780635080381e-01 1.180587950509586648e+00 6.306406219306324168e-01 8.982235557811986126e-01 -1.262393338622891603e+00 1.586873421305328513e+01
2.526054016449350015e-01 4.453287689629971402e-02 7.987695701873243070e-01 1.147401080083132019e+00 6.561616432348619243e-01 6.956748605671518870e-01 -1.217605406289506975e+00 1.589090764051360694e+01
