Om Ob h ns s8 Mnu w scale_factor
4.233509764704437295e-01 5.242268147151626922e-02 7.496836971047537990e-01 8.914733982552711655e-01 9.330689808418034525e-01 7.243971239944715368e-01 -7.251696606282201918e-01 1.341199182005706803e+01
3.868435283911697553e-01 3.982656622127275087e-02 7.607827178465218498e-01 8.943375728617639631e-01 9.679912667022569916e-01 5.188405554339735604e-01 -1.217550073158667923e+00 1.371650062836465800e+01
4.034301566687039653e-01 3.988209548047017688e-02 8.184621288686793061e-01 8.328488281238285440e-01 9.624749857091952077e-01 8.157227309449783803e-01 -1.227352191729300879e+00 1.375357628977718605e+01
4.124881390091456046e-01 3.805963989076582149e-02 7.405036809449381252e-01 8.779951815204878329e-01 9.628023451968572566e-01 6.581607354382337238e-01 -1.159251400603301896e+00 1.381067539784619136e+01
4.377259532237177675e-01 4.395038085982806708e-02 5.549112759579285514e-01 1.017741532145291616e+00 9.565348867918657128e-01 5.152195610981766816e-01 -1.091820387401448933e+00 1.370377059252784946e+01
3.105215723348547785e-01 3.348756435709763363e-02 7.801417563947230516e-01 9.995241721404446444e-01 9.286805079270415986e-01 3.578719357792897182e-01 -9.640795254773226741e-01 1.360490744378313188e+01
4.435603647083452561e-01 5.896171726495373633e-02 7.618433128017638722e-01 8.412024883294469957e-01 9.674021463255221276e-01 3.665413904557288660e-01 -1.182010631426748226e+00 1.380886491371574110e+01
3.991697663441775568e-01 4.968373257577196611e-02 7.571235694006706041e-01 9.063241055637087928e-01 9.539323061670381687e-01 3.040221099360972401e-01 -9.539435891685227320e-01 1.377729767256594329e+01
4.550686364503521153e-01 6.438473208346726095e-02 7.411825157252484031e-01 8.760038356290854589e-01 9.673048882773188639e-01 6.880135019266155894e-01 -1.202458865533175825e+00 1.376517102998459130e+01
3.637903423921213797e-01 5.889255452867081519e-02 8.607402947582152297e-01 9.518400273142096912e-01 9.419077225412080256e-01 9.042849480949091134e-01 -1.091856469112631567e+00 1.356807797482074740e+01
