Om Ob h ns s8 Mnu w scale_factor
3.606118973065713940e-01 5.989377055315979470e-02 7.347210105566421845e-01 1.149917426917912877e+00 6.817364578824711696e-01 4.382043504013664603e-01 -1.119744610494762815e+00 1.487234327270170553e+01
3.810799509876868774e-01 3.838392951860534336e-02 6.135480923007816667e-01 1.176909009633679393e+00 6.905473012934273402e-01 5.332122148607822965e-01 -7.744871507653551257e-01 1.450050868501716117e+01
4.251784945858063658e-01 6.882154304272422585e-02 5.884768789653329613e-01 1.191707185561883708e+00 6.675081166864846871e-01 6.704889327513473551e-01 -7.849459400714605684e-01 1.492186536903657945e+01
3.023771565341523138e-01 3.328843512758455914e-02 8.277715482039833539e-01 1.140773704771006036e+00 6.908930339209375937e-01 5.509740590856957443e-01 -1.016384270458507766e+00 1.459579027029106690e+01
3.851156300861746651e-01 3.479712078604994818e-02 6.639451470635475694e-01 1.118892233027505068e+00 7.004896577969317306e-01 7.738511925493887222e-01 -7.449921456868799918e-01 1.465756555989942100e+01
3.428067231298000950e-01 6.986631670370119229e-02 8.248722220347313172e-01 1.148444905571561758e+00 6.724111103894425678e-01 4.968113618246102758e-01 -1.174732528181602564e+00 1.470591995668143959e+01
3.820494017799208608e-01 5.384309800975078941e-02 7.774534828299890510e-01 1.074547192868734236e+00 7.069710621090401492e-01 5.974907739100180359e-01 -8.826620120452077778e-01 1.491037763740211197e+01
4.061096209309615901e-01 5.396538139468144701e-02 6.720970094459357558e-01 1.119463486387350049e+00 7.103652725826865577e-01 5.954723069984699801e-01 -8.044010427259907781e-01 1.478641797567913940e+01
3.924949154229792070e-01 6.589857022056674896e-02 7.104288930114779355e-01 1.142764808908858898e+00 6.736446170223291396e-01 6.731330694954692495e-01 -7.571458293699172559e-01 1.483074263413167770e+01
3.836803249454352471e-01 6.945019232547405830e-02 6.425026312783662652e-01 1.192132923978632464e+00 6.868519938457715579e-01 2.404594549398191838e-01 -9.934682518136743745e-01 1.491500405172575583e+01
3.483947689052977470e-01 5.330669087510456206e-02 7.579059842734363617e-01 1.130329739752306883e+00 6.923206663584613452e-01 1.981169718266583279e-01 -8.089899941977162223e-01 1.466267858154138537e+01
3.651128339582088156e-01 5.175090990954339665e-02 7.173382760228038668e-01 1.174943794220084881e+00 6.719536283462130832e-01 9.354366065190545809e-01 -7.752499702302356743e-01 1.464540792112093115e+01
3.322925361449132198e-01 4.015390400106998159e-02 8.851837016672816638e-01 1.069162113483222321e+00 7.031086156658870046e-01 8.661665563222471498e-01 -1.188782900426199163e+00 1.498974855510005710e+01
3.668437106329575093e-01 4.650163707429122439e-02 8.813905915377504563e-01 1.049648000293140537e+00 7.249692008774571983e-01 9.934168775954747010e-01 -7.077107807935583139e-01 1.464571717825158359e+01
3.928499487874446139e-01 5.428620482432162941e-02 7.080684829784029688e-01 1.108228012861359302e+00 6.846811825714208544e-01 5.380734540076795858e-01 -9.367350590308518576e-01 1.477469573744041575e+01
3.878514697017431123e-01 3.198646908119825299e-02 6.356937376046811750e-01 1.092487938372354472e+00 7.300884034021213331e-01 1.225655619241331484e-01 -7.985988474222308620e-01 1.503235823752929434e+01
3.650347057226136505e-01 6.670516256844565006e-02 7.210810328938321856e-01 1.166928063027925067e+00 6.749728560080077155e-01 4.090494278523670868e-01 -1.082733208165673977e+00 1.474135603380464232e+01
3.932750489624750045e-01 5.833251245812340335e-02 7.130733290934166968e-01 1.103046614355011723e+00 6.955796630208709308e-01 5.530182058804613554e-01 -9.049880275592816492e-01 1.486466828750400104e+01
4.170417144238992568e-01 3.599931441628775181e-02 6.556705403424551992e-01 1.110612290229455734e+00 7.016214747239354343e-01 9.884597337784253313e-01 -9.077224741609680736e-01 1.482458654547511223e+01
3.532036432548305571e-01 4.511611686552512157e-02 7.070771902508606876e-01 1.138001972763275971e+00 6.942142107040467636e-01 2.889295190867928742e-01 -9.229946059077593912e-01 1.469561496328302397e+01
4.421163109135424207e-01 5.918377204321578766e-02 6.221038569379491179e-01 1.160650301620304470e+00 6.795547263462564658e-01 9.612597307907129185e-01 -9.305485777724871177e-01 1.490360218145246129e+01
4.017515267752571617e-01 5.230663715649178092e-02 6.969343706659756332e-01 1.100829084427314974e+00 7.181561102221284409e-01 4.807766796519580832e-01 -8.483757384994234929e-01 1.483396415463563223e+01
4.356468396640827967e-01 5.603207290658266532e-02 6.603176674949363667e-01 1.066093216483303463e+00 7.091931956416945848e-01 4.270830735433345793e-01 -7.342777604702719341e-01 1.494258410452485641e+01
3.143580584423649738e-01 3.390937700472201888e-02 8.516693959116159451e-01 1.091209481993580699e+00 7.031460969122095284e-01 5.021150813795031143e-01 -9.383321161162148094e-01 1.474958899444728999e+01
3.342292935895916361e-01 6.879789850387076078e-02 8.304555197990955984e-01 1.153275765488887439e+00 6.669099280854576817e-01 4.543009426041584309e-01 -1.181732652659933436e+00 1.483062639396516857e+01
3.829162049196376261e-01 5.741747780703186643e-02 6.537063307560482261e-01 1.177438513016067390e+00 6.776741097733587349e-01 5.672908321753981076e-01 -7.213731549332326187e-01 1.468687755479580126e+01
4.007589326050593481e-01 3.716502864795796779e-02 5.476030658665721473e-01 1.192323551406402338e+00 6.978406143491735492e-01 4.727561247493281549e-01 -8.496043032533335815e-01 1.465109151872605509e+01
3.515252103910621040e-01 6.684170735315191070e-02 8.757869136826756939e-01 1.092439778156579333e+00 6.923672487481187243e-01 3.689135707160726696e-01 -9.199290826319261871e-01 1.478366044116767242e+01
3.716702904081842229e-01 3.896872667073694729e-02 8.389352049313096860e-01 1.000298876046038954e+00 7.365249966929242609e-01 2.243462414581019471e-01 -7.780204430765758072e-01 1.477525436857014185e+01
3.356507981004961394e-01 5.039648208127452123e-02 8.192317548684788786e-01 1.141072716327456993e+00 6.965549890850029069e-01 7.330008254812488966e-01 -9.327392072019948799e-01 1.486582864658446468e+01
3.596829436918533851e-01 6.054625498991243748e-02 7.369960402287095702e-01 1.183997043144223715e+00 6.810912002869855542e-01 8.453637470915432717e-01 -1.018083970448850462e+00 1.483019005475693675e+01
3.910993709209465985e-01 6.227880256675765586e-02 7.235158549035856090e-01 1.113431516154550049e+00 6.834995403607334596e-01 5.863184414242428311e-01 -7.156453224420814552e-01 1.489509115864320599e+01
3.355220203327464734e-01 5.596764938034172465e-02 8.562896713282199812e-01 1.097507188474969420e+00 6.766758843433381410e-01 5.189733954834678809e-01 -9.763029284035984467e-01 1.458335113516822723e+01
3.539295946916967139e-01 5.346632315087497533e-02 6.542773129872375693e-01 1.197274260650257105e+00 6.827480301553381370e-01 2.554656448589233686e-01 -1.110872846697982030e+00 1.484198755735885378e+01
3.718323153310645335e-01 5.978894213739700120e-02 8.169584547694643817e-01 1.086190505000247164e+00 6.836645670576995126e-01 7.503520089733357601e-01 -8.058411727349134024e-01 1.471794557634686385e+01
3.672816058135809358e-01 5.824864629668070198e-02 6.886791630499138339e-01 1.183663983489515514e+00 6.784994263388826052e-01 4.787698752684842463e-01 -7.974096122121919761e-01 1.467480617378000929e+01
4.296662576168962522e-01 5.872466265187603618e-02 5.794283996730091868e-01 1.174328258801889513e+00 6.658731904542589675e-01 6.845279425775890880e-01 -9.802958610448697652e-01 1.481600871727151514e+01
3.257871398214809977e-01 5.688957527853140406e-02 7.731860857647108176e-01 1.180225027554494988e+00 7.065764495239430509e-01 4.139279725953259881e-02 -8.970779719696685417e-01 1.466808674369038457e+01
3.269406525592639667e-01 5.416093269626136297e-02 8.568691100940633021e-01 1.150005411218424367e+00 6.865523506626656225e-01 8.685858927292356979e-01 -1.072452438450212542e+00 1.464269204041172223e+01
3.967971866858416297e-01 3.542870700225798225e-02 5.914785949946613774e-01 1.163176176586592225e+00 6.973396869842292123e-01 5.186686348284414994e-01 -7.623101128413564131e-01 1.474199030842502367e+01
3.245591617260729089e-01 5.133742516812081491e-02 8.891712490395931034e-01 1.103109753725130426e+00 7.125068372719594034e-01 6.615592448837978035e-01 -1.025214978196733684e+00 1.487518259269030274e+01
3.874885018564580008e-01 6.769988465393234067e-02 7.205373014756761840e-01 1.118459175079230539e+00 6.880093414500499938e-01 3.241817173010582698e-01 -8.031482864094037222e-01 1.466014645177572362e+01
3.575187644624862049e-01 6.486613165477028708e-02 7.543991185342238115e-01 1.144110037057718188e+00 6.786759395857684396e-01 3.178163429035146814e-01 -7.781468100422214151e-01 1.461615188601809479e+01
3.632059248162805565e-01 3.892056117364149637e-02 7.315011098559720537e-01 1.112867764854160724e+00 7.158613148489303413e-01 7.004801833232366937e-01 -8.770826409930969625e-01 1.483585187568283992e+01
3.706696891651444226e-01 5.232110494095085218e-02 8.026709377888427976e-01 1.076899368799601575e+00 6.946155686803985319e-01 7.144179817214602046e-01 -8.978670664676636770e-01 1.479437750295526577e+01
4.019553208451881465e-01 6.791294986576276727e-02 6.318194342018538245e-01 1.188798452304173026e+00 6.701608881497828074e-01 5.488578841069142733e-01 -8.179436690992374359e-01 1.472623119746092613e+01
3.408829541434862387e-01 6.021870017752367632e-02 8.284769776749034698e-01 1.112373405359330381e+00 6.881192597670904298e-01 3.425909481414750046e-01 -1.216906756369571019e+00 1.505661488168794548e+01
3.723008986143059307e-01 6.120613445197752023e-02 7.064368398834475204e-01 1.151899361133948307e+00 6.842254123062458948e-01 3.810693226011123702e-01 -7.746506305184887031e-01 1.467624128804685135e+01
3.589998933368522271e-01 6.551088471476404496e-02 8.041914755392856051e-01 1.128969040496521137e+00 6.720081963889985577e-01 6.662250156909406140e-01 -9.320118243741580821e-01 1.478347743005688208e+01
3.432310898028809731e-01 4.622398766584460972e-02 7.512102382739276329e-01 1.134248083047250555e+00 6.961554158648826096e-01 5.700380135044861296e-01 -8.845845266747802693e-01 1.462363516220606918e+01
3.472785748590917487e-01 4.586653532296312841e-02 8.011819883275776988e-01 1.116107857226645850e+00 6.909752597831136933e-01 9.340005528586126093e-01 -1.092435328979949327e+00 1.489864041792220917e+01
4.336986415023831309e-01 5.439428527476809772e-02 5.901800384226466578e-01 1.176701191095523180e+00 6.767651131215988158e-01 9.057259898942416898e-01 -7.271657056439659872e-01 1.475651279594061194e+01
3.573987006728752691e-01 6.049121852969478047e-02 6.829181508545780765e-01 1.170141231235750201e+00 6.764432905691930564e-01 9.892781222888147319e-02 -1.026042537188403880e+00 1.481591783609956536e+01
3.225884115567683175e-01 5.581542684147906136e-02 7.913682361669998055e-01 1.162254160741886810e+00 6.954982609134022775e-01 2.645657820816741390e-01 -9.611884316622594238e-01 1.482349915070506974e+01
4.327268114913161989e-01 4.464248282014122299e-02 6.489418525631582835e-01 1.095141042112601770e+00 7.157188375150947968e-01 7.533559554799231783e-01 -7.005291892173527435e-01 1.479905341032593746e+01
3.340611253860892860e-01 5.633694299633278113e-02 8.478031819513200951e-01 1.118441687509759808e+00 6.972265045180315868e-01 4.138137313047944299e-01 -7.656362326504529969e-01 1.478851039566995951e+01
3.315142229899264992e-01 5.254700352044903988e-02 7.609194608328371245e-01 1.181485585555283713e+00 6.871480348075320599e-01 6.058836669851245249e-01 -9.777414248439615374e-01 1.471352396546896912e+01
4.311142407817507571e-01 5.923351741065897846e-02 6.838026725000184713e-01 1.096280134101932147e+00 7.030789677647246716e-01 8.192392950285606323e-01 -8.111187122324500232e-01 1.485673166427640091e+01
3.551030765248540666e-01 5.181254191305111056e-02 7.525622018610695907e-01 1.109286944445724732e+00 6.922995511458838180e-01 3.104858505944028124e-01 -9.538891787218428675e-01 1.479170080324422898e+01
3.574379315654326872e-01 4.685342769710737487e-02 8.189997602996088588e-01 1.068257316976375604e+00 7.065209498898281648e-01 4.299753071151777295e-01 -7.721165987649954987e-01 1.474694935273605800e+01
3.264943393514621039e-01 3.234662229323401889e-02 8.236296412087165120e-01 1.065822422010182180e+00 7.291406122390443612e-01 4.533768103974289421e-02 -9.909554349858979982e-01 1.482191442539029858e+01
2.996326331636055551e-01 5.009195833538303277e-02 8.898330373297926865e-01 1.128036504419161146e+00 7.205295596677498970e-01 1.386202885889499248e-01 -1.131601883017587129e+00 1.475347502959258961e+01
3.391689393062591318e-01 4.021243547246330929e-02 8.838027751563888312e-01 1.041175719588819382e+00 7.078338049558340339e-01 5.318267062399952838e-01 -7.089067070447401253e-01 1.470178869723589088e+01
3.594116444568934421e-01 5.525786748188796227e-02 7.495545059470265503e-01 1.124408072260311142e+00 7.083933284198624669e-01 2.404610733598726569e-01 -7.782645168360970978e-01 1.475037242014187733e+01
4.258723803725360524e-01 5.063856520878958628e-02 5.969132032574990809e-01 1.120642258341784769e+00 7.155070502224472051e-01 2.489781211200078337e-01 -8.234913679121396157e-01 1.504212866287416261e+01
3.854570719789737199e-01 4.225877614863719073e-02 7.167316595086705711e-01 1.110792254978818949e+00 6.970808960809219412e-01 8.709820252826390163e-01 -7.282644556219667331e-01 1.477427808182862101e+01
4.629826300528531169e-01 5.123945360009877353e-02 6.381550559915027954e-01 1.057551723032004398e+00 7.143340684836918530e-01 5.688576354655391354e-01 -9.299058114584176638e-01 1.505569275162584297e+01
3.837030333055376774e-01 3.512848136374392694e-02 6.043165068977396359e-01 1.169110679444848477e+00 7.038141729720646111e-01 4.646148843349428570e-01 -8.220274735146785305e-01 1.481882625825204336e+01
3.517952615688599849e-01 6.808458885190726839e-02 8.516874163388032937e-01 1.125943122507981009e+00 6.683163669005773855e-01 7.454834872905397036e-01 -1.078884973641642819e+00 1.477152767633961794e+01
3.591328145576008213e-01 3.392447091388171854e-02 7.375965615075351645e-01 1.087849444258311760e+00 7.230050245749070070e-01 4.774412701177622731e-01 -1.094502281614048833e+00 1.497719035691729061e+01
4.018898275764554162e-01 6.864724308082907622e-02 8.421845418354840795e-01 1.042059384065451733e+00 7.065246751215751297e-01 7.596651700324283940e-01 -9.378723724048874111e-01 1.486724631385119366e+01
