weight logl Om Ob h ns s8 Mnu w scale_factor
4.470653961668680888e-241 -5.553247834876676734e+02 3.864125900015857873e-02 4.723027171725718842e-01 1.818877422097471275e-01 5.172160740983255955e-02 2.119597451194025206e-01 9.109643897685582026e-02 7.773125238230398359e-01 2.592914219217500316e-01
5.291568902414942079e-178 -4.100908425463111939e+02 1.899655292562224540e-01 4.860484600406139721e-01 1.907259882718209676e-01 9.028306562106169775e-01 2.001184867794483235e-01 2.333547568580438547e-01 5.434039845639305755e-01 2.139936591006689204e-01
3.406577445515471285e-167 -3.852003131985798063e+02 7.662902044152375414e-02 3.681378533298168554e-01 1.883527160932552125e-01 7.280239707488467271e-02 2.294816060624085274e-01 8.868075590371654604e-01 4.430473178935971923e-01 1.845232057814616411e-01
2.160281189956743769e-154 -3.557196767015010437e+02 1.377978097180693196e-01 3.908438754265995962e-01 8.033794371052200844e-01 9.941473324167826586e-02 6.491742040706908190e-01 8.711007465070546019e-01 5.736578248244055267e-01 2.286924087139092787e-01
1.566492452801239100e-148 -3.422230655237705719e+02 2.740269009434688208e-01 1.541831596320756281e-01 9.014982169306610116e-01 9.813728210790803042e-01 2.507444880704242651e-01 1.128743776459628645e-01 9.562994818058156987e-01 2.095107014959954883e-01
1.350363523409885457e-142 -3.285535201465295359e+02 2.019118087145062024e-01 7.192491367082425313e-01 9.361903081125658721e-01 5.685760257761042213e-01 7.703829708477917260e-01 3.853479498120638835e-01 8.986748270390265692e-02 2.030999197054407235e-01
6.066156337875015238e-117 -2.694840414727343614e+02 4.882125033065276565e-02 3.301214368489069351e-02 7.866062220288930762e-01 7.586439478070716724e-02 9.043798815495969201e-01 9.966035133561668147e-02 3.454079919484591699e-01 2.191065871801392007e-01
1.915844529094707057e-114 -2.637263528427204733e+02 3.444683728292352587e-02 2.104801729804209875e-01 4.104605634592970453e-01 7.710058296166322211e-02 9.031780230341975857e-01 9.382333663939956825e-01 9.765628076276474667e-01 2.619516455921797604e-01
5.945753118150043805e-97 -2.234473875915463168e+02 2.857546417282403883e-01 2.321501003740283897e-01 3.100146978774960260e-01 1.090253407735192193e-01 5.383932618397049286e-01 7.165011067664590616e-01 6.476260503043076433e-01 2.360644406599564649e-01
6.601862840938904027e-84 -1.934066067278418473e+02 5.350419651401084886e-01 6.349231914265165422e-01 4.396913046454925533e-01 8.968204399860914000e-01 1.946197678827545907e-01 8.121529665298984346e-01 4.466411550081639259e-01 1.982870390887196965e-01
6.092135523720549396e-82 -1.888792897187244364e+02 1.272074888872219978e-01 1.669971218809348512e-01 3.685268462437043535e-01 1.049036918286545550e-01 6.391231494719884498e-02 6.559306349571586425e-01 2.207233868629415730e-01 2.700869757880535182e-01
6.871922019223201571e-80 -1.841511743766930636e+02 1.100558492627425888e-01 3.783067746056836267e-01 3.299897994568357085e-01 1.676106044972263120e-01 3.800485371099421306e-01 2.957121023371084290e-01 2.281220714806713179e-01 1.765912183413149705e-01
1.389446694897652810e-76 -1.765368722350538349e+02 5.028161808963294011e-02 5.209877849114333825e-01 7.206468591658048428e-01 6.898219483755216874e-01 3.530903131617724178e-02 6.433300141119245863e-01 2.823487550517195244e-01 2.618247854701728494e-01
2.053212181165095682e-70 -1.623283617993027974e+02 9.465289906720575352e-02 6.386297478951227236e-01 2.446173534985919273e-01 3.183767154357409757e-01 7.828169269871902980e-01 7.737600042557573055e-01 9.823444416228622744e-01 3.460951766916794403e-01
9.329392604298715662e-63 -1.446940017214230068e+02 5.928204007931437980e-01 9.743589769340386120e-01 6.247459358392060125e-02 1.059936322814126752e-01 7.931973240198926245e-01 7.497148775936847143e-01 4.704207153457851120e-01 1.821754430822727366e-01
1.991968336661786566e-62 -1.439329632760217237e+02 3.901918653102071088e-01 6.313662662350842947e-01 7.064394347417927156e-01 5.812400790269545148e-01 3.013864860800122836e-01 1.687835790852163509e-01 7.913259607754463687e-03 1.966888287399943813e-01
6.813440292346941040e-56 -1.288851788068138831e+02 7.322018504477045830e-02 1.824098864309230406e-01 9.135454450064017795e-02 3.394889639248233060e-02 1.069705962778085828e-01 4.491711502193383998e-01 1.407787225488519312e-01 5.519473531897447494e-01
2.768529529239047437e-55 -1.274806745654743452e+02 2.589099379169711446e-01 3.526471679472202858e-01 2.182448086889989813e-01 3.752673630974164842e-01 8.316378556719197235e-01 9.124618341456900428e-01 1.874903722672695006e-01 1.575256636816669831e-01
8.630279342914296444e-53 -1.217360438294700629e+02 3.857389817723672065e-01 7.050419291893212925e-01 7.923246453949155388e-01 2.492250013111075857e-01 8.396354761813827894e-01 7.067821249331619482e-01 2.244617391099451575e-01 2.122205443292762839e-01
2.119501913672939499e-49 -1.139272992161860856e+02 5.144940163382527576e-02 2.773039583500513938e-01 3.696545007710126951e-01 4.568600110629761346e-01 6.335268937007014767e-01 4.685340976956837711e-01 6.692749898741849890e-01 5.273261526679348110e-01
5.864570534517931031e-47 -1.083018808906187900e+02 1.439112542997597055e-01 6.517038521398965667e-01 2.859277521030140212e-01 8.791564116558014952e-02 5.315677771352674830e-01 3.198594649228929665e-01 1.169186208563378626e-01 4.272288601429393706e-01
2.620817524478251289e-45 -1.044996536575642239e+02 3.155438561856763746e-01 2.337386973872891405e-01 1.832827214485108769e-01 7.853506510841022914e-01 8.899842330846300387e-01 3.346918182730218572e-01 1.547664892496938283e-01 2.113966033608715156e-01
4.386434530219017574e-43 -9.937695305573507198e+01 2.401228387747692539e-01 6.452100689523941890e-01 1.495741982765874667e-02 5.426379736004721677e-01 3.628120492233132266e-01 8.018396790799801055e-01 8.230954725890178292e-01 3.100306329641282499e-01
1.886093525035358681e-42 -9.791587690784884046e+01 1.988199090576857619e-01 5.250766778454986072e-01 3.465108719915486191e-01 5.642118494203405277e-01 8.483129698548248498e-01 9.467018145270469365e-01 4.774753083782881102e-01 2.770457332030011877e-01
4.722971924619559158e-41 -9.469286134043201741e+01 1.472998454711607064e-01 9.700292674036173901e-01 7.141148999256752283e-02 9.047068077689375265e-01 5.656036547718679142e-02 8.320401892046914716e-01 6.228207384552986170e-01 3.298763043188658317e-01
1.121060180797271514e-37 -8.691818438738576447e+01 1.064747050302511377e-01 2.642995413062115828e-01 2.955177260499722847e-01 4.966639962316010681e-02 7.672981305041726152e-02 3.817666683415806839e-01 4.931321792723056818e-01 6.263837392228733814e-01
1.495617916118590303e-37 -8.662741977168937524e+01 1.337299695951310596e-02 8.082820243980209929e-01 1.526966366740762915e-01 4.373481476945585422e-01 3.896813733773075716e-01 2.525234546536825331e-01 9.008746411794334996e-01 5.899528631640236220e-01
2.817183819480575323e-37 -8.599172147455949755e+01 1.584158737918928139e-02 3.800829044555301683e-01 5.886677555290020791e-01 2.046243180904314674e-01 1.841508227541766018e-01 9.030617376302881860e-01 8.639661822770449140e-01 5.387996687325662393e-01
5.230391983588418728e-37 -8.537047299062736272e+01 2.139862461369357316e-02 1.184251634647678353e-01 3.830674122454296171e-01 9.785869554246491298e-01 6.134646586954640712e-01 9.397050347056942199e-01 6.434928625054420204e-01 1.377367031244578488e-01
7.107897641236025513e-37 -8.506125270526922577e+01 1.434268826226560156e-01 9.134309299363210233e-01 4.284941003891798994e-01 5.763546919957244219e-01 4.643593182295491228e-01 6.021103450890309405e-01 5.547765934543374966e-01 1.391267346570363994e-01
1.087018688048350735e-36 -8.463393532165441968e+01 2.691194340969274013e-01 5.043920268136514728e-01 2.052724732248603079e-01 2.198919668842165276e-01 2.370990173846557747e-01 2.846114851663573697e-01 5.135035618976939720e-01 1.659739267637267979e-01
8.040195040777384448e-35 -8.032783568726866008e+01 5.993839842913861737e-02 1.560247751970583741e-01 5.690443102818838472e-01 2.105332875665341108e-01 4.132345936097950867e-01 8.241332151540590178e-01 8.188184613944716750e-01 6.655380527335328367e-01
4.807593684368986082e-34 -7.853700725055524856e+01 2.566685120453175983e-01 9.685085905229352532e-01 8.551874781538948422e-01 1.086932942000067293e-01 9.715846593992168989e-01 6.720191183221501108e-01 7.445975927418194695e-01 2.493761317665246224e-01
1.322361000698465612e-33 -7.752270006719540163e+01 8.143691122349290268e-01 4.034576570866954537e-02 8.455688930188836050e-01 8.739626969166306436e-01 4.557529418275941824e-01 6.159216724579913427e-01 5.749879572587421883e-01 3.007418818860250198e-01
2.073112690676409390e-33 -7.707056764984821484e+01 1.318570651553274686e-03 7.357343500609972997e-01 9.621727854064000551e-01 8.655347079454425163e-01 5.297283710067939300e-01 7.155396509623106471e-01 9.180989692352781173e-01 1.196501968568719487e-01
2.284372871141910839e-31 -7.236585712495815415e+01 1.755057070298245980e-01 6.704863286701236991e-01 3.727174480644878107e-01 4.045183085658760058e-01 5.406733705384576538e-01 2.744766450976303673e-01 5.291850109676530245e-01 3.775900682676636144e-01
2.332262667973533496e-31 -7.234260975849473141e+01 4.006618442868881136e-02 8.004403918332136936e-01 1.734644847169767301e-01 8.749378388271279450e-01 3.890353544249742779e-01 4.923973405659571867e-01 5.644149059491172515e-01 5.606054689931938562e-01
