logz logzerr logvol nlive logl logwt insert_order
-inf nan 0.000000000000000000e+00 4.000000000000000000e+02 -3.902726471956981982e+02 -3.962653614823895509e+02 nan
-3.962653614823895509e+02 nan -2.500000000000000052e-03 4.000000000000000000e+02 -3.787893115380088034e+02 -3.847845258247001539e+02 nan
-3.847845154986511034e+02 nan -5.000000000000000104e-03 4.000000000000000000e+02 -2.663343484395066412e+02 -2.723320627261979894e+02 nan
-2.723320627261979894e+02 nan -7.499999999999999722e-03 4.000000000000000000e+02 -2.362175595485530550e+02 -2.422177738352444010e+02 nan
-2.422177738352443157e+02 nan -1.000000000000000021e-02 4.000000000000000000e+02 -2.125146376733261775e+02 -2.185173519600175212e+02 nan
-2.185173519599665894e+02 nan -1.250000000000000069e-02 4.000000000000000000e+02 -2.006052492039987669e+02 -2.066104634906901367e+02 nan
-2.066104567469228357e+02 4.186742712893363638e+00 -1.500000000000000118e-02 4.000000000000000000e+02 -1.609086914064014024e+02 -1.669164056930927700e+02 nan
-1.669164056930927700e+02 2.196387148160293634e+01 -1.750000000000000167e-02 4.000000000000000000e+02 -1.107684222299394747e+02 -1.167786365166308258e+02 nan
-1.167786365166308258e+02 3.833983169199832730e+01 -2.000000000000000042e-02 4.000000000000000000e+02 -9.831506311649799557e+01 -1.043277774031893586e+02 nan
-1.043277734888385737e+02 4.282406092777335971e+01 -2.249999999999999917e-02 4.000000000000000000e+02 -9.757713479193729711e+01 -1.035923490786286578e+02 nan
-1.032007787270070196e+02 1.775878495624468556e+01 -2.499999999999999792e-02 4.000000000000000000e+02 -6.249670517679365389e+01 -6.851441946348501233e+01 nan
-6.851441946348501233e+01 1.719027203283997451e+01 -2.749999999999999667e-02 4.000000000000000000e+02 -5.798103564958217504e+01 -6.400124993627353831e+01 nan
-6.399034594599770287e+01 1.822859240895135713e+01 -2.999999999999999542e-02 4.000000000000000000e+02 -5.442932661053170307e+01 -6.045204089722305696e+01 nan
-6.042339265994848319e+01 1.591894994605994640e+01 -3.249999999999999417e-02 4.000000000000000000e+02 -5.047678943332083179e+01 -5.650200372001219051e+01 nan
-5.648238389787002234e+01 1.295234915014645827e+00 -3.499999999999999639e-02 4.000000000000000000e+02 -4.939323304763880884e+01 -5.542094733433016529e+01 nan
-5.512384096400980127e+01 1.253839548909506663e+00 -3.749999999999999861e-02 4.000000000000000000e+02 -4.736994520215826299e+01 -5.340015948884961716e+01 nan
-5.323599500155884812e+01 1.651908716137675315e+00 -4.000000000000000083e-02 4.000000000000000000e+02 -4.226500735347870830e+01 -4.829772164017006730e+01 nan
-4.829058023834091529e+01 3.162691146046785473e+00 -4.250000000000000305e-02 4.000000000000000000e+02 -4.024507643288259118e+01 -4.628029071957394791e+01 nan
