18:26:25 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof/mcmc_result/nwLH-Recovery/12/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
18:26:25 [ultranest] [INFO] Sampling 1600 live points from prior ...
18:27:01 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
18:27:01 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
18:27:01 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
18:27:02 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-44241.05, Lmax=-69.39
18:27:02 [ultranest] [DEBUG] iteration=5, ncalls=1606, regioncalls=240, ndraw=40, logz=-39783.11, remainder_fraction=100.0000%, Lmin=-37957.17, Lmax=-69.39
18:27:02 [ultranest] [DEBUG] iteration=10, ncalls=1611, regioncalls=440, ndraw=40, logz=-34252.52, remainder_fraction=100.0000%, Lmin=-33878.64, Lmax=-69.39
18:27:02 [ultranest] [DEBUG] iteration=15, ncalls=1616, regioncalls=640, ndraw=40, logz=-30773.39, remainder_fraction=100.0000%, Lmin=-30751.81, Lmax=-69.39
18:27:02 [ultranest] [DEBUG] iteration=20, ncalls=1621, regioncalls=840, ndraw=40, logz=-27715.80, remainder_fraction=100.0000%, Lmin=-27473.09, Lmax=-69.39
18:27:02 [ultranest] [DEBUG] iteration=25, ncalls=1626, regioncalls=1040, ndraw=40, logz=-26776.63, remainder_fraction=100.0000%, Lmin=-26767.49, Lmax=-69.39
18:27:02 [ultranest] [DEBUG] iteration=30, ncalls=1631, regioncalls=1240, ndraw=40, logz=-24690.34, remainder_fraction=100.0000%, Lmin=-24620.89, Lmax=-69.39
18:27:02 [ultranest] [DEBUG] iteration=35, ncalls=1636, regioncalls=1440, ndraw=40, logz=-23744.49, remainder_fraction=100.0000%, Lmin=-23619.86, Lmax=-69.39
18:27:03 [ultranest] [DEBUG] iteration=38, ncalls=1641, regioncalls=1640, ndraw=40, logz=-23454.73, remainder_fraction=100.0000%, Lmin=-22693.19, Lmax=-69.39
18:27:03 [ultranest] [DEBUG] iteration=42, ncalls=1646, regioncalls=1840, ndraw=40, logz=-21530.48, remainder_fraction=100.0000%, Lmin=-21346.26, Lmax=-69.39
18:27:03 [ultranest] [DEBUG] iteration=47, ncalls=1651, regioncalls=2040, ndraw=40, logz=-20270.86, remainder_fraction=100.0000%, Lmin=-20178.90, Lmax=-69.39
18:27:03 [ultranest] [DEBUG] iteration=52, ncalls=1656, regioncalls=2240, ndraw=40, logz=-19374.65, remainder_fraction=100.0000%, Lmin=-19358.20, Lmax=-69.39
18:27:03 [ultranest] [DEBUG] iteration=57, ncalls=1661, regioncalls=2440, ndraw=40, logz=-18981.53, remainder_fraction=100.0000%, Lmin=-18851.23, Lmax=-69.39
18:27:03 [ultranest] [DEBUG] iteration=62, ncalls=1666, regioncalls=2640, ndraw=40, logz=-18243.78, remainder_fraction=100.0000%, Lmin=-18218.30, Lmax=-69.39
18:27:03 [ultranest] [DEBUG] iteration=67, ncalls=1671, regioncalls=2840, ndraw=40, logz=-17917.77, remainder_fraction=100.0000%, Lmin=-17889.39, Lmax=-69.39
18:27:03 [ultranest] [DEBUG] iteration=71, ncalls=1676, regioncalls=3040, ndraw=40, logz=-17673.48, remainder_fraction=100.0000%, Lmin=-17389.78, Lmax=-69.39
18:27:03 [ultranest] [DEBUG] iteration=76, ncalls=1681, regioncalls=3240, ndraw=40, logz=-17100.47, remainder_fraction=100.0000%, Lmin=-16982.88, Lmax=-69.39
18:27:04 [ultranest] [DEBUG] iteration=81, ncalls=1686, regioncalls=3440, ndraw=40, logz=-16462.33, remainder_fraction=100.0000%, Lmin=-16429.25, Lmax=-69.39
18:27:04 [ultranest] [DEBUG] iteration=86, ncalls=1691, regioncalls=3640, ndraw=40, logz=-15918.92, remainder_fraction=100.0000%, Lmin=-15768.07, Lmax=-69.39
18:27:04 [ultranest] [DEBUG] iteration=91, ncalls=1696, regioncalls=3840, ndraw=40, logz=-15433.49, remainder_fraction=100.0000%, Lmin=-15374.47, Lmax=-69.39
18:27:04 [ultranest] [DEBUG] iteration=96, ncalls=1701, regioncalls=4040, ndraw=40, logz=-14885.84, remainder_fraction=100.0000%, Lmin=-14747.50, Lmax=-69.39
