Om Ob h ns s8 Mnu w scale_factor
3.498321170816910408e-01 5.662912088643660968e-02 6.301503242213182254e-01 9.574421565441422199e-01 7.545141433682487353e-01 7.866885654035515874e-02 -9.983153052262139227e-01 1.554222758479870414e+01
3.682103825639897465e-01 6.681158359568065142e-02 8.605934771358407787e-01 8.130695785737601655e-01 7.545823540861278378e-01 5.808057680872266149e-01 -9.001770067957375332e-01 1.562696818034570434e+01
3.962120241574691448e-01 5.769741903065653960e-02 5.665183142567531416e-01 1.004372293028241936e+00 7.128587192643409676e-01 7.594177690693235672e-01 -7.774045300356849930e-01 1.548290883153918251e+01
3.679006048414323882e-01 4.279428436700278421e-02 7.216325847140920846e-01 8.413687163574676831e-01 7.677179558803629567e-01 3.070035559637483980e-01 -8.659667517534749281e-01 1.554944014849619549e+01
4.318107743395707132e-01 5.534483084338068237e-02 5.200579164334964144e-01 9.418588526567250874e-01 7.406592619858443083e-01 3.128955801015594895e-01 -7.814522800419168025e-01 1.551869449091136666e+01
3.039438291320539776e-01 4.695478771955326203e-02 7.977434106007882386e-01 9.595808116013596623e-01 7.406551194960282469e-01 7.899387425901563953e-01 -1.035861240043951748e+00 1.535578771785479901e+01
3.394847437065158235e-01 3.716741446949506367e-02 7.294977204582584474e-01 9.246441425546196857e-01 7.531262744949569488e-01 8.589027406820413102e-01 -1.046408828917496203e+00 1.545919895832863489e+01
3.280033754780035116e-01 3.759367862359168366e-02 7.746314121620511139e-01 8.839119829188214483e-01 7.510853497079457153e-01 7.427326377950879133e-01 -1.092872601535529009e+00 1.542998571550704945e+01
3.752423890149946262e-01 4.672319113965127391e-02 6.756013206072751798e-01 8.876165566808729146e-01 7.407138660320768953e-01 5.159444930998713374e-01 -8.409751629708022147e-01 1.533316113361563637e+01
3.715193617449592534e-01 4.575302467350733648e-02 6.827951544974707465e-01 8.689059905898773861e-01 7.689414245347716559e-01 3.544562847547493289e-01 -8.018149551883255732e-01 1.543466490315653594e+01
4.703567412396839620e-01 6.050900529281565132e-02 5.333991883262544365e-01 9.041981540961187003e-01 7.356143069546581259e-01 5.140516729564917897e-01 -8.605574258913093466e-01 1.556326267387688489e+01
3.675795222637120441e-01 5.046798742870933774e-02 8.117542883213622051e-01 8.069655372375833524e-01 7.482434074808803626e-01 5.221950956111182096e-01 -1.065677247971067887e+00 1.564935662789523008e+01
3.721394425423595331e-01 3.951294445126440902e-02 6.418681015704107429e-01 8.960296933070891479e-01 7.607320206699297316e-01 4.986030965727646369e-01 -8.068856349261794847e-01 1.537090877405929668e+01
3.648378926556365975e-01 5.765491879772381700e-02 7.116319308326652937e-01 9.215384268924171618e-01 7.302365976349496357e-01 8.642679880627505140e-01 -9.707052649969969416e-01 1.545428934714065683e+01
4.126070312029183063e-01 6.308076205119420021e-02 5.174991379766977762e-01 9.937667428929903846e-01 7.391146550704326135e-01 2.912449539792181241e-01 -1.025023528915219195e+00 1.558814231775493475e+01
3.697301613545923571e-01 5.207650244715311683e-02 5.827723683877652494e-01 1.011907789742266583e+00 7.232876936906382781e-01 7.080326275722284013e-01 -9.045251698429683795e-01 1.527476949791900473e+01
3.229254385070199351e-01 3.627921054348511032e-02 6.188835226147664237e-01 1.008024759509327017e+00 7.176383933231454959e-01 6.543794747353910424e-01 -1.145140276151812131e+00 1.518910439095607146e+01
3.364658857435705031e-01 5.975202953608929612e-02 8.888169880450251803e-01 8.693905399857388971e-01 7.293624007766689177e-01 8.931930541344010877e-01 -1.242864026644091346e+00 1.541009110355608414e+01
4.024953866961630267e-01 6.633133902551030525e-02 6.437325044322116385e-01 9.480753203097477266e-01 7.247261777284350615e-01 9.478084389372729568e-01 -1.054911229129100070e+00 1.564403130196585501e+01
4.148890073254032362e-01 6.611734809772791543e-02 6.520571499796404824e-01 8.799297030446850965e-01 7.293932480017627507e-01 5.318301291692490995e-01 -9.855973008745873010e-01 1.557979370973836808e+01
4.537296718733597745e-01 6.166388864306358852e-02 6.002656940416311038e-01 8.978321187270676962e-01 7.504744747494754842e-01 9.225274909117440192e-01 -1.016071103268471276e+00 1.578616967665270288e+01
3.604367663089070861e-01 4.425163996156365742e-02 6.824395876644271386e-01 9.194254070266647538e-01 7.327374038297360670e-01 6.733993091336875070e-01 -8.564881030217316171e-01 1.536662141002005377e+01
3.554611971793052438e-01 3.462685058978130781e-02 7.059630425469194392e-01 8.811347404071934175e-01 7.403169993704996621e-01 7.580055444124503827e-01 -1.055912036667736142e+00 1.540359751200309724e+01
4.123608852137851111e-01 6.768072363378135892e-02 6.189537232184804116e-01 9.673494640824664703e-01 6.982674199436588180e-01 9.687036150514627408e-01 -7.214426166712364363e-01 1.547788459043466780e+01
3.485045755009587021e-01 6.897223183033357463e-02 8.508148404093734962e-01 8.349418650955595655e-01 7.423349238610206235e-01 1.371412128897537275e-01 -1.149641406675569577e+00 1.532605885505111942e+01
3.320975201761156570e-01 5.310641717287201136e-02 8.590909876041175064e-01 8.663358676510710676e-01 7.574860090549764280e-01 6.163731859503879251e-01 -1.024586518263802759e+00 1.568148065486366072e+01
3.578920839176332747e-01 3.231787922152029591e-02 6.469372034396068116e-01 9.283377582456019406e-01 7.383838802178976923e-01 8.538247084862320424e-01 -9.872092479481580085e-01 1.533456765580905845e+01
4.081446378519794083e-01 5.612519491932208004e-02 5.765030624448852503e-01 9.034739899947203945e-01 7.473032128295904464e-01 1.168854057424921766e-01 -1.187418000574310684e+00 1.572912529032657680e+01
3.676481325534236566e-01 4.316646943787684487e-02 5.498994153294988196e-01 9.663826307806016036e-01 7.601185232467962960e-01 4.355338379830708817e-02 -1.063907379553441057e+00 1.562401298796214277e+01
