Om Ob h ns s8 Mnu w scale_factor
2.001158936910508446e-01 5.926468738304782602e-02 7.615740848679632968e-01 8.375592478469540136e-01 6.986518091215925264e-01 6.254694142755792829e-02 -9.887415403778179179e-01 1.815635746146156748e+01
2.431343528891403705e-01 6.445777745629324706e-02 6.199624274761892373e-01 8.209759341114222231e-01 7.201860907765160746e-01 9.932776287115940850e-02 -1.159334216418601571e+00 1.821879998518900123e+01
2.126119110832116466e-01 5.367078941818358151e-02 8.299730358530015284e-01 8.002983206183961196e-01 6.751648708682639333e-01 7.450598729455036873e-01 -7.125640102319781288e-01 1.780200113741523893e+01
2.172420699243446107e-01 4.869641829021302548e-02 6.799825131839196679e-01 8.133438509543091666e-01 7.058332591436209391e-01 4.211460232198955267e-01 -1.041878722853678108e+00 1.802027144705694894e+01
2.185561084353080941e-01 5.697116052375846701e-02 6.768993131220953918e-01 8.066041558766068320e-01 7.271135070699745739e-01 6.852125670715789041e-02 -1.189624814733572178e+00 1.802901073412149557e+01
1.674947954886561452e-01 3.710410986051409371e-02 7.511872837859354668e-01 8.870852763900098914e-01 7.085455751504590172e-01 3.022072642980354051e-01 -9.227652675944422178e-01 1.778420720682789380e+01
2.083314311542460995e-01 5.107313023786884398e-02 6.685237713295190121e-01 8.467974622267104845e-01 6.902644564678990236e-01 2.151932524702897531e-01 -7.651934373828402913e-01 1.782783214117979398e+01
2.468439791674770512e-01 6.585511211542049992e-02 5.793907110364382440e-01 8.271407741581481288e-01 7.235451128173800983e-01 2.323628786711595673e-02 -1.212124550066810746e+00 1.822456929974645945e+01
1.978563914121965195e-01 3.064598323684287334e-02 6.232590883922612957e-01 8.296896143370624532e-01 7.265015638060505765e-01 2.390381386479117631e-01 -1.006478775531620240e+00 1.809324143640957416e+01
1.914792534823925862e-01 3.902812436551190978e-02 6.186294358226190893e-01 8.586224141549698707e-01 7.102325406140034270e-01 1.344709765599650664e-01 -7.541871758676057524e-01 1.779973833820123019e+01
