22:30:43 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/nwLH-Recovery/30/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
22:30:45 [ultranest] [INFO] Sampling 1600 live points from prior ...
22:32:34 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
22:32:34 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
22:32:34 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
22:32:36 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-43469.37, Lmax=-99.07
22:32:37 [ultranest] [DEBUG] iteration=2, ncalls=1603, regioncalls=120, ndraw=40, logz=-40728.49, remainder_fraction=100.0000%, Lmin=-33517.97, Lmax=-99.07
22:32:37 [ultranest] [DEBUG] iteration=5, ncalls=1606, regioncalls=240, ndraw=40, logz=-23673.91, remainder_fraction=100.0000%, Lmin=-23352.18, Lmax=-99.07
22:32:37 [ultranest] [DEBUG] iteration=7, ncalls=1608, regioncalls=320, ndraw=40, logz=-22820.68, remainder_fraction=100.0000%, Lmin=-20768.59, Lmax=-99.07
22:32:37 [ultranest] [DEBUG] iteration=10, ncalls=1611, regioncalls=440, ndraw=40, logz=-20086.17, remainder_fraction=100.0000%, Lmin=-20056.45, Lmax=-99.07
22:32:37 [ultranest] [DEBUG] iteration=13, ncalls=1614, regioncalls=560, ndraw=40, logz=-19261.11, remainder_fraction=100.0000%, Lmin=-18238.81, Lmax=-99.07
22:32:37 [ultranest] [DEBUG] iteration=15, ncalls=1616, regioncalls=640, ndraw=40, logz=-18168.49, remainder_fraction=100.0000%, Lmin=-16719.59, Lmax=-99.07
22:32:37 [ultranest] [DEBUG] iteration=16, ncalls=1617, regioncalls=680, ndraw=40, logz=-16726.97, remainder_fraction=100.0000%, Lmin=-16467.83, Lmax=-99.07
22:32:38 [ultranest] [DEBUG] iteration=18, ncalls=1619, regioncalls=760, ndraw=40, logz=-16155.08, remainder_fraction=100.0000%, Lmin=-15921.65, Lmax=-99.07
22:32:38 [ultranest] [DEBUG] iteration=21, ncalls=1622, regioncalls=880, ndraw=40, logz=-15871.30, remainder_fraction=100.0000%, Lmin=-14416.39, Lmax=-99.07
22:32:38 [ultranest] [DEBUG] iteration=23, ncalls=1624, regioncalls=960, ndraw=40, logz=-14406.13, remainder_fraction=100.0000%, Lmin=-13932.20, Lmax=-99.07
22:32:38 [ultranest] [DEBUG] iteration=25, ncalls=1626, regioncalls=1040, ndraw=40, logz=-13583.50, remainder_fraction=100.0000%, Lmin=-13414.56, Lmax=-99.07
22:32:38 [ultranest] [DEBUG] iteration=26, ncalls=1627, regioncalls=1080, ndraw=40, logz=-13421.96, remainder_fraction=100.0000%, Lmin=-12926.24, Lmax=-99.07
22:32:38 [ultranest] [DEBUG] iteration=28, ncalls=1629, regioncalls=1160, ndraw=40, logz=-12777.44, remainder_fraction=100.0000%, Lmin=-12654.40, Lmax=-99.07
22:32:38 [ultranest] [DEBUG] iteration=31, ncalls=1632, regioncalls=1280, ndraw=40, logz=-11846.84, remainder_fraction=100.0000%, Lmin=-11833.92, Lmax=-99.07
22:32:38 [ultranest] [DEBUG] iteration=34, ncalls=1635, regioncalls=1400, ndraw=40, logz=-10384.30, remainder_fraction=100.0000%, Lmin=-10366.83, Lmax=-99.07
22:32:39 [ultranest] [DEBUG] iteration=37, ncalls=1638, regioncalls=1520, ndraw=40, logz=-10155.70, remainder_fraction=100.0000%, Lmin=-10089.87, Lmax=-99.07
22:32:39 [ultranest] [DEBUG] iteration=38, ncalls=1639, regioncalls=1560, ndraw=40, logz=-10097.27, remainder_fraction=100.0000%, Lmin=-9444.49, Lmax=-99.07
22:32:39 [ultranest] [DEBUG] iteration=40, ncalls=1641, regioncalls=1640, ndraw=40, logz=-9327.31, remainder_fraction=100.0000%, Lmin=-9304.96, Lmax=-99.07
22:32:39 [ultranest] [DEBUG] iteration=41, ncalls=1642, regioncalls=1680, ndraw=40, logz=-9312.36, remainder_fraction=100.0000%, Lmin=-9084.04, Lmax=-99.07
22:32:39 [ultranest] [DEBUG] iteration=42, ncalls=1643, regioncalls=1720, ndraw=40, logz=-9091.45, remainder_fraction=100.0000%, Lmin=-8977.46, Lmax=-99.07
22:32:39 [ultranest] [DEBUG] iteration=43, ncalls=1644, regioncalls=1760, ndraw=40, logz=-8984.86, remainder_fraction=100.0000%, Lmin=-8238.43, Lmax=-99.07
22:32:39 [ultranest] [DEBUG] iteration=44, ncalls=1645, regioncalls=1800, ndraw=40, logz=-8245.83, remainder_fraction=100.0000%, Lmin=-8226.08, Lmax=-99.07
22:32:39 [ultranest] [DEBUG] iteration=45, ncalls=1646, regioncalls=1840, ndraw=40, logz=-8233.49, remainder_fraction=100.0000%, Lmin=-8049.07, Lmax=-99.07
22:32:40 [ultranest] [DEBUG] iteration=47, ncalls=1648, regioncalls=1920, ndraw=40, logz=-7969.32, remainder_fraction=100.0000%, Lmin=-7897.32, Lmax=-99.07
22:32:40 [ultranest] [DEBUG] iteration=49, ncalls=1651, regioncalls=2040, ndraw=40, logz=-7790.42, remainder_fraction=100.0000%, Lmin=-7045.86, Lmax=-99.07
22:32:40 [ultranest] [DEBUG] iteration=51, ncalls=1653, regioncalls=2120, ndraw=40, logz=-6224.78, remainder_fraction=100.0000%, Lmin=-6187.55, Lmax=-99.07
22:32:40 [ultranest] [DEBUG] iteration=53, ncalls=1655, regioncalls=2200, ndraw=40, logz=-6142.91, remainder_fraction=100.0000%, Lmin=-6100.53, Lmax=-99.07
22:32:40 [ultranest] [DEBUG] iteration=55, ncalls=1657, regioncalls=2280, ndraw=40, logz=-6093.28, remainder_fraction=100.0000%, Lmin=-6062.23, Lmax=-99.07
22:32:40 [ultranest] [DEBUG] iteration=57, ncalls=1659, regioncalls=2360, ndraw=40, logz=-5856.33, remainder_fraction=100.0000%, Lmin=-5800.21, Lmax=-99.07
22:32:40 [ultranest] [DEBUG] iteration=59, ncalls=1661, regioncalls=2440, ndraw=40, logz=-5763.58, remainder_fraction=100.0000%, Lmin=-5737.93, Lmax=-99.07
22:32:41 [ultranest] [DEBUG] iteration=60, ncalls=1662, regioncalls=2480, ndraw=40, logz=-5745.35, remainder_fraction=100.0000%, Lmin=-5632.81, Lmax=-99.07
22:32:41 [ultranest] [DEBUG] iteration=61, ncalls=1663, regioncalls=2520, ndraw=40, logz=-5640.23, remainder_fraction=100.0000%, Lmin=-5564.76, Lmax=-99.07
22:32:41 [ultranest] [DEBUG] iteration=63, ncalls=1665, regioncalls=2600, ndraw=40, logz=-5532.35, remainder_fraction=100.0000%, Lmin=-5426.61, Lmax=-99.07
