"Om_mean","Om_stdev","Om_median","Om_errlo","Om_errup","Ob_mean","Ob_stdev","Ob_median","Ob_errlo","Ob_errup","h_mean","h_stdev","h_median","h_errlo","h_errup","ns_mean","ns_stdev","ns_median","ns_errlo","ns_errup","s8_mean","s8_stdev","s8_median","s8_errlo","s8_errup","Mnu_mean","Mnu_stdev","Mnu_median","Mnu_errlo","Mnu_errup","w_mean","w_stdev","w_median","w_errlo","w_errup","scale_factor_mean","scale_factor_stdev","scale_factor_median","scale_factor_errlo","scale_factor_errup"
3.523163357368872539e-01,3.966641178164748843e-02,3.478672188222569073e-01,3.136364248328221693e-01,3.909483732370411246e-01,4.927019374175954647e-02,9.921344770621520065e-03,4.907097466156779692e-02,3.837623197773532002e-02,6.051360386673692443e-02,6.864121834067541394e-01,9.421364125599895889e-02,6.799048657157708009e-01,5.858440883695867907e-01,7.929763602805964817e-01,9.256147888700498871e-01,5.453965841214616916e-02,9.278570773582200948e-01,8.670688707696798669e-01,9.815216192319842214e-01,8.271788137677461572e-01,2.078879826209564102e-02,8.265248290297394496e-01,8.060250190884947763e-01,8.484017765392214416e-01,4.812519677602913326e-01,2.751943174652802249e-01,4.766107299594858904e-01,1.608184487342480540e-01,8.042917810572308701e-01,-1.018044164791702899e+00,1.565443832471935526e-01,-1.020717283510204076e+00,-1.197272943001190137e+00,-8.382507313598528409e-01,1.480721494667681704e+01,5.920608288759449112e-02,1.480830445935097828e+01,1.474970878036604383e+01,1.486667258679189807e+01
