17:04:17 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/nwLH-Recovery/11/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
17:04:18 [ultranest] [INFO] Sampling 1600 live points from prior ...
17:04:31 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
17:04:31 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
17:04:31 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
17:04:31 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-50761.72, Lmax=-42.31
17:04:31 [ultranest] [DEBUG] iteration=9, ncalls=1610, regioncalls=400, ndraw=40, logz=-22709.72, remainder_fraction=100.0000%, Lmin=-21961.18, Lmax=-42.31
17:04:31 [ultranest] [DEBUG] iteration=18, ncalls=1620, regioncalls=800, ndraw=40, logz=-15500.48, remainder_fraction=100.0000%, Lmin=-14406.74, Lmax=-42.31
17:04:31 [ultranest] [DEBUG] iteration=27, ncalls=1629, regioncalls=1160, ndraw=40, logz=-12768.15, remainder_fraction=100.0000%, Lmin=-12706.31, Lmax=-42.31
17:04:32 [ultranest] [DEBUG] iteration=36, ncalls=1638, regioncalls=1520, ndraw=40, logz=-7972.82, remainder_fraction=100.0000%, Lmin=-7927.58, Lmax=-42.31
17:04:32 [ultranest] [DEBUG] iteration=45, ncalls=1647, regioncalls=1880, ndraw=40, logz=-6101.80, remainder_fraction=100.0000%, Lmin=-6089.94, Lmax=-42.31
17:04:32 [ultranest] [DEBUG] iteration=54, ncalls=1656, regioncalls=2240, ndraw=40, logz=-4942.07, remainder_fraction=100.0000%, Lmin=-4811.02, Lmax=-42.31
17:04:32 [ultranest] [DEBUG] iteration=63, ncalls=1666, regioncalls=2640, ndraw=40, logz=-4187.01, remainder_fraction=100.0000%, Lmin=-4146.77, Lmax=-42.31
17:04:32 [ultranest] [DEBUG] iteration=72, ncalls=1675, regioncalls=3000, ndraw=40, logz=-3628.06, remainder_fraction=100.0000%, Lmin=-3605.21, Lmax=-42.31
17:04:32 [ultranest] [DEBUG] iteration=80, ncalls=1684, regioncalls=3360, ndraw=40, logz=-3363.00, remainder_fraction=100.0000%, Lmin=-3318.98, Lmax=-42.31
17:04:32 [ultranest] [DEBUG] iteration=89, ncalls=1693, regioncalls=3720, ndraw=40, logz=-3154.70, remainder_fraction=100.0000%, Lmin=-3136.92, Lmax=-42.31
17:04:32 [ultranest] [DEBUG] iteration=97, ncalls=1703, regioncalls=4120, ndraw=40, logz=-2865.24, remainder_fraction=100.0000%, Lmin=-2798.00, Lmax=-42.31
17:04:32 [ultranest] [DEBUG] iteration=106, ncalls=1712, regioncalls=4480, ndraw=40, logz=-2558.36, remainder_fraction=100.0000%, Lmin=-2547.15, Lmax=-42.31
17:04:33 [ultranest] [DEBUG] iteration=115, ncalls=1721, regioncalls=4840, ndraw=40, logz=-2332.55, remainder_fraction=100.0000%, Lmin=-2304.90, Lmax=-42.31
