22:30:43 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/nwLH-Recovery/3/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
22:30:43 [ultranest] [INFO] Sampling 1600 live points from prior ...
22:32:13 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
22:32:13 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
22:32:13 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
22:32:14 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-66244.26, Lmax=-35.71
22:32:15 [ultranest] [DEBUG] iteration=2, ncalls=1603, regioncalls=120, ndraw=40, logz=-62974.68, remainder_fraction=100.0000%, Lmin=-53826.30, Lmax=-35.71
22:32:15 [ultranest] [DEBUG] iteration=4, ncalls=1605, regioncalls=200, ndraw=40, logz=-49451.49, remainder_fraction=100.0000%, Lmin=-41107.06, Lmax=-35.71
22:32:15 [ultranest] [DEBUG] iteration=6, ncalls=1607, regioncalls=280, ndraw=40, logz=-40345.22, remainder_fraction=100.0000%, Lmin=-38514.77, Lmax=-35.71
22:32:15 [ultranest] [DEBUG] iteration=8, ncalls=1609, regioncalls=360, ndraw=40, logz=-37954.85, remainder_fraction=100.0000%, Lmin=-37277.46, Lmax=-35.71
22:32:15 [ultranest] [DEBUG] iteration=9, ncalls=1610, regioncalls=400, ndraw=40, logz=-37284.84, remainder_fraction=100.0000%, Lmin=-36906.16, Lmax=-35.71
22:32:15 [ultranest] [DEBUG] iteration=11, ncalls=1612, regioncalls=480, ndraw=40, logz=-36674.95, remainder_fraction=100.0000%, Lmin=-33730.96, Lmax=-35.71
22:32:15 [ultranest] [DEBUG] iteration=13, ncalls=1614, regioncalls=560, ndraw=40, logz=-32455.99, remainder_fraction=100.0000%, Lmin=-31830.83, Lmax=-35.71
22:32:15 [ultranest] [DEBUG] iteration=15, ncalls=1616, regioncalls=640, ndraw=40, logz=-31794.03, remainder_fraction=100.0000%, Lmin=-31408.67, Lmax=-35.71
22:32:16 [ultranest] [DEBUG] iteration=18, ncalls=1619, regioncalls=760, ndraw=40, logz=-29898.22, remainder_fraction=100.0000%, Lmin=-29048.04, Lmax=-35.71
22:32:16 [ultranest] [DEBUG] iteration=19, ncalls=1620, regioncalls=800, ndraw=40, logz=-29055.43, remainder_fraction=100.0000%, Lmin=-28931.83, Lmax=-35.71
22:32:16 [ultranest] [DEBUG] iteration=22, ncalls=1623, regioncalls=920, ndraw=40, logz=-27784.51, remainder_fraction=100.0000%, Lmin=-27495.06, Lmax=-35.71
22:32:16 [ultranest] [DEBUG] iteration=23, ncalls=1624, regioncalls=960, ndraw=40, logz=-27502.45, remainder_fraction=100.0000%, Lmin=-27136.36, Lmax=-35.71
22:32:16 [ultranest] [DEBUG] iteration=25, ncalls=1626, regioncalls=1040, ndraw=40, logz=-27135.59, remainder_fraction=100.0000%, Lmin=-26645.42, Lmax=-35.71
22:32:16 [ultranest] [DEBUG] iteration=28, ncalls=1629, regioncalls=1160, ndraw=40, logz=-26321.47, remainder_fraction=100.0000%, Lmin=-25463.63, Lmax=-35.71
22:32:16 [ultranest] [DEBUG] iteration=30, ncalls=1631, regioncalls=1240, ndraw=40, logz=-24913.49, remainder_fraction=100.0000%, Lmin=-23507.81, Lmax=-35.71
22:32:16 [ultranest] [DEBUG] iteration=33, ncalls=1634, regioncalls=1360, ndraw=40, logz=-22480.16, remainder_fraction=100.0000%, Lmin=-22345.48, Lmax=-35.71
22:32:17 [ultranest] [DEBUG] iteration=37, ncalls=1638, regioncalls=1520, ndraw=40, logz=-21114.70, remainder_fraction=100.0000%, Lmin=-19983.30, Lmax=-35.71
22:32:17 [ultranest] [DEBUG] iteration=40, ncalls=1641, regioncalls=1640, ndraw=40, logz=-19766.52, remainder_fraction=100.0000%, Lmin=-19009.54, Lmax=-35.71
22:32:17 [ultranest] [DEBUG] iteration=42, ncalls=1643, regioncalls=1720, ndraw=40, logz=-17085.51, remainder_fraction=100.0000%, Lmin=-16495.46, Lmax=-35.71
22:32:17 [ultranest] [DEBUG] iteration=45, ncalls=1646, regioncalls=1840, ndraw=40, logz=-16420.30, remainder_fraction=100.0000%, Lmin=-16184.54, Lmax=-35.71
22:32:17 [ultranest] [DEBUG] iteration=48, ncalls=1649, regioncalls=1960, ndraw=40, logz=-15015.23, remainder_fraction=100.0000%, Lmin=-14901.95, Lmax=-35.71
22:32:17 [ultranest] [DEBUG] iteration=50, ncalls=1652, regioncalls=2080, ndraw=40, logz=-14001.70, remainder_fraction=100.0000%, Lmin=-13772.55, Lmax=-35.71
22:32:17 [ultranest] [DEBUG] iteration=52, ncalls=1654, regioncalls=2160, ndraw=40, logz=-13521.30, remainder_fraction=100.0000%, Lmin=-13151.18, Lmax=-35.71
22:32:17 [ultranest] [DEBUG] iteration=55, ncalls=1657, regioncalls=2280, ndraw=40, logz=-12733.62, remainder_fraction=100.0000%, Lmin=-12175.65, Lmax=-35.71
22:32:18 [ultranest] [DEBUG] iteration=57, ncalls=1659, regioncalls=2360, ndraw=40, logz=-11964.38, remainder_fraction=100.0000%, Lmin=-10924.86, Lmax=-35.71
22:32:18 [ultranest] [DEBUG] iteration=60, ncalls=1662, regioncalls=2480, ndraw=40, logz=-10736.70, remainder_fraction=100.0000%, Lmin=-10654.72, Lmax=-35.71
