Om Ob h ns s8 Mnu w scale_factor
4.551553329900436262e-01 6.408777620582761791e-02 7.368960664061976473e-01 1.036547944253021214e+00 7.169887797933994777e-01 7.296835578368260355e-01 -1.076609586859768708e+00 1.462021586102511606e+01
4.214835714495718255e-01 4.943090322103694395e-02 6.056389331750420268e-01 1.152151429159159912e+00 6.973800578427402641e-01 2.201426710022639788e-01 -7.702026483876985852e-01 1.455636133827616341e+01
4.634325716960476793e-01 4.692976741139095326e-02 6.092854193653243211e-01 1.104452250012236902e+00 7.078331120427659995e-01 6.708132074517368926e-01 -1.095575231619349221e+00 1.444953751692137089e+01
3.608408445018839172e-01 6.320279622702834610e-02 8.486563826474756711e-01 1.130419557293195876e+00 6.944672952593693438e-01 5.607737785156924337e-01 -9.063912658901629449e-01 1.433633855257182077e+01
3.984080966049557970e-01 3.319442992154040400e-02 6.343842035608743268e-01 1.160929333995033286e+00 7.030317561991590303e-01 7.236224701949908189e-01 -7.629629892455113138e-01 1.418106375284048681e+01
3.159161893279696653e-01 3.088946603552883072e-02 8.032431224941984915e-01 1.168020120510673721e+00 7.027915951941956507e-01 7.660182264609375347e-01 -1.080466911924530260e+00 1.453204614435764697e+01
4.116881387145386872e-01 5.816945662886000012e-02 6.349143088732874807e-01 1.181635508288394698e+00 7.124755480787963169e-01 2.980452012029640163e-01 -8.245344377254552048e-01 1.453794713953596762e+01
4.249328173861178781e-01 3.931667241624048348e-02 6.144252847831362940e-01 1.100843280678721392e+00 7.346034846050023548e-01 2.112636115488353283e-02 -1.205421655864185260e+00 1.464273094880729253e+01
4.464943457133113691e-01 5.406038860760831871e-02 7.724727878832076122e-01 1.035413521225591715e+00 7.281077129488009447e-01 9.816055310801450329e-01 -1.292638707831844869e+00 1.466925340980911230e+01
3.407789699119576632e-01 4.114798006334659253e-02 8.289063281311063180e-01 1.086257922507155804e+00 7.080170960745595377e-01 7.100544569357147839e-02 -8.555786214947656010e-01 1.431588865178589387e+01
