Om Ob h ns s8 Mnu w scale_factor
2.403080987839411042e-01 4.557774964610741830e-02 6.074681408144625427e-01 9.870047238905708120e-01 7.810724322762006011e-01 3.420732300750783939e-02 -7.506294639226542831e-01 1.554816820821328172e+01
1.843766896443961301e-01 3.272299930507970023e-02 7.738339998235643780e-01 1.001007254692631188e+00 7.999737873451708836e-01 2.371329040932589893e-01 -1.040110609262924202e+00 1.554516792822180093e+01
2.462904551021714017e-01 5.264448513264320673e-02 6.638799611911434528e-01 9.728624435197218423e-01 7.697097329801300125e-01 2.428761427317822075e-01 -8.395793036836973755e-01 1.556273778675624264e+01
2.365020485865731992e-01 6.283744525752181509e-02 7.885482302676847244e-01 9.622318629052565297e-01 7.549323303815201891e-01 2.859470303956120896e-01 -9.728089839439109099e-01 1.573557594340932475e+01
2.483469067865841096e-01 4.573307609429559661e-02 6.196376464231527770e-01 9.802007866570849881e-01 7.667424770045432325e-01 2.951781984120552260e-01 -7.483499698383883070e-01 1.522259642362311638e+01
2.463206321378274832e-01 3.618539929136626448e-02 5.751135301472539707e-01 1.028499665054705581e+00 7.587511855202799804e-01 5.941906856616303578e-01 -7.690286945737986324e-01 1.525420861374557013e+01
2.420628457015413515e-01 3.626938864200175000e-02 6.653137274177591820e-01 9.535267056378335937e-01 7.730760789005843847e-01 5.505441702705018425e-01 -9.311608324853150043e-01 1.550053378913588631e+01
2.572282321072323352e-01 3.057396490265851599e-02 5.231702689133704842e-01 1.000484892632306666e+00 7.779247718277864099e-01 3.328607039530485645e-01 -8.742196366443482081e-01 1.550141279681959894e+01
2.560262042964528417e-01 5.133474233628146366e-02 7.020545062210411524e-01 9.855603597761155577e-01 7.505211625842583834e-01 8.838761089937876569e-01 -7.442313787795876712e-01 1.546470256416962208e+01
2.354053819723395669e-01 5.921447320053933872e-02 7.990892589715422600e-01 9.437313801156399506e-01 7.696137997281690124e-01 1.459794762934792378e-01 -7.507104623475899796e-01 1.540056905872380000e+01
2.522586311239813917e-01 3.271374820976893222e-02 6.217498456854391176e-01 9.636284634075644728e-01 7.746341462854808846e-01 6.259424676408686938e-01 -7.340996884209030071e-01 1.557336964429590687e+01
2.074733531162026579e-01 3.395626900620764277e-02 6.721794560595404366e-01 9.733516001284471253e-01 7.818475978631795886e-01 1.592858308413211132e-01 -7.507935106232623834e-01 1.537866934450378054e+01
2.211961240440650789e-01 4.849319674205343489e-02 7.194864945441865611e-01 9.750632430173113985e-01 7.647628145889365792e-01 1.111033600192400939e-01 -8.982875520846331785e-01 1.562614068785203791e+01
2.128647291749129755e-01 4.017877347097784796e-02 7.193789290668335390e-01 9.762175226752730639e-01 7.931043574499074822e-01 2.134500627816575125e-01 -9.351530414997846208e-01 1.568675615833460490e+01
2.486834181662554988e-01 6.994137031055280840e-02 7.774169830634245493e-01 9.416516291870191679e-01 7.564831805501247564e-01 9.223623491635590810e-02 -7.272919414942394800e-01 1.533475025234403155e+01
