22:30:43 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/nwLH-Recovery/6/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
22:30:43 [ultranest] [INFO] Sampling 1600 live points from prior ...
22:32:55 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
22:32:55 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
22:32:55 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
22:32:57 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-47555.00, Lmax=-113.19
22:32:57 [ultranest] [DEBUG] iteration=2, ncalls=1603, regioncalls=120, ndraw=40, logz=-44713.67, remainder_fraction=100.0000%, Lmin=-36917.29, Lmax=-113.19
22:32:57 [ultranest] [DEBUG] iteration=3, ncalls=1604, regioncalls=160, ndraw=40, logz=-36924.67, remainder_fraction=100.0000%, Lmin=-33045.99, Lmax=-113.19
22:32:57 [ultranest] [DEBUG] iteration=5, ncalls=1606, regioncalls=240, ndraw=40, logz=-26398.48, remainder_fraction=100.0000%, Lmin=-25868.58, Lmax=-113.19
22:32:58 [ultranest] [DEBUG] iteration=7, ncalls=1608, regioncalls=320, ndraw=40, logz=-25207.01, remainder_fraction=100.0000%, Lmin=-23407.01, Lmax=-113.19
22:32:58 [ultranest] [DEBUG] iteration=8, ncalls=1609, regioncalls=360, ndraw=40, logz=-23414.39, remainder_fraction=100.0000%, Lmin=-22910.32, Lmax=-113.19
22:32:58 [ultranest] [DEBUG] iteration=10, ncalls=1611, regioncalls=440, ndraw=40, logz=-22868.39, remainder_fraction=100.0000%, Lmin=-22719.59, Lmax=-113.19
22:32:58 [ultranest] [DEBUG] iteration=12, ncalls=1613, regioncalls=520, ndraw=40, logz=-20985.95, remainder_fraction=100.0000%, Lmin=-20617.81, Lmax=-113.19
22:32:58 [ultranest] [DEBUG] iteration=13, ncalls=1614, regioncalls=560, ndraw=40, logz=-20625.19, remainder_fraction=100.0000%, Lmin=-20603.40, Lmax=-113.19
22:32:58 [ultranest] [DEBUG] iteration=14, ncalls=1615, regioncalls=600, ndraw=40, logz=-20610.78, remainder_fraction=100.0000%, Lmin=-20182.14, Lmax=-113.19
22:32:58 [ultranest] [DEBUG] iteration=17, ncalls=1618, regioncalls=720, ndraw=40, logz=-18514.10, remainder_fraction=100.0000%, Lmin=-18485.63, Lmax=-113.19
23:30:28 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/nwLH-Recovery/6/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
