22:30:43 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/nwLH-Recovery/42/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
22:30:46 [ultranest] [INFO] Sampling 1600 live points from prior ...
22:32:56 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
22:32:56 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
22:32:56 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
22:32:58 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-49193.09, Lmax=-93.57
22:32:58 [ultranest] [DEBUG] iteration=2, ncalls=1603, regioncalls=120, ndraw=40, logz=-46322.01, remainder_fraction=100.0000%, Lmin=-38431.53, Lmax=-93.57
22:32:58 [ultranest] [DEBUG] iteration=4, ncalls=1605, regioncalls=200, ndraw=40, logz=-34494.60, remainder_fraction=100.0000%, Lmin=-27681.69, Lmax=-93.57
22:32:58 [ultranest] [DEBUG] iteration=6, ncalls=1607, regioncalls=280, ndraw=40, logz=-27139.90, remainder_fraction=100.0000%, Lmin=-26354.37, Lmax=-93.57
22:32:58 [ultranest] [DEBUG] iteration=8, ncalls=1609, regioncalls=360, ndraw=40, logz=-24681.25, remainder_fraction=100.0000%, Lmin=-24176.45, Lmax=-93.57
22:32:58 [ultranest] [DEBUG] iteration=12, ncalls=1613, regioncalls=520, ndraw=40, logz=-21801.64, remainder_fraction=100.0000%, Lmin=-21765.02, Lmax=-93.57
22:32:58 [ultranest] [DEBUG] iteration=14, ncalls=1615, regioncalls=600, ndraw=40, logz=-21157.06, remainder_fraction=100.0000%, Lmin=-21102.07, Lmax=-93.57
22:32:58 [ultranest] [DEBUG] iteration=16, ncalls=1617, regioncalls=680, ndraw=40, logz=-20347.71, remainder_fraction=100.0000%, Lmin=-19628.43, Lmax=-93.57
23:30:28 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof-rsdz/mcmc_result/nwLH-Recovery/42/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
23:30:29 [ultranest] [DEBUG] Testing resume consistency: [           -inf -9.02519933e+02  0.00000000e+00  9.57505141e-01
  3.97095607e-01  4.06217110e-01  7.46788440e-01  5.07663554e-02
  6.04525894e-01  6.84341363e-01  5.74309910e-01  4.83002056e-01
  4.58838243e-02  6.62486844e-01  1.09871538e+00  6.20306542e-01
  6.04525894e-01 -8.89395182e-01  5.74309910e+01]: u=[0.95750514 0.39709561 0.40621711 0.74678844 0.05076636 0.60452589
