Om Ob h ns s8 Mnu w scale_factor
3.124268148334388151e-01 6.607759901009968573e-02 7.970583785186015069e-01 1.118701500764151646e+00 7.481226958944022787e-01 6.180084639136681490e-01 -1.180693189498631668e+00 1.437531192016020043e+01
2.628829141781022782e-01 5.585328379672886701e-02 8.944726274226808549e-01 1.181759948529154558e+00 7.385663788785592487e-01 9.396154456113450237e-01 -1.078688245058500472e+00 1.431286452377517016e+01
3.917408297204091339e-01 6.704947027374820456e-02 7.723271247153700170e-01 1.022983442394221898e+00 7.732329375591440179e-01 9.789749606174913410e-01 -9.544235500885329682e-01 1.434178054983124895e+01
3.687577141132227787e-01 3.894198538248790781e-02 5.009035299262049046e-01 1.144493360444486463e+00 7.910015421050438089e-01 4.886760260754130503e-02 -1.200895172899516750e+00 1.462709797826035008e+01
4.606964674406299753e-01 4.525386265099504146e-02 5.414065759317513438e-01 1.057025204423215570e+00 7.664725481393006579e-01 9.224878439633410476e-01 -7.502654467548611761e-01 1.408116134839401212e+01
3.527167650091428408e-01 6.063476449810228236e-02 7.049843445618335647e-01 1.096403061391755696e+00 7.732305933475591697e-01 6.174975663241923929e-01 -1.240230126513707454e+00 1.440642409786175016e+01
2.975580573190774736e-01 3.949312354713618162e-02 6.959421952209314810e-01 1.144271788617140517e+00 7.671132950491610369e-01 3.960327184543069312e-01 -1.034302619646011667e+00 1.430634292119091988e+01
4.122951161115063767e-01 5.651932205717753732e-02 5.587316004681450732e-01 1.121031879679323495e+00 7.692240051371238563e-01 7.179320931798334193e-01 -1.008576269067211095e+00 1.429704770810447378e+01
3.929668216706162509e-01 5.134655110177369780e-02 5.240875222673901934e-01 1.155577900033663230e+00 7.553046531588015755e-01 4.381811356777379762e-01 -8.090760287327267708e-01 1.421614245585916514e+01
3.179243462816530585e-01 6.248127407097524288e-02 7.598783238044519717e-01 1.122385326176094766e+00 7.300397951613822878e-01 3.022180833206685180e-01 -7.687681205954204344e-01 1.430062110755878280e+01
3.385667121857857120e-01 6.383284005498252034e-02 7.786929174112511287e-01 1.062075001979295052e+00 7.736834915178916194e-01 3.760147189322745054e-01 -1.004679120315713492e+00 1.443932007562621145e+01
2.809267808620553031e-01 5.727908758165924097e-02 8.404534302487314257e-01 1.177964864175572446e+00 7.294134250079358228e-01 9.723360882878262501e-01 -9.711688490030332410e-01 1.435997168422812287e+01
3.270478538657791145e-01 3.065825157359232736e-02 6.562272825802453191e-01 1.076662344858675624e+00 8.154601141819057819e-01 1.729821709948012876e-01 -1.247570050250820239e+00 1.422270554390917852e+01
3.968555641492760300e-01 5.245151366232930074e-02 6.457271277285623334e-01 1.037475237495507407e+00 7.740795698120627177e-01 6.392203511267708915e-01 -1.072746242918047876e+00 1.418841776992668891e+01
2.544639150008506379e-01 5.098645850844715083e-02 8.762276485250379832e-01 1.178223019056143350e+00 7.449882966341262458e-01 5.665500846258720857e-01 -8.924316875061617527e-01 1.408675259651604428e+01
3.231506482205653286e-01 3.275479760234333015e-02 7.547402705221948338e-01 1.032293295957876111e+00 8.060478547164424690e-01 4.000479006804341098e-01 -1.148762262788690647e+00 1.428705862185001862e+01
3.367086936709061673e-01 5.583190087297201787e-02 6.845098956031175907e-01 1.112347321929253452e+00 7.612611219843501420e-01 4.065128211648045831e-01 -1.260430742590055608e+00 1.435597327604719631e+01
3.413494484877955815e-01 6.739349532606034310e-02 7.278562022404607701e-01 1.108984983030110394e+00 7.510721626575525001e-01 3.220457360213559439e-01 -7.641483575688960972e-01 1.427302293623201912e+01
2.468442797907382247e-01 3.344132640653959404e-02 8.377989366824654116e-01 1.140797627659734026e+00 7.797520383877064587e-01 2.429223515018902047e-01 -9.397056652666329057e-01 1.414824102723461685e+01
2.469521687312661584e-01 5.121346562121698032e-02 8.869769874452014813e-01 1.195735990883315614e+00 7.280662571423822671e-01 5.630876951894006055e-01 -7.713156829237064471e-01 1.409258218323331846e+01
