18:26:25 [ultranest] [DEBUG] ReactiveNestedSampler: dims=8+0, resume=True, log_dir=/home/ljy/BettiCurveCosmo/Emulator/model-fof/mcmc_result/nwLH-Recovery/36/combined, backend=hdf5, vectorized=False, nbootstraps=30, ndraw=128..65536
18:26:25 [ultranest] [INFO] Sampling 1600 live points from prior ...
18:26:55 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.10, Lepsilon=0.0010, min_ess=400
18:26:55 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=1600, cluster_num_live_points=40
18:26:55 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 1600.0), (inf, 1600.0)]
18:26:56 [ultranest] [DEBUG] iteration=0, ncalls=1601, regioncalls=40, ndraw=40, logz=-inf, remainder_fraction=100.0000%, Lmin=-38305.32, Lmax=-62.77
18:26:56 [ultranest] [DEBUG] iteration=5, ncalls=1606, regioncalls=240, ndraw=40, logz=-34287.92, remainder_fraction=100.0000%, Lmin=-32848.20, Lmax=-62.77
18:26:56 [ultranest] [DEBUG] iteration=9, ncalls=1610, regioncalls=400, ndraw=40, logz=-30213.39, remainder_fraction=100.0000%, Lmin=-29834.91, Lmax=-62.77
18:26:56 [ultranest] [DEBUG] iteration=14, ncalls=1615, regioncalls=600, ndraw=40, logz=-26682.32, remainder_fraction=100.0000%, Lmin=-26508.54, Lmax=-62.77
18:26:56 [ultranest] [DEBUG] iteration=19, ncalls=1620, regioncalls=800, ndraw=40, logz=-24160.91, remainder_fraction=100.0000%, Lmin=-23903.59, Lmax=-62.77
18:26:56 [ultranest] [DEBUG] iteration=24, ncalls=1625, regioncalls=1000, ndraw=40, logz=-22830.74, remainder_fraction=100.0000%, Lmin=-22652.73, Lmax=-62.77
18:26:56 [ultranest] [DEBUG] iteration=29, ncalls=1630, regioncalls=1200, ndraw=40, logz=-20684.66, remainder_fraction=100.0000%, Lmin=-20611.25, Lmax=-62.77
18:26:56 [ultranest] [DEBUG] iteration=34, ncalls=1635, regioncalls=1400, ndraw=40, logz=-19773.38, remainder_fraction=100.0000%, Lmin=-19366.73, Lmax=-62.77
18:26:56 [ultranest] [DEBUG] iteration=38, ncalls=1641, regioncalls=1640, ndraw=40, logz=-19032.15, remainder_fraction=100.0000%, Lmin=-19023.18, Lmax=-62.77
18:26:57 [ultranest] [DEBUG] iteration=42, ncalls=1646, regioncalls=1840, ndraw=40, logz=-17528.39, remainder_fraction=100.0000%, Lmin=-17377.99, Lmax=-62.77
18:26:57 [ultranest] [DEBUG] iteration=45, ncalls=1649, regioncalls=1960, ndraw=40, logz=-16963.94, remainder_fraction=100.0000%, Lmin=-16816.66, Lmax=-62.77
18:26:57 [ultranest] [DEBUG] iteration=50, ncalls=1654, regioncalls=2160, ndraw=40, logz=-15971.40, remainder_fraction=100.0000%, Lmin=-15925.25, Lmax=-62.77
18:26:57 [ultranest] [DEBUG] iteration=55, ncalls=1659, regioncalls=2360, ndraw=40, logz=-15518.90, remainder_fraction=100.0000%, Lmin=-15332.73, Lmax=-62.77
18:26:57 [ultranest] [DEBUG] iteration=60, ncalls=1664, regioncalls=2560, ndraw=40, logz=-14914.63, remainder_fraction=100.0000%, Lmin=-14871.78, Lmax=-62.77
18:26:57 [ultranest] [DEBUG] iteration=65, ncalls=1669, regioncalls=2760, ndraw=40, logz=-14485.56, remainder_fraction=100.0000%, Lmin=-14449.66, Lmax=-62.77
18:26:57 [ultranest] [DEBUG] iteration=69, ncalls=1674, regioncalls=2960, ndraw=40, logz=-14358.65, remainder_fraction=100.0000%, Lmin=-14237.33, Lmax=-62.77
18:26:57 [ultranest] [DEBUG] iteration=74, ncalls=1679, regioncalls=3160, ndraw=40, logz=-14021.89, remainder_fraction=100.0000%, Lmin=-13952.51, Lmax=-62.77
18:26:57 [ultranest] [DEBUG] iteration=79, ncalls=1684, regioncalls=3360, ndraw=40, logz=-13295.33, remainder_fraction=100.0000%, Lmin=-13132.70, Lmax=-62.77
18:26:58 [ultranest] [DEBUG] iteration=84, ncalls=1689, regioncalls=3560, ndraw=40, logz=-12934.88, remainder_fraction=100.0000%, Lmin=-12830.15, Lmax=-62.77
18:26:58 [ultranest] [DEBUG] iteration=89, ncalls=1694, regioncalls=3760, ndraw=40, logz=-12402.39, remainder_fraction=100.0000%, Lmin=-12240.61, Lmax=-62.77
18:26:58 [ultranest] [DEBUG] iteration=94, ncalls=1699, regioncalls=3960, ndraw=40, logz=-11830.33, remainder_fraction=100.0000%, Lmin=-11612.85, Lmax=-62.77
18:26:58 [ultranest] [DEBUG] iteration=99, ncalls=1704, regioncalls=4160, ndraw=40, logz=-11428.70, remainder_fraction=100.0000%, Lmin=-11386.66, Lmax=-62.77
18:26:58 [ultranest] [DEBUG] iteration=104, ncalls=1709, regioncalls=4360, ndraw=40, logz=-11142.39, remainder_fraction=100.0000%, Lmin=-11033.90, Lmax=-62.77
18:26:58 [ultranest] [DEBUG] iteration=109, ncalls=1714, regioncalls=4560, ndraw=40, logz=-10811.18, remainder_fraction=100.0000%, Lmin=-10802.66, Lmax=-62.77
18:26:58 [ultranest] [DEBUG] iteration=113, ncalls=1720, regioncalls=4800, ndraw=40, logz=-10729.64, remainder_fraction=100.0000%, Lmin=-10693.96, Lmax=-62.77
18:26:58 [ultranest] [DEBUG] iteration=119, ncalls=1726, regioncalls=5040, ndraw=40, logz=-10138.43, remainder_fraction=100.0000%, Lmin=-10049.98, Lmax=-62.77
18:26:58 [ultranest] [DEBUG] iteration=125, ncalls=1732, regioncalls=5280, ndraw=40, logz=-9767.42, remainder_fraction=100.0000%, Lmin=-9676.42, Lmax=-62.77
18:26:59 [ultranest] [DEBUG] iteration=131, ncalls=1738, regioncalls=5520, ndraw=40, logz=-9388.27, remainder_fraction=100.0000%, Lmin=-9346.87, Lmax=-62.77
